alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
4873.0, 1266.7, 0.0021, 0.0, 0.0, 0.0, 0.0275, 0.0021, 0.002, 0.0456, 0.0086, 80.1301, 1.375, 0.6103
9.0831, 38.9947, 0.1548, 0.0, 0.0, 0.0, 0.6197, 0.4151, 0.2464, 0.5172, 0.577, 17.7662, 1.625, 0.2813
19.9554, 91.7733, 0.0603, 0.0, 0.0, 0.0, 0.3497, 0.1525, 0.1061, 0.2612, 0.6214, 12.7337, 0.25, 0.2227
19.8437, 42.8958, 0.1181, 0.0, 0.0, 0.0, 0.2694, 0.4197, 0.1641, 0.6731, 0.6629, 15.4683, 0.875, 0.275
13.8809, 38.4158, 0.1339, 0.0, 0.0, 0.0, 0.4653, 0.4702, 0.2329, 0.8455, 0.6685, 14.8921, 1.875, 0.2953
13.022, 35.9513, 0.1285, 0.0, 0.0, 0.0, 0.6387, 0.8793, 0.3676, 1.3297, 0.4897, 18.486, 2.625, 0.3017
42.8115, 69.0137, 0.0843, 0.0, 0.0, 0.0, 0.2531, 0.1595, 0.0971, 0.5159, 0.4325, 27.1879, 3.5, 0.4015
9.0907, 52.2992, 0.1351, 0.0, 0.0, 0.0, 0.5035, 0.3319, 0.2, 0.6401, 0.6804, 14.5767, 3.375, 0.3338
7.8956, 18.5017, 0.1591, 0.0, 0.0, 0.0, 0.619, 0.4646, 0.265, 0.633, 0.688, 13.7298, 1.625, 0.2991
4.3023, 18.2761, 0.2485, 0.0, 0.0, 0.0, 1.0308, 0.697, 0.4151, 0.6721, 0.7152, 17.8211, 2.625, 0.3604
17.716, 63.8385, 0.1617, 0.0, 0.0, 0.0, 0.7334, 1.7449, 0.5159, 2.0342, 0.6668, 24.8521, 4.25, 0.357
14.4217, 82.8278, 0.0527, 0.0, 0.0, 0.0, 0.3684, 0.7059, 0.242, 1.2315, 0.5875, 7.1638, 2.25, 0.3008
8.7563, 50.7498, 0.1004, 0.0, 0.0, 0.0, 0.6402, 0.3656, 0.2327, 0.5403, 0.6384, 6.9474, 2.75, 0.3693
8.8809, 50.6206, 0.0836, 0.0, 0.0, 0.0, 0.6104, 0.3118, 0.2063, 0.4774, 0.6363, 6.6128, 5.25, 0.3804
19.7666, 119.1174, 0.0538, 0.0, 0.0, 0.0, 0.3568, 0.2269, 0.1386, 0.3199, 0.6141, 9.252, 1.0, 0.2178
12.3137, 46.9915, 0.1038, 0.0, 0.0, 0.0, 0.4153, 0.4943, 0.2257, 0.9334, 0.6128, 8.821, 4.375, 0.3981
16.5592, 40.2921, 0.1203, 0.0, 0.0, 0.0, 0.4256, 0.3741, 0.1982, 0.63, 0.5991, 9.1509, 3.0, 0.3696
