alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
729.0291, 1547.2, 0.0021, 1.0, 0.2148, 0.0, 0.0452, 0.0036, 0.0033, 0.0488, 0.0112, 23.9953, 1.5, 0.4413
16.8744, 19.8874, 0.3875, 1.0, 0.0, 0.0, 0.6591, 0.1984, 0.1502, 0.6614, 0.339, 25.8735, 2.125, 0.4119
11.6898, 13.0027, 0.5258, 0.0, 0.0, 0.0, 1.0249, 1.1318, 0.5378, 1.4067, 0.4806, 11.4137, 2.0, 0.4152
6.4867, 6.634, 0.5757, 2.0, 0.3125, 0.0, 1.52, 0.5378, 0.3958, 0.6036, 0.4741, 9.2002, 4.375, 0.472
6.6306, 11.1807, 0.342, 1.0, 0.3125, 0.0, 0.9501, 0.62, 0.369, 1.1256, 0.5821, 8.5979, 3.5, 0.4331
14.5528, 5.2921, 0.7564, 1.0, 0.4883, 0.0, 0.9693, 1.3305, 0.5603, 2.2496, 0.4866, 8.3722, 2.375, 0.4094
5.5662, 6.2865, 0.595, 1.0, 0.293, 0.0, 1.4196, 0.2629, 0.2217, 0.3416, 0.4633, 8.6274, 3.125, 0.4227
6.5259, 11.1495, 0.4828, 0.0, 0.0, 0.0, 0.9363, 0.1784, 0.1497, 0.2496, 0.4437, 10.8581, 2.625, 0.4256
4.2541, 9.2084, 0.4912, 0.0, 0.0, 0.0, 1.1371, 0.8803, 0.4962, 1.3941, 0.6901, 9.5956, 1.25, 0.3913
9.6428, 28.8825, 0.3416, 0.0, 0.0, 0.0, 0.6202, 1.1189, 0.398, 1.7432, 0.5791, 13.2033, 2.0, 0.4217
12.4221, 13.9501, 0.4134, 0.0, 0.0, 0.0, 0.6125, 1.4629, 0.4211, 3.3411, 0.6004, 11.6018, 1.375, 0.3558
4.5645, 6.9226, 0.7062, 1.0, 0.2734, 0.0, 3.4317, 3.2264, 1.6205, 1.4543, 0.4495, 9.3347, 3.0, 0.4208
3.5267, 11.1397, 0.2992, 1.0, 0.293, 0.0, 1.3826, 0.9081, 0.548, 1.1117, 0.6611, 6.2943, 3.75, 0.4064
4.5635, 12.467, 0.4209, 1.0, 0.4688, 0.0, 1.5251, 0.9584, 0.5816, 0.4981, 0.5032, 7.4529, 2.625, 0.4069
4.9757, 7.0631, 0.4726, 1.0, 0.332, 0.0, 0.9249, 0.6959, 0.3971, 1.1693, 0.6541, 7.9048, 2.5, 0.3795
11.2353, 10.3787, 0.4829, 1.0, 0.3516, 0.0, 0.9058, 0.9637, 0.4286, 2.2661, 0.5641, 8.4585, 2.25, 0.376
7.8716, 4.9182, 0.8438, 1.0, 0.2344, 0.0, 0.8179, 2.4839, 0.6153, 3.9379, 0.6698, 8.5166, 2.25, 0.4198
5.3003, 12.943, 0.296, 1.0, 0.3125, 0.0, 1.026, 1.2928, 0.5669, 1.5246, 0.6788, 7.3596, 2.25, 0.3954
5.1396, 5.1834, 0.5093, 2.0, 0.4199, 0.0, 1.4774, 1.1566, 0.6426, 2.1006, 0.5923, 9.782, 4.75, 0.46
8.1018, 11.8531, 0.3909, 0.0, 0.0, 0.0, 0.8166, 0.3053, 0.2218, 0.6855, 0.5015, 8.8799, 2.625, 0.4812
6.8703, 31.7283, 0.2554, 0.0, 0.0, 0.0, 1.1085, 1.7496, 0.6748, 2.7518, 0.5831, 10.8297, 3.375, 0.4899
7.9993, 25.3919, 0.3333, 0.0, 0.0, 0.0, 0.7254, 0.963, 0.4136, 1.7223, 0.5801, 9.374, 2.5, 0.3872
11.2222, 16.0756, 0.3607, 0.0, 0.0, 0.0, 0.6474, 0.9456, 0.3824, 1.0518, 0.5028, 9.4312, 2.25, 0.45
5.0803, 9.4711, 0.4285, 1.0, 0.3516, 0.0, 1.5411, 0.5379, 0.398, 0.8007, 0.5625, 11.4115, 3.125, 0.369
6.046, 10.4946, 0.4892, 2.0, 0.3516, 0.0, 1.2693, 1.0053, 0.5555, 1.9512, 0.5849, 7.9376, 3.875, 0.3737
