alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
634.0784, 6695.5, 0.0018, 0.0, 0.0, 0.0, 0.0768, 0.006, 0.0056, 0.0459, 0.0104, 21.648, 2.625, 0.5109
13.0936, 13.045, 0.3589, 3.0, 0.5013, 0.0, 1.057, 0.2876, 0.226, 0.4234, 0.3835, 28.2973, 3.75, 0.4319
28.1679, 8.977, 0.5616, 0.0, 0.0, 0.0, 0.3126, 0.0518, 0.0444, 0.1332, 0.4859, 22.8718, 2.375, 0.3796
34.4092, 11.8802, 0.4013, 1.0, 0.3516, 0.0, 0.6179, 0.3208, 0.208, 0.4128, 0.518, 19.4841, 3.0, 0.4101
2.8054, 8.1251, 0.8596, 0.0, 0.0, 0.0, 2.2204, 2.9452, 1.2353, 3.5477, 0.7734, 16.4373, 2.375, 0.4093
2.8775, 5.2905, 0.7542, 0.0, 0.0, 0.0, 3.0113, 2.5037, 1.3586, 2.2336, 0.7089, 11.1885, 3.375, 0.465
4.9864, 8.0179, 0.581, 1.0, 0.5273, 0.0, 1.2006, 0.7637, 0.4659, 1.2659, 0.5368, 11.0619, 3.25, 0.4111
5.4463, 7.0552, 1.0086, 2.0, 0.5078, 0.0, 1.3187, 0.7108, 0.4614, 0.9973, 0.5357, 8.8396, 1.375, 0.4308
4.8055, 4.9923, 0.6519, 1.0, 0.4102, 0.0, 1.1912, 0.8049, 0.48, 1.3536, 0.6001, 11.0315, 3.875, 0.4106
3.996, 6.0639, 0.6254, 0.0, 0.0, 0.0, 1.1805, 0.8676, 0.4828, 1.6435, 0.6657, 11.5178, 2.0, 0.3586
8.7675, 6.3746, 0.496, 2.0, 0.3906, 0.0, 0.9078, 0.4425, 0.2968, 0.8881, 0.4364, 11.8457, 1.125, 0.4214
7.9334, 8.88, 0.5142, 1.0, 0.293, 0.0, 0.8325, 0.7031, 0.377, 1.4598, 0.6021, 13.6329, 2.25, 0.4485
2.3632, 4.4123, 0.6866, 0.0, 0.0, 1.0, 2.0761, 1.8607, 0.9811, 1.7419, 0.782, 10.8756, 3.375, 0.4052
2.3175, 5.8991, 0.576, 0.0, 0.0, 0.0, 1.7057, 0.9128, 0.5917, 1.3364, 0.5598, 10.6418, 2.5, 0.3783
5.5576, 5.5089, 0.6604, 0.0, 0.0, 0.0, 1.2625, 0.3178, 0.2539, 0.6232, 0.39, 20.1235, 2.625, 0.4111
423.671, 17.7323, 0.1466, 6.0, 0.4785, 0.0, 0.5996, 0.0986, 0.0845, 0.2331, 0.3293, 87.5786, 1.25, 0.445
79.8641, 5.594, 0.6802, 2.0, 0.3906, 0.0, 0.9616, 0.5741, 0.3589, 0.878, 0.5129, 45.6601, 2.625, 0.4229
5.9166, 9.3107, 0.4013, 1.0, 0.293, 0.0, 1.7385, 0.7504, 0.5157, 1.1858, 0.5892, 30.2985, 2.375, 0.4145
6.4167, 7.2626, 0.565, 1.0, 0.293, 0.0, 1.6183, 1.5797, 0.7983, 1.5343, 0.6732, 22.8715, 2.5, 0.4171
13.4353, 9.5505, 0.4804, 3.0, 0.2409, 0.0, 1.138, 0.9924, 0.5293, 1.5274, 0.5194, 49.7572, 2.25, 0.4555
8.5798, 11.4861, 0.5169, 1.0, 0.0, 0.0, 1.4613, 0.6197, 0.4348, 0.7601, 0.567, 39.0645, 3.0, 0.4482
7.0383, 10.1416, 0.5448, 2.0, 0.2832, 0.0, 1.4384, 0.683, 0.459, 0.6437, 0.4694, 16.7657, 2.75, 0.4338
11.8756, 4.4326, 0.8773, 1.0, 0.4297, 0.0, 1.1079, 0.5611, 0.3724, 0.8689, 0.4941, 18.9001, 3.125, 0.4479
20.2143, 6.4495, 0.4007, 0.0, 0.0, 0.0, 0.6083, 0.2648, 0.1821, 0.3519, 0.3635, 12.2259, 3.5, 0.4136
12.9454, 4.6118, 0.6644, 2.0, 0.3223, 0.0, 0.8513, 0.1958, 0.1591, 0.3309, 0.4061, 11.7269, 3.125, 0.4176
