alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
22724.0, 33775.0, 0.0017, 0.0, 0.0, 0.0, 0.0245, 0.0019, 0.0017, 0.0454, 0.0086, 501.6998, 0.375, 0.6578
9.2693, 43.5944, 0.1864, 0.0, 0.0, 0.0, 0.658, 0.8722, 0.3743, 1.7902, 0.565, 6.2866, 3.25, 0.3809
13.0836, 33.9752, 0.2791, 0.0, 0.0, 0.0, 0.476, 0.9939, 0.3218, 2.5199, 0.5105, 5.3618, 1.375, 0.4284
20.7437, 66.0668, 0.1341, 0.0, 0.0, 0.0, 0.3287, 0.9672, 0.2452, 2.3436, 0.5356, 6.8274, 1.625, 0.3742
18.7341, 39.8435, 0.2399, 0.0, 0.0, 0.0, 0.3941, 1.4116, 0.3076, 2.6233, 0.5295, 5.8212, 2.25, 0.3962
35.0926, 124.3712, 0.0986, 0.0, 0.0, 0.0, 0.2475, 0.3803, 0.1488, 1.5012, 0.5864, 5.8594, 1.625, 0.3681
15.943, 62.9612, 0.1967, 0.0, 0.0, 0.0, 0.6484, 1.2186, 0.4232, 1.5574, 0.5125, 7.1545, 1.75, 0.3318
15.7706, 66.7768, 0.1994, 0.0, 0.0, 0.0, 0.6093, 0.8866, 0.3611, 1.102, 0.5165, 8.1934, 2.75, 0.4065
10.7183, 59.7359, 0.1965, 0.0, 0.0, 0.0, 0.474, 0.8018, 0.2971, 2.4324, 0.5523, 5.4413, 1.25, 0.3531
15.6992, 86.2752, 0.1291, 0.0, 0.0, 0.0, 0.4283, 1.0732, 0.3059, 2.182, 0.4849, 12.4912, 1.375, 0.3547
14.6365, 43.1521, 0.2126, 0.0, 0.0, 0.0, 0.4537, 1.438, 0.3429, 3.078, 0.4658, 5.5257, 2.625, 0.4394
20.2027, 118.8466, 0.0948, 0.0, 0.0, 0.0, 0.2905, 0.6377, 0.1996, 1.2264, 0.6048, 5.1944, 1.875, 0.4039
29.3646, 125.9162, 0.0785, 0.0, 0.0, 0.0, 0.1784, 0.9771, 0.1496, 1.4283, 0.512, 6.1004, 2.25, 0.4563
5.4925, 27.4862, 0.4565, 1.0, 0.0, 0.0, 4.0238, 3.0666, 1.7288, 1.8334, 0.4103, 9.1035, 2.25, 0.3506
6.8588, 18.7267, 0.4436, 0.0, 0.0, 0.0, 0.702, 0.7096, 0.351, 1.6674, 0.4764, 5.8636, 3.5, 0.4376
6.65, 14.0744, 0.4269, 0.0, 0.0, 0.0, 0.9499, 1.6884, 0.603, 1.9509, 0.5242, 4.8437, 2.0, 0.4051
14.6052, 64.7657, 0.125, 0.0, 0.0, 0.0, 0.4725, 1.4234, 0.3545, 2.7709, 0.5051, 5.5225, 2.0, 0.4016
20.3322, 83.8103, 0.1006, 0.0, 0.0, 0.0, 0.3439, 2.0271, 0.2922, 4.5069, 0.6067, 5.8388, 2.0, 0.4514
18.3871, 62.9947, 0.1244, 0.0, 0.0, 0.0, 0.3241, 0.7387, 0.2229, 1.1208, 0.4586, 5.1499, 1.125, 0.3078
