alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
6567.4, 3434.6, 0.0024, 0.0, 0.0, 0.0, 0.0283, 0.0022, 0.002, 0.0458, 0.0115, 77.3479, 2.0, 0.5151
5.1586, 8.3657, 0.0779, 1.0, 0.1758, 0.0, 0.5241, 0.1964, 0.1416, 0.5486, 0.451, 6.4504, 6.5, 0.4307
60.5954, 1149.1, 0.0523, 4.0, 0.5225, 0.0, 0.5191, 0.3387, 0.2042, 0.8014, 0.2646, 1870.6, 2.5, 0.4379
8.7269, 90.0629, 0.0902, 1.0, 0.2344, 0.0, 1.7906, 0.8687, 0.5771, 0.8098, 0.5172, 21.4357, 1.25, 0.383
15.4308, 15.0981, 1.259, 0.0, 0.0, 0.0, 1.4645, 0.5881, 0.4097, 1.1285, 0.6111, 16.7634, 3.25, 0.4105
17.6661, 174.3066, 0.035, 1.0, 0.0, 0.0, 1.1472, 0.313, 0.2443, 0.3673, 0.3691, 89.8209, 2.875, 0.4742
9.1644, 32.8225, 0.2757, 0.0, 0.0, 0.0, 1.8873, 1.6201, 0.8608, 1.8135, 0.6075, 19.8685, 3.5, 0.4517
8.7942, 10.3302, 1.0138, 1.0, 0.1758, 0.0, 2.482, 2.4321, 1.2148, 2.4978, 0.723, 13.3529, 2.25, 0.4344
16.5349, 22.9854, 0.4189, 2.0, 0.2051, 0.0, 1.1838, 1.7137, 0.6992, 3.1988, 0.5627, 10.5506, 2.625, 0.4064
5.7257, 16.8585, 0.8802, 0.0, 0.0, 0.0, 3.3574, 2.1938, 1.3227, 2.5116, 0.775, 12.7298, 2.375, 0.3959
10.4744, 10.4751, 0.9391, 0.0, 0.0, 0.0, 1.5982, 2.039, 0.8942, 2.8771, 0.807, 9.3875, 2.5, 0.4093
16.9497, 13.003, 0.9376, 0.0, 0.0, 0.0, 1.0841, 3.2372, 0.7987, 5.3242, 0.721, 12.7, 1.5, 0.3955
15.7846, 15.8088, 0.2007, 1.0, 0.332, 0.0, 0.9131, 0.7521, 0.4001, 1.3201, 0.5155, 9.2072, 2.875, 0.4826
16.8607, 13.5286, 1.0148, 0.0, 0.0, 0.0, 1.042, 0.8305, 0.4582, 1.491, 0.7418, 13.6671, 2.5, 0.3851
14.6763, 28.5092, 0.7596, 0.0, 0.0, 0.0, 1.5886, 3.0664, 1.0443, 2.8149, 0.807, 14.064, 2.625, 0.4101
11.7729, 47.6419, 0.3637, 0.0, 0.0, 0.0, 1.5056, 1.5721, 0.73, 3.035, 0.7204, 12.7657, 1.875, 0.4237
9.7313, 10.6221, 1.0664, 0.0, 0.0, 0.0, 1.6513, 4.3223, 1.1866, 6.1666, 0.8025, 10.2736, 0.625, 0.3549
8.2157, 10.0697, 1.0478, 1.0, 0.2734, 0.0, 2.3258, 2.3202, 1.1505, 3.4188, 0.6536, 12.4013, 2.625, 0.4315
7.3797, 15.9608, 0.7303, 0.0, 0.0, 0.0, 2.0849, 1.4218, 0.8444, 1.7715, 0.7895, 10.3989, 2.5, 0.4285
14.5053, 22.0743, 0.656, 2.0, 0.4004, 0.0, 1.1971, 1.1344, 0.5644, 2.7516, 0.5783, 12.5016, 2.375, 0.4666
34.812, 49.7406, 0.205, 1.0, 0.1562, 0.0, 0.8588, 0.8775, 0.4339, 1.2938, 0.4783, 29.0895, 3.0, 0.4448
9.4623, 12.7828, 0.8247, 0.0, 0.0, 0.0, 2.2721, 1.434, 0.8791, 1.9935, 0.618, 13.6419, 3.125, 0.4387
10.2913, 15.2518, 0.9636, 0.0, 0.0, 0.0, 1.4612, 2.4691, 0.9175, 4.4949, 0.6998, 10.6136, 2.75, 0.3715
16.5599, 14.4042, 0.466, 0.0, 0.0, 0.0, 1.4125, 2.0151, 0.8259, 3.8274, 0.4724, 15.5845, 1.875, 0.3737
