Question Generated, Question Reported, Arithmetic Question, Answer (1 = Correct, 0 = Incorrect)
2022-03-12T16:47:47.861884, 2022-03-12T16:47:57.871760, 25 - 14 = 11, 0
2022-03-12T16:47:57.872418, 2022-03-12T16:48:07.870199, 26 + 24 = 50, 0
2022-03-12T16:48:07.874861, 2022-03-12T16:48:17.870171, 38 / 7 = 5.5, 0
2022-03-12T16:48:17.870824, 2022-03-12T16:48:20.385713, 70 * 5 = 350, 1
2022-03-12T16:48:20.385901, 2022-03-12T16:48:30.868858, 72 / 6 = 12.0, 0
2022-03-12T16:48:30.868893, 2022-03-12T16:48:40.868956, 39 * 5 = 195, 0
2022-03-12T16:48:40.868991, 2022-03-12T16:48:50.869712, 61 - 93 = -32, 0
2022-03-12T16:48:50.869763, 2022-03-12T16:49:00.869028, 48 * 4 = 192, 0
2022-03-12T16:49:00.869094, 2022-03-12T16:49:07.253055, 42 / 7 = 6.0, 1
2022-03-12T16:49:07.253169, 2022-03-12T16:49:09.836380, 64 + 6 = 70, 1
2022-03-12T16:49:09.836492, 2022-03-12T16:49:19.869723, 16 + 48 = 64, 0
2022-03-12T16:49:19.869814, 2022-03-12T16:49:22.001980, 36 - 4 = 32, 1
2022-03-12T16:49:22.002165, 2022-03-12T16:49:26.702589, 91 / 9 = 10.2, 1
2022-03-12T16:49:26.702769, 2022-03-12T16:49:31.635975, 13 / 4 = 3.3, 1
2022-03-12T16:49:31.636023, 2022-03-12T16:49:41.868810, 49 * 6 = 294, 0
