Label, Score
Score, 0.0
Score, 6.685389322730171
Score, 0.05144265903712608
Score, 14.215469683686527
Score, 21.74650878673552
Score, 9.34479773794456
Score, 0.018263722190780186
Score, 2.196432430001878E-4
Score, 1.3463699072029867
Score, 75.92555536429951
Score, 24.98997471539572
Score, 79.6133053198271
Score, 5.591590750725097
Score, 4.546868242594044
Score, 27.364646317145258
Score, 0.009327430616095244
Score, 2.82102264320071
Score, 0.00330184214395214
Score, 2.683909515026736
Score, 16.7384127445121
Score, 7.02835860670359
Score, 40.04513147441813
Score, 68.35961804353352
Score, 64.98444740641234
Score, 64.04236565470016
Concentration Duration (Seconds) out of 125, 30
Average Score (0-100), 21.526251901360993
Sustain Rate (%), 24.0
Game Score, 2110.0379905867876
