alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
795.7714, 12912.0, 0.0018, 0.0, 0.0, 0.0, 0.0484, 0.0039, 0.0036, 0.0495, 0.0105, 162.4611, 1.75, 0.5097
10.7812, 7.1125, 0.6024, 2.0, 0.2734, 0.0, 1.8082, 1.5859, 0.8449, 1.9468, 0.5323, 93.9522, 3.0, 0.3822
6.8996, 17.1597, 0.5627, 1.0, 0.2344, 0.0, 1.4929, 0.7272, 0.489, 0.9945, 0.6576, 38.4568, 2.25, 0.4639
7.3921, 9.6712, 0.7833, 0.0, 0.0, 0.0, 1.4769, 2.3688, 0.908, 3.1511, 0.7381, 25.7413, 3.25, 0.459
5.204, 7.9475, 0.7111, 0.0, 0.0, 0.0, 1.9305, 1.3411, 0.7913, 1.8129, 0.8018, 20.7977, 2.125, 0.3977
7.8453, 5.18, 0.8173, 0.0, 0.0, 0.0, 1.3239, 0.2669, 0.2221, 0.3007, 0.6365, 24.9512, 3.125, 0.453
4.9599, 7.0375, 0.8783, 1.0, 0.2148, 0.0, 2.3886, 3.1285, 1.3507, 2.6235, 0.6803, 16.9066, 4.25, 0.4529
7.4882, 11.3936, 0.5529, 1.0, 0.293, 0.0, 1.7386, 1.7684, 0.872, 2.5659, 0.6874, 25.0721, 1.75, 0.3998
7.3495, 8.2463, 0.5995, 2.0, 0.2734, 0.0, 1.6383, 0.7272, 0.5009, 0.968, 0.6738, 20.8944, 3.25, 0.3819
6.3195, 9.8741, 0.6208, 1.0, 0.2539, 0.0, 1.7043, 1.3554, 0.7428, 1.3608, 0.6871, 24.699, 2.5, 0.3691
16.6765, 8.7128, 0.4693, 1.0, 0.2148, 0.0, 0.7904, 1.1006, 0.46, 1.8743, 0.6781, 27.1919, 2.25, 0.4116
6.6274, 10.2432, 0.5758, 2.0, 0.2539, 0.0, 1.9234, 1.9726, 0.9737, 2.0305, 0.6941, 23.6502, 2.125, 0.3771
6.3568, 14.7002, 0.5025, 2.0, 0.2539, 0.0, 2.0341, 1.6729, 0.9104, 2.3102, 0.6836, 25.5627, 3.375, 0.4273
9.1256, 11.3441, 0.7138, 2.0, 0.2539, 0.0, 1.3222, 1.7926, 0.7605, 1.9828, 0.6908, 18.3029, 1.75, 0.4015
12.0306, 5.5007, 0.8692, 1.0, 0.3516, 0.0, 0.8894, 1.3625, 0.5374, 1.89, 0.6938, 20.7305, 3.0, 0.4085
5.692, 12.1914, 0.5404, 0.0, 0.0, 0.0, 1.5719, 1.5843, 0.789, 2.2265, 0.7903, 15.2139, 2.875, 0.4056
13.0233, 12.7315, 0.5867, 2.0, 0.2734, 0.0, 0.9141, 0.8341, 0.4295, 1.4079, 0.6514, 21.2217, 2.25, 0.4217
9.0869, 9.0695, 0.6773, 1.0, 0.2734, 0.0, 1.2541, 1.578, 0.6978, 1.5247, 0.7254, 17.5551, 1.875, 0.361
6.7891, 10.876, 0.8462, 0.0, 0.0, 0.0, 1.837, 1.8826, 0.9283, 2.5997, 0.6633, 19.5076, 2.625, 0.4324
4.5304, 8.3923, 0.6082, 0.0, 0.0, 0.0, 2.7549, 1.9747, 1.1501, 2.1034, 0.7831, 17.9705, 2.5, 0.3692
7.4162, 9.6119, 0.6195, 1.0, 0.2539, 0.0, 1.6313, 3.0267, 1.0508, 2.9725, 0.7381, 20.2522, 1.875, 0.3746
6.3475, 10.1146, 0.7222, 2.0, 0.1758, 0.0, 1.4701, 0.7471, 0.4877, 1.3203, 0.7068, 16.802, 2.875, 0.4345
6.055, 8.7907, 0.773, 1.0, 0.2344, 0.0, 1.5752, 1.1732, 0.6724, 1.8947, 0.7565, 16.4543, 3.875, 0.4577
5.2504, 10.3888, 0.7546, 1.0, 0.293, 0.0, 2.1428, 1.3131, 0.8133, 1.5322, 0.6825, 19.565, 4.0, 0.4061
6.6228, 9.3467, 0.4388, 1.0, 0.1758, 0.0, 1.5419, 0.7125, 0.4826, 0.8172, 0.7074, 14.4446, 2.25, 0.4335
