alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
4456.4, 10791.0, 0.002, 0.0, 0.0, 0.0, 0.0431, 0.0034, 0.0031, 0.0467, 0.0094, 764.9731, 2.375, 0.5108
17.3371, 28.35, 0.1552, 1.0, 0.498, 0.0, 1.9544, 0.8609, 0.5611, 0.2466, 0.3116, 112.7286, 2.625, 0.3955
43.6997, 35.8007, 0.2976, 0.0, 0.0, 0.0, 1.4802, 0.9724, 0.5791, 1.6188, 0.3766, 436.6577, 1.875, 0.4353
9.4305, 11.0978, 0.6778, 0.0, 0.0, 0.0, 2.6333, 2.372, 1.2476, 1.8981, 0.7872, 11.2089, 2.25, 0.4209
8.1788, 8.6655, 1.0477, 2.0, 0.1855, 0.0, 3.7633, 2.5435, 1.4944, 1.5288, 0.7453, 17.0059, 4.875, 0.4225
100.2071, 48.6523, 0.0731, 3.0, 0.3646, 0.0, 0.7587, 0.3306, 0.2286, 0.4427, 0.2907, 213.9391, 3.0, 0.3895
10.1772, 13.7148, 0.5903, 0.0, 0.0, 0.0, 2.7072, 4.0922, 1.6252, 3.7191, 0.7916, 11.3586, 1.375, 0.3666
7.6795, 8.5128, 1.0105, 0.0, 0.0, 0.0, 4.0596, 4.8286, 2.2054, 3.9996, 0.8215, 14.3622, 2.5, 0.3428
8.3136, 10.4789, 0.7198, 0.0, 0.0, 0.0, 3.0315, 4.0084, 1.7227, 3.3667, 0.8196, 9.7618, 2.375, 0.4019
6.0543, 6.844, 0.6145, 1.0, 0.2148, 0.0, 3.4637, 2.1136, 1.3033, 1.6501, 0.6247, 10.375, 2.375, 0.3715
5.7621, 8.2476, 0.709, 1.0, 0.2539, 0.0, 4.4971, 3.4867, 1.954, 1.9406, 0.6992, 14.0774, 2.875, 0.3938
6.5793, 8.4161, 0.8447, 0.0, 0.0, 0.0, 4.1518, 2.5271, 1.56, 2.3061, 0.8341, 11.3393, 1.75, 0.3841
8.5619, 18.2307, 0.5225, 2.0, 0.1953, 0.0, 1.8898, 1.971, 0.9637, 1.9171, 0.6439, 12.3797, 2.5, 0.4205
6.2718, 12.4669, 0.7961, 0.0, 0.0, 0.0, 4.0106, 3.0232, 1.7208, 2.4057, 0.6332, 8.9528, 2.25, 0.3652
5.5174, 8.2502, 0.875, 0.0, 0.0, 0.0, 4.8961, 3.1979, 1.9321, 2.1449, 0.7812, 9.2319, 2.625, 0.4228
7.8042, 10.7002, 0.6225, 0.0, 0.0, 0.0, 3.3375, 4.6945, 1.9487, 4.9187, 0.8053, 10.759, 1.875, 0.3944
8.2308, 10.3734, 0.5367, 0.0, 0.0, 0.0, 3.0276, 1.7333, 1.1022, 1.7058, 0.8199, 9.349, 3.0, 0.4163
4.7681, 8.1088, 0.8067, 1.0, 0.2148, 0.0, 4.4416, 2.4343, 1.5725, 1.9398, 0.7366, 10.8611, 2.625, 0.3326
7.3289, 9.0489, 0.5612, 0.0, 0.0, 0.0, 3.4952, 3.5803, 1.7631, 3.7459, 0.7387, 12.5544, 1.5, 0.3888
7.4359, 9.942, 0.6251, 0.0, 0.0, 0.0, 2.9236, 2.4997, 1.335, 2.2468, 0.7875, 11.7962, 4.125, 0.3719
6.5101, 11.0821, 0.7859, 0.0, 0.0, 0.0, 3.1819, 2.7654, 1.4461, 3.154, 0.8267, 9.8928, 2.75, 0.4095
4.8175, 8.9909, 0.5812, 2.0, 0.2148, 0.0, 5.9024, 2.0663, 1.5291, 1.0775, 0.7365, 12.2029, 2.625, 0.3951
7.9152, 9.4475, 0.6648, 0.0, 0.0, 0.0, 3.8942, 1.3396, 0.9954, 0.8787, 0.6815, 11.338, 2.25, 0.4355
7.9913, 11.6691, 0.559, 0.0, 0.0, 0.0, 3.0402, 2.0922, 1.2266, 1.7426, 0.8042, 11.699, 0.875, 0.4243
5.475, 11.4034, 0.4557, 0.0, 0.0, 0.0, 3.7802, 4.9913, 2.1496, 3.8588, 0.8364, 9.9926, 1.75, 0.3889
