alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
1832.1, 3341.9, 0.0023, 1.0, 0.1758, 0.0, 0.0338, 0.0026, 0.0024, 0.0461, 0.015, 107.932, 1.75, 0.55
58.9427, 26.2323, 0.2412, 3.0, 0.2604, 0.0, 0.8591, 1.0282, 0.4676, 0.9615, 0.5201, 34.4125, 2.375, 0.4636
15.9758, 16.6271, 0.4349, 1.0, 0.2637, 0.0, 1.021, 0.5159, 0.3384, 0.486, 0.5017, 24.4338, 2.75, 0.3616
51.7298, 16.9991, 0.6931, 2.0, 0.2344, 0.0, 0.8394, 0.5842, 0.3393, 0.19, 0.6121, 21.7179, 2.375, 0.3862
12.7282, 13.1736, 1.0245, 2.0, 0.293, 0.0, 0.9727, 0.8572, 0.4532, 0.8296, 0.5762, 34.0211, 2.5, 0.3992
8.091, 13.0285, 1.2054, 0.0, 0.0, 0.0, 1.3755, 1.2141, 0.6369, 1.0682, 0.6728, 23.4737, 2.25, 0.4031
11.5428, 19.1463, 0.755, 1.0, 0.2734, 0.0, 0.8627, 1.5438, 0.5518, 2.9171, 0.6947, 21.0542, 1.625, 0.4106
7.4107, 18.3848, 0.7419, 1.0, 0.2539, 0.0, 1.4552, 1.6976, 0.7687, 1.1353, 0.6946, 18.6193, 1.5, 0.3876
17.9687, 15.848, 0.4855, 1.0, 0.0, 0.0, 0.7357, 0.7549, 0.3315, 0.3992, 0.572, 17.5215, 2.875, 0.3927
19.5175, 16.209, 0.7131, 1.0, 0.2539, 0.0, 0.9335, 1.2432, 0.4968, 0.5556, 0.5333, 21.9463, 1.875, 0.3606
22.8021, 13.4592, 0.8542, 2.0, 0.0, 0.0, 1.1519, 1.0708, 0.532, 0.8533, 0.5091, 17.2309, 2.375, 0.4389
8.92, 18.3685, 0.4891, 3.0, 0.0, 0.0, 1.2164, 0.7933, 0.4779, 0.788, 0.5456, 18.7104, 4.875, 0.4457
22.5159, 12.7229, 0.7957, 2.0, 0.2441, 0.0, 1.3117, 1.0705, 0.587, 0.6976, 0.67, 22.9885, 2.125, 0.398
8.7182, 14.353, 0.9557, 0.0, 0.0, 0.0, 1.2367, 1.3523, 0.6248, 0.8773, 0.7558, 19.1956, 2.875, 0.3931
43.7318, 7.6943, 0.652, 1.0, 0.3711, 0.0, 1.2961, 0.6603, 0.4266, 0.0864, 0.5246, 18.2018, 1.875, 0.3821
21.8292, 10.5708, 0.6783, 1.0, 0.293, 0.0, 0.5204, 0.2002, 0.1379, 0.2386, 0.6216, 12.7815, 3.0, 0.3492
10.9239, 15.9303, 0.4476, 1.0, 0.3906, 0.0, 0.8772, 1.0209, 0.4687, 1.0483, 0.6431, 14.9201, 3.625, 0.4268
16.1821, 20.1039, 0.4006, 1.0, 0.0, 0.0, 0.5886, 0.0455, 0.0421, 0.0357, 0.4419, 12.1799, 3.375, 0.4076
10.4173, 14.3985, 0.4673, 1.0, 0.0, 0.0, 0.7663, 0.6116, 0.3384, 0.7994, 0.6313, 14.4275, 3.75, 0.3546
39.2596, 12.8154, 0.6761, 1.0, 0.2539, 0.0, 0.7916, 0.799, 0.3965, 0.9651, 0.5254, 14.0116, 2.5, 0.4235
7.7364, 11.7522, 0.5231, 2.0, 0.4199, 0.0, 1.2862, 0.8318, 0.4756, 0.5731, 0.6141, 10.1905, 2.375, 0.4411
9.1355, 13.1561, 0.6026, 1.0, 0.0, 0.0, 1.4227, 1.3524, 0.6907, 1.3509, 0.6762, 13.3448, 3.25, 0.3874
164.2394, 22.3672, 0.2873, 0.0, 0.0, 0.0, 0.7192, 0.3095, 0.2135, 0.601, 0.3676, 19.1194, 2.5, 0.4642
8.2751, 5.6537, 1.0007, 1.0, 0.3125, 0.0, 1.5013, 0.9301, 0.5595, 1.0244, 0.6138, 12.6208, 2.375, 0.3751
6.2609, 11.3694, 0.4593, 1.0, 0.293, 0.0, 1.007, 1.2309, 0.5512, 1.9663, 0.703, 11.1663, 2.625, 0.4475
