alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
1340.3, 6818.1, 0.0019, 0.0, 0.0, 0.0, 0.05, 0.0042, 0.0039, 0.0507, 0.0095, 18.218, 2.75, 0.4845
22.0816, 119.4778, 0.0742, 0.0, 0.0, 0.0, 0.6647, 0.9759, 0.3903, 1.8631, 0.728, 7.6778, 2.75, 0.3243
16.9403, 158.4788, 0.0645, 1.0, 0.4297, 0.0, 1.2167, 1.0145, 0.5467, 0.6027, 0.4888, 10.7927, 1.25, 0.3183
34.8636, 107.5069, 0.1028, 0.0, 0.0, 0.0, 0.6129, 0.538, 0.2865, 0.9111, 0.6298, 11.378, 1.125, 0.3101
42.5384, 141.0306, 0.1275, 0.0, 0.0, 0.0, 0.5033, 0.523, 0.2559, 0.7719, 0.6499, 11.2039, 2.5, 0.3349
26.9247, 148.9652, 0.092, 0.0, 0.0, 0.0, 0.3982, 0.529, 0.2239, 1.4387, 0.6573, 9.6498, 1.25, 0.3541
42.6564, 150.0421, 0.0772, 1.0, 0.8887, 0.0, 0.3728, 0.4923, 0.2114, 0.7292, 0.5974, 8.5121, 2.875, 0.3247
27.2092, 146.5648, 0.0871, 0.0, 0.0, 0.0, 0.6374, 0.9941, 0.3719, 1.8167, 0.66, 12.4525, 0.5, 0.2716
25.6713, 142.0571, 0.0904, 0.0, 0.0, 0.0, 0.8079, 1.4194, 0.5084, 2.6669, 0.6908, 8.2602, 1.5, 0.3435
25.0687, 130.6713, 0.0909, 0.0, 0.0, 0.0, 0.9365, 0.454, 0.2975, 0.7657, 0.6459, 10.0633, 1.625, 0.3141
42.9783, 71.728, 0.1674, 0.0, 0.0, 0.0, 0.4982, 0.8571, 0.3083, 1.6844, 0.6691, 11.1016, 1.25, 0.2985
28.8473, 140.2719, 0.0675, 0.0, 0.0, 0.0, 0.6626, 1.3202, 0.4409, 1.3432, 0.7079, 6.8166, 1.5, 0.3085
29.6592, 132.5778, 0.0724, 0.0, 0.0, 0.0, 0.7785, 0.8644, 0.4086, 0.9286, 0.6808, 7.1214, 1.5, 0.3167
41.216, 153.9233, 0.0685, 0.0, 0.0, 0.0, 0.5352, 0.7422, 0.3096, 1.0445, 0.6374, 8.1278, 0.875, 0.3333
29.3067, 103.889, 0.1347, 0.0, 0.0, 0.0, 0.7763, 0.6633, 0.3547, 1.0233, 0.6545, 10.4916, 0.375, 0.3105
31.6716, 192.4809, 0.0541, 0.0, 0.0, 0.0, 0.639, 0.4503, 0.264, 0.5673, 0.6183, 8.2711, 1.125, 0.2818
21.8318, 105.7923, 0.0804, 0.0, 0.0, 0.0, 1.1297, 0.572, 0.3769, 0.8362, 0.657, 9.4118, 2.125, 0.2891
45.0547, 194.1748, 0.0577, 0.0, 0.0, 0.0, 0.5041, 0.6521, 0.2838, 0.7562, 0.6488, 7.9308, 1.125, 0.3019
30.7606, 163.0925, 0.0492, 0.0, 0.0, 0.0, 0.7423, 0.9323, 0.4116, 1.0025, 0.6346, 9.5687, 1.25, 0.2788
26.6677, 147.9558, 0.077, 0.0, 0.0, 0.0, 0.8585, 0.9044, 0.4365, 1.3313, 0.6576, 7.2605, 2.5, 0.3378
26.6795, 145.394, 0.059, 0.0, 0.0, 0.0, 0.7229, 0.4845, 0.2893, 0.8875, 0.6593, 6.8061, 1.75, 0.3229
49.4217, 111.9241, 0.0781, 1.0, 0.3516, 0.0, 0.4514, 0.491, 0.2352, 0.6647, 0.5987, 9.2542, 2.375, 0.3006
38.0106, 123.7661, 0.1067, 0.0, 0.0, 0.0, 0.6316, 0.7408, 0.3408, 0.7851, 0.6413, 9.4072, 1.375, 0.2564
34.3853, 108.6242, 0.0876, 0.0, 0.0, 0.0, 0.7794, 0.9435, 0.4035, 1.237, 0.6352, 10.6279, 0.5, 0.2936
33.7238, 118.7013, 0.0746, 0.0, 0.0, 0.0, 0.6559, 1.627, 0.4576, 2.2251, 0.6915, 7.2905, 2.125, 0.3287
32.141, 95.9489, 0.0919, 0.0, 0.0, 0.0, 0.7583, 1.1329, 0.4525, 1.2, 0.6892, 6.4765, 1.125, 0.2751
42.7893, 124.2914, 0.0724, 0.0, 0.0, 0.0, 0.5403, 0.2833, 0.1839, 0.4431, 0.6271, 9.6283, 2.75, 0.3009
35.1424, 90.741, 0.0935, 0.0, 0.0, 0.0, 0.5602, 1.2856, 0.39, 2.0375, 0.6894, 5.8898, 2.875, 0.3379
25.5753, 73.3369, 0.1477, 0.0, 0.0, 0.0, 0.8116, 2.0325, 0.5595, 3.4122, 0.7333, 9.5361, 2.375, 0.3627
35.8909, 129.4371, 0.0641, 0.0, 0.0, 0.0, 0.474, 1.5808, 0.3631, 2.7634, 0.6988, 7.0362, 1.75, 0.3436
37.4884, 82.5977, 0.1308, 0.0, 0.0, 0.0, 0.5716, 0.6281, 0.2961, 0.981, 0.6749, 7.2912, 1.125, 0.335
42.3714, 73.8193, 0.097, 0.0, 0.0, 0.0, 0.3801, 1.6014, 0.3072, 1.7594, 0.6941, 5.842, 1.25, 0.3684
32.3437, 81.3695, 0.0964, 0.0, 0.0, 0.0, 0.5597, 0.8857, 0.3346, 0.7815, 0.6918, 6.0303, 2.125, 0.4088
41.6002, 163.0859, 0.0872, 0.0, 0.0, 0.0, 0.468, 0.5261, 0.2318, 0.8637, 0.6572, 10.4351, 2.625, 0.3153
22.0585, 128.6816, 0.0828, 0.0, 0.0, 0.0, 1.1736, 2.7656, 0.8021, 2.863, 0.6924, 7.2488, 2.875, 0.3657
39.9522, 137.7369, 0.0829, 0.0, 0.0, 0.0, 0.6584, 0.8944, 0.3747, 1.1145, 0.6686, 10.6687, 1.25, 0.3296
44.2186, 92.8221, 0.0846, 0.0, 0.0, 0.0, 0.4036, 1.0612, 0.2914, 1.1548, 0.6756, 5.7082, 1.75, 0.2452
55.3159, 142.4868, 0.0857, 0.0, 0.0, 0.0, 0.3202, 0.9932, 0.2421, 1.8067, 0.6744, 7.8723, 1.625, 0.3318
28.7378, 5689.7, 2.1006, 1.0, 0.293, 0.0, 0.678, 1.5729, 0.4687, 2.3342, 0.1846, 14216.0, 1.75, 0.3037
27.0076, 155.6466, 0.0613, 0.0, 0.0, 0.0, 0.6115, 0.3741, 0.2267, 0.6788, 0.6525, 6.8174, 1.875, 0.3127
24.594, 151.2214, 0.0973, 0.0, 0.0, 0.0, 0.781, 1.6848, 0.5329, 2.0112, 0.6883, 7.7451, 1.875, 0.3229
31.0262, 187.312, 0.0418, 0.0, 0.0, 0.0, 0.5435, 1.6679, 0.4099, 2.0426, 0.6762, 5.3943, 2.0, 0.2904
33.8613, 138.995, 0.067, 0.0, 0.0, 0.0, 0.5959, 1.4282, 0.4108, 2.5379, 0.6827, 7.0336, 2.125, 0.3725
40.5689, 159.8486, 0.0587, 0.0, 0.0, 0.0, 0.4167, 1.6948, 0.3333, 2.2304, 0.6954, 6.5817, 1.25, 0.2964
55.1885, 166.9194, 0.0633, 0.0, 0.0, 0.0, 0.3425, 0.8517, 0.2443, 1.5737, 0.685, 7.4857, 2.0, 0.299
35.2023, 118.5304, 0.0664, 0.0, 0.0, 0.0, 0.5257, 1.0859, 0.3469, 1.8544, 0.6755, 5.5979, 2.0, 0.2656
34.7505, 194.8394, 0.0629, 0.0, 0.0, 0.0, 0.4345, 0.6152, 0.2544, 0.9249, 0.6876, 7.9172, 1.75, 0.3003
43.3326, 146.749, 0.0773, 0.0, 0.0, 0.0, 0.3866, 1.0622, 0.2829, 1.6566, 0.6784, 8.3822, 2.5, 0.3467
45.1976, 147.2877, 0.0711, 0.0, 0.0, 0.0, 0.5057, 0.6519, 0.2815, 0.6218, 0.6322, 8.0097, 2.25, 0.3074
27.3575, 104.212, 0.0723, 0.0, 0.0, 0.0, 0.9383, 2.7424, 0.6948, 3.8446, 0.7199, 5.8347, 2.125, 0.3274
36.0483, 99.7292, 0.0971, 0.0, 0.0, 0.0, 0.7668, 1.8176, 0.5389, 1.8972, 0.6748, 5.6116, 2.125, 0.2434
47.4871, 154.376, 0.0695, 0.0, 0.0, 0.0, 0.4387, 1.2608, 0.32, 1.839, 0.662, 5.3847, 2.625, 0.2828
50.9264, 125.7974, 0.0551, 0.0, 0.0, 0.0, 0.6212, 2.5121, 0.4954, 1.5629, 0.6855, 5.0181, 3.0, 0.2693
42.3843, 153.1982, 0.0569, 0.0, 0.0, 0.0, 0.7291, 0.671, 0.3478, 0.507, 0.6311, 6.8171, 0.25, 0.2604
32.6095, 106.1705, 0.0928, 0.0, 0.0, 0.0, 0.9431, 2.1531, 0.6558, 1.4523, 0.6778, 6.4107, 3.625, 0.3133
33.7803, 146.4327, 0.0578, 0.0, 0.0, 0.0, 1.0026, 1.673, 0.5885, 1.7856, 0.6681, 6.4641, 1.75, 0.3297
23.5763, 171.2059, 0.0605, 0.0, 0.0, 0.0, 1.1673, 1.9094, 0.7028, 2.5326, 0.6811, 5.4433, 2.875, 0.3373
25.8682, 116.1133, 0.0923, 0.0, 0.0, 0.0, 0.7597, 1.9801, 0.549, 3.079, 0.6865, 5.8623, 3.125, 0.3622
57.1057, 166.7022, 0.0497, 0.0, 0.0, 0.0, 0.3562, 1.3218, 0.2803, 1.8191, 0.6535, 5.615, 1.25, 0.281
38.5054, 125.0556, 0.0703, 0.0, 0.0, 0.0, 0.5544, 1.8266, 0.4235, 1.7282, 0.6892, 7.663, 1.375, 0.3138
28.8327, 153.5627, 0.0394, 0.0, 0.0, 0.0, 1.0896, 1.0831, 0.5407, 1.1513, 0.5435, 7.1509, 1.25, 0.3372
35.9165, 70.4584, 0.1162, 0.0, 0.0, 0.0, 0.6821, 1.1518, 0.4023, 1.8473, 0.6036, 7.8106, 1.25, 0.327
44.7965, 90.5968, 0.1117, 0.0, 0.0, 0.0, 0.4785, 1.448, 0.3577, 1.8111, 0.6744, 7.0857, 2.125, 0.2963
46.5948, 156.3708, 0.0662, 0.0, 0.0, 0.0, 0.6064, 3.7691, 0.5202, 5.5295, 0.6919, 6.6985, 3.0, 0.3456
50.5886, 170.3874, 0.0608, 0.0, 0.0, 0.0, 0.4986, 1.2489, 0.3563, 1.6258, 0.6965, 7.618, 2.75, 0.3014
36.8562, 191.5165, 0.0531, 0.0, 0.0, 0.0, 0.5858, 1.6463, 0.4312, 3.0952, 0.7157, 6.4413, 1.875, 0.2826
29.1735, 171.6059, 0.0631, 0.0, 0.0, 0.0, 0.6548, 1.5771, 0.4584, 2.5971, 0.7049, 7.9885, 0.875, 0.3228
29.6881, 150.3017, 0.0792, 0.0, 0.0, 0.0, 0.5156, 0.6434, 0.2857, 1.0343, 0.7078, 8.5448, 1.375, 0.2901
25.4537, 131.0596, 0.0861, 0.0, 0.0, 0.0, 0.6594, 2.3075, 0.51, 3.3457, 0.7008, 7.383, 2.125, 0.2973
53.5951, 157.8145, 0.0683, 0.0, 0.0, 0.0, 0.3634, 2.2877, 0.3135, 3.4691, 0.6964, 6.4156, 2.375, 0.3237
53.5765, 3738.9, 2.1372, 1.0, 0.5273, 0.0, 0.6131, 1.6772, 0.4431, 2.608, 0.1749, 10259.0, 3.125, 0.3593
32.9903, 3251.2, 1.8481, 3.0, 0.2279, 0.0, 0.5524, 1.5413, 0.4003, 1.3076, 0.1966, 7180.8, 2.875, 0.3392
81.69, 173.023, 0.2684, 0.0, 0.0, 0.0, 1.1072, 5.0526, 0.9068, 4.2553, 0.626, 43.4049, 1.625, 0.2583
72.3135, 493.479, 4.6462, 2.0, 0.3711, 0.0, 2.4681, 4.5224, 1.5965, 0.9222, 0.2223, 3101.5, 2.125, 0.3624
38.1389, 155.511, 0.0519, 0.0, 0.0, 0.0, 0.5373, 0.7525, 0.3088, 1.1935, 0.6672, 7.0883, 1.625, 0.3255
49.6375, 194.2165, 0.0566, 0.0, 0.0, 0.0, 0.3903, 1.4651, 0.3007, 2.4421, 0.6595, 6.9503, 2.25, 0.303
46.2217, 128.0551, 0.0812, 0.0, 0.0, 0.0, 0.4345, 1.0277, 0.2911, 1.491, 0.6123, 9.5079, 1.5, 0.3192
41.7638, 92.8723, 0.1001, 0.0, 0.0, 0.0, 0.4649, 2.1008, 0.3806, 2.1557, 0.6711, 8.4423, 1.0, 0.3094
45.5718, 128.6362, 0.0558, 0.0, 0.0, 0.0, 0.5141, 2.0818, 0.4123, 2.3687, 0.6614, 7.4387, 3.25, 0.2962
90.8982, 16341.0, 1.154, 3.0, 0.2083, 0.0, 2.7479, 6.8379, 1.9598, 4.8609, 0.1309, 23891.0, 2.875, 0.3429
