alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
3999.3, 10567.0, 0.0018, 0.0, 0.0, 0.0, 0.0297, 0.0023, 0.0021, 0.0461, 0.0087, 214.5359, 2.875, 0.5985
22.0713, 30.9488, 0.5176, 1.0, 0.1562, 0.0, 1.4076, 1.2268, 0.6543, 1.3327, 0.6523, 32.6007, 2.75, 0.4003
6.7089, 7.6126, 0.5735, 0.0, 0.0, 0.0, 1.3309, 0.4821, 0.3539, 0.7013, 0.6457, 17.404, 2.625, 0.3814
8.4324, 7.7841, 0.7424, 0.0, 0.0, 0.0, 1.1389, 0.5957, 0.3909, 0.7315, 0.6306, 18.9828, 2.25, 0.4093
3.6442, 7.4257, 0.6994, 2.0, 1.1621, 0.0, 1.5631, 0.7832, 0.4913, 1.2958, 0.5305, 17.3485, 2.625, 0.435
6.9444, 4.5364, 0.4982, 0.0, 0.0, 0.0, 1.0115, 0.4767, 0.3157, 0.5238, 0.5772, 18.1082, 2.5, 0.3977
4.0944, 8.5314, 0.4223, 1.0, 0.8008, 0.0, 1.4755, 0.4224, 0.3284, 0.5347, 0.5715, 15.0026, 2.25, 0.4134
3.4323, 4.8048, 0.6061, 2.0, 0.3223, 0.0, 1.6779, 0.8687, 0.5719, 1.1845, 0.6115, 17.2049, 2.0, 0.4522
7.5261, 6.78, 0.2791, 0.0, 0.0, 0.0, 1.105, 0.3866, 0.2856, 0.4097, 0.5719, 18.0915, 2.75, 0.4031
8.1214, 5.2956, 0.4407, 0.0, 0.0, 0.0, 0.8617, 0.2204, 0.1755, 0.2555, 0.5876, 13.1571, 2.375, 0.3838
2.9427, 5.6089, 0.6804, 2.0, 0.918, 0.0, 1.9857, 0.7044, 0.5199, 0.9264, 0.5396, 16.1923, 4.125, 0.4246
5.5339, 3.9517, 0.6561, 0.0, 0.0, 0.0, 1.1983, 0.4351, 0.319, 0.5303, 0.6047, 19.583, 1.875, 0.4285
6.4494, 9.0047, 0.4882, 0.0, 0.0, 0.0, 1.0913, 0.412, 0.2982, 0.5218, 0.6178, 19.8124, 3.375, 0.3992
4.5942, 4.9471, 0.5492, 2.0, 0.3125, 0.0, 1.3171, 0.7551, 0.4586, 1.4606, 0.5535, 14.9295, 3.375, 0.4595
4.5194, 3.8971, 0.7574, 0.0, 0.0, 0.0, 1.2927, 0.5938, 0.3806, 0.4538, 0.6417, 12.0936, 2.875, 0.4057
10.6923, 7.0949, 0.4838, 2.0, 0.2344, 0.0, 0.7691, 0.4598, 0.2876, 0.8924, 0.6336, 15.5646, 1.625, 0.3906
10.2798, 9.2778, 0.3808, 1.0, 0.1758, 0.0, 0.7084, 0.325, 0.2227, 0.6796, 0.6022, 16.8293, 2.0, 0.3927
9.4604, 8.9881, 0.4584, 1.0, 0.0, 0.0, 0.8589, 0.5024, 0.3102, 1.0718, 0.5465, 17.4638, 2.875, 0.43
5.7714, 8.1204, 0.5006, 1.0, 0.0, 0.0, 1.2407, 0.4312, 0.3195, 0.5617, 0.6178, 17.4617, 2.625, 0.3929
7.1474, 9.5118, 0.629, 2.0, 0.8691, 0.0, 1.1265, 0.5361, 0.363, 0.9893, 0.5777, 21.1938, 3.25, 0.4021
6.4723, 9.7919, 0.5343, 1.0, 0.9049, 0.0, 0.6761, 0.2994, 0.2052, 0.4174, 0.5356, 22.4018, 3.125, 0.4045
10.3756, 8.4512, 0.5567, 1.0, 0.1367, 0.0, 0.8484, 0.5134, 0.3197, 0.8231, 0.6157, 22.1911, 2.375, 0.4176
3.9839, 9.8454, 0.4806, 1.0, 1.5625, 0.0, 1.084, 0.4682, 0.3247, 0.5456, 0.5345, 18.015, 2.875, 0.4522
6.561, 6.3808, 0.6571, 2.0, 0.2539, 0.0, 0.8741, 1.6435, 0.5687, 1.9272, 0.5962, 20.6775, 2.375, 0.4274
5.2074, 5.3459, 0.7123, 1.0, 0.0, 0.0, 1.3899, 0.7979, 0.5009, 1.5482, 0.5887, 16.3032, 3.25, 0.4336
