Label, Score
Score, 2.448488821868354E-230
Score, 5.434801010175022E-11
Score, 6.124216900186215E-9
Score, 1.0985113555502495E-15
Score, 1.0741212214125993E-8
Score, 2.4766020365509425E-9
Score, 9.928382076744028E-11
Score, 66.07594521209258
Score, 0.01881462405602113
Score, 7.448538165147035E-7
Score, 8.320173315152612E-8
Score, 67.58736028023635
Score, 4.63873232992331E-8
Score, 82.09263948503144
Score, 36.8471476704911
Score, 6.773295624442452E-4
Score, 81.35000563577525
Score, 2.9647678241930924E-33
Score, 2.655810677480968E-10
Score, 4.614103118824618E-8
Score, 9.670413860707115E-8
Score, 5.193617630974986E-8
Score, 29.202058789294043
Score, 66.49981250849831
Score, 75.06331996150693
Concentration Duration (Seconds) out of 125, 35
Average Score (0-100), 20.1895113034212
Sustain Rate (%), 28.000000000000004
Game Score, 2406.8027056000574
