Label, Score
Score, 2.1153187823616558E-57
Score, 0.09530795395836188
Score, 0.04585621997822732
Score, 1.476013107516232E-22
Score, 18.587452519743117
Score, 5.3791860796052236E-5
Score, 0.08657687038542117
Score, 64.46897622265523
Score, 1.4646353122128029
Score, 78.66361418509372
Score, 48.36635481589614
Score, 18.344969992490242
Score, 58.57473336819376
Score, 22.774558285445305
Score, 0.2995184331831964
Score, 70.05510121628846
Score, 75.96587661443746
Score, 1.0880681175444197E-18
Score, 3.9076236365362336
Score, 2.4967457046209267
Score, 58.340140199910365
Score, 5.98549177607571
Score, 0.007459924191873455
Score, 8.248995103890731
Score, 24.68556929616081
Concentration Duration (Seconds) out of 125, 35
Average Score (0-100), 22.458624457728355
Sustain Rate (%), 28.000000000000004
Game Score, 2379.204797933109
