alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
9733.7, 7383.6, 0.0023, 0.0, 0.0, 0.0, 0.0305, 0.0023, 0.0022, 0.0462, 0.0093, 91.1339, 1.875, 0.5262
28.5058, 40.5956, 0.1918, 1.0, 0.0, 0.0, 1.435, 0.4491, 0.3372, 1.2491, 0.1057, 44.5512, 3.25, 0.3981
56.8052, 52.2222, 0.1006, 1.0, 1.1523, 0.0, 0.8497, 0.072, 0.0654, 0.171, 0.0859, 157.9168, 4.25, 0.4114
34.4301, 36.2455, 0.7221, 0.0, 0.0, 0.0, 1.1057, 1.8801, 0.6962, 2.1603, 0.6841, 54.1696, 1.0, 0.4053
18.8882, 26.0491, 1.0911, 0.0, 0.0, 0.0, 2.2874, 1.7347, 0.9863, 2.4188, 0.8069, 45.3697, 4.875, 0.4188
34.142, 34.5485, 0.8087, 0.0, 0.0, 0.0, 1.02, 2.2408, 0.7006, 3.5373, 0.5915, 39.6501, 2.25, 0.3922
30.4442, 36.3098, 0.2324, 2.0, 0.3613, 0.0, 1.4028, 0.7569, 0.4911, 0.8558, 0.2933, 64.1088, 2.75, 0.4492
167.3105, 734.5897, 0.0108, 2.0, 0.918, 0.0, 0.8418, 0.4498, 0.2931, 0.8234, 0.0799, 105.8571, 3.375, 0.4685
37.5585, 37.6919, 0.4339, 2.0, 0.2539, 0.0, 1.1466, 1.5738, 0.6632, 2.0367, 0.4938, 44.7917, 3.75, 0.4473
27.4528, 33.8522, 0.7331, 0.0, 0.0, 0.0, 1.2677, 2.1986, 0.8041, 2.6496, 0.7235, 35.3219, 2.25, 0.3966
21.264, 29.4533, 0.8579, 0.0, 0.0, 0.0, 1.7143, 2.0263, 0.9263, 1.4727, 0.8155, 46.1018, 4.375, 0.4899
24.0088, 28.2829, 0.8356, 0.0, 0.0, 0.0, 1.5699, 1.8328, 0.8449, 1.9187, 0.8229, 49.8361, 1.25, 0.3291
16.4682, 22.6874, 1.3098, 0.0, 0.0, 0.0, 2.442, 2.5201, 1.2402, 3.4456, 0.8718, 49.7517, 4.375, 0.4159
22.4294, 17.9281, 1.1226, 0.0, 0.0, 0.0, 1.6006, 1.5637, 0.7908, 2.0511, 0.8083, 38.313, 4.625, 0.4496
12.243, 25.0407, 0.4048, 1.0, 0.2148, 0.0, 2.7839, 1.156, 0.8165, 1.379, 0.6389, 39.645, 1.625, 0.4637
23.01, 21.0842, 0.7525, 0.0, 0.0, 0.0, 1.9513, 1.0994, 0.7028, 0.9957, 0.5397, 40.0115, 5.5, 0.4527
168.5234, 150.2009, 0.1206, 1.0, 0.332, 0.0, 0.4168, 0.6825, 0.2588, 1.4625, 0.2345, 63.3475, 1.5, 0.3911
23.9607, 18.5532, 1.0973, 0.0, 0.0, 0.0, 1.4066, 1.6723, 0.7637, 2.583, 0.8113, 36.473, 4.25, 0.4001
17.9534, 29.8184, 0.9024, 0.0, 0.0, 0.0, 2.1513, 2.7495, 1.2013, 3.3608, 0.8258, 40.6686, 2.625, 0.4801
24.3336, 25.6083, 1.0232, 0.0, 0.0, 0.0, 1.5846, 3.3527, 1.0704, 3.5316, 0.7343, 46.8579, 2.875, 0.4369
18.4424, 15.9895, 1.3595, 0.0, 0.0, 0.0, 2.3149, 2.7076, 1.2476, 3.3309, 0.7102, 36.1569, 1.75, 0.3973
29.7989, 30.7971, 0.8517, 0.0, 0.0, 0.0, 1.2802, 2.4942, 0.8435, 3.6527, 0.8151, 40.3658, 4.875, 0.4287
24.9318, 30.5673, 1.1463, 0.0, 0.0, 0.0, 2.0618, 2.8379, 1.1871, 3.2131, 0.761, 53.9567, 2.875, 0.4043
16.4815, 16.1947, 0.967, 0.0, 0.0, 0.0, 2.2248, 1.7394, 0.9759, 2.3325, 0.7594, 41.311, 4.5, 0.3293
28.574, 31.0047, 0.6605, 0.0, 0.0, 0.0, 1.1673, 1.4037, 0.6368, 2.0755, 0.7601, 41.0198, 1.5, 0.3794
