alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
1977.4, 453.5166, 0.0032, 1.0, 0.0, 0.0, 0.0291, 0.0022, 0.0021, 0.0466, 0.0093, 126.9526, 1.125, 0.5466
24.2374, 55.112, 0.0269, 4.0, 1.0938, 0.0, 0.9466, 0.4617, 0.3097, 0.8066, 0.1975, 62.854, 2.5, 0.397
11.2828, 18.9124, 0.5312, 3.0, 0.2799, 0.0, 0.9797, 0.3272, 0.245, 0.5872, 0.4535, 110.4094, 3.125, 0.4712
9.1692, 36.0262, 0.3769, 0.0, 0.0, 0.0, 0.9291, 0.464, 0.3093, 0.7189, 0.5011, 91.4036, 1.625, 0.411
10.7685, 65.0706, 0.1171, 0.0, 0.0, 0.0, 0.6999, 0.7573, 0.3636, 0.9898, 0.6808, 16.2099, 4.25, 0.3725
16.4499, 59.1487, 0.1531, 0.0, 0.0, 0.0, 0.3526, 0.7817, 0.2429, 1.5237, 0.6461, 24.5256, 3.5, 0.3492
10.6306, 64.6749, 0.0873, 0.0, 0.0, 0.0, 0.6613, 0.3818, 0.242, 0.5268, 0.3503, 17.5597, 1.125, 0.3524
11.9689, 47.0665, 0.1262, 0.0, 0.0, 0.0, 0.5344, 0.561, 0.2736, 0.9695, 0.5507, 16.0719, 2.0, 0.2838
8.143, 49.5199, 0.1503, 0.0, 0.0, 0.0, 0.8451, 0.8165, 0.4153, 1.0735, 0.655, 19.1861, 1.375, 0.2953
10.3658, 37.442, 0.1605, 0.0, 0.0, 0.0, 0.5495, 0.1958, 0.144, 0.3507, 0.6606, 16.6814, 0.875, 0.2961
10.3728, 63.8302, 0.0737, 0.0, 0.0, 0.0, 0.5022, 0.5844, 0.2697, 0.9436, 0.674, 14.1008, 2.625, 0.2995
18.2098, 43.3564, 0.135, 0.0, 0.0, 0.0, 0.4136, 0.6219, 0.2484, 0.8767, 0.6491, 19.5054, 3.375, 0.2933
11.1517, 58.9884, 0.1318, 0.0, 0.0, 0.0, 0.5712, 0.3093, 0.2005, 0.6457, 0.6428, 15.5488, 2.25, 0.2809
11.4533, 52.5984, 0.0993, 0.0, 0.0, 0.0, 0.4565, 0.3832, 0.2081, 0.6272, 0.6318, 14.5926, 1.875, 0.2414
12.1246, 47.5837, 0.0903, 0.0, 0.0, 0.0, 0.4847, 0.3649, 0.2081, 0.5779, 0.6263, 13.3098, 1.0, 0.2392
21.5129, 61.6071, 0.1046, 0.0, 0.0, 0.0, 0.3435, 0.4196, 0.1886, 0.8813, 0.6578, 21.8162, 1.875, 0.3124
7.5729, 13.8476, 0.5028, 1.0, 0.4688, 0.0, 1.1289, 0.5365, 0.3631, 0.8723, 0.4906, 21.9839, 4.0, 0.4302
7.7092, 51.6398, 0.1295, 0.0, 0.0, 0.0, 1.2492, 0.295, 0.2386, 0.4028, 0.6783, 20.0833, 0.625, 0.2898
18.7254, 52.8598, 0.1165, 0.0, 0.0, 0.0, 0.3965, 0.571, 0.234, 0.8332, 0.6391, 19.1399, 2.5, 0.3004
10.5266, 47.1022, 0.1089, 0.0, 0.0, 0.0, 0.5777, 0.3303, 0.2081, 0.4294, 0.6177, 18.1486, 1.625, 0.2756
12.7667, 57.0199, 0.0844, 0.0, 0.0, 0.0, 0.5815, 0.2293, 0.1628, 0.5386, 0.6224, 14.2779, 1.625, 0.2849
11.5913, 60.8536, 0.082, 0.0, 0.0, 0.0, 0.4889, 0.1677, 0.1248, 0.2368, 0.5968, 15.7061, 3.0, 0.2759
8.5813, 32.1548, 0.149, 0.0, 0.0, 0.0, 0.6967, 0.7719, 0.3627, 1.1956, 0.6533, 18.0446, 2.375, 0.2894
8.3788, 35.704, 0.1318, 0.0, 0.0, 0.0, 0.7353, 0.4542, 0.2806, 0.8417, 0.6071, 17.0398, 1.5, 0.3279
9.5596, 62.4674, 0.0916, 0.0, 0.0, 0.0, 0.5694, 0.542, 0.2777, 0.9536, 0.6197, 16.2164, 1.75, 0.2651
