alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
28.7127, 1096.9, 0.002, 2.0, 0.4395, 0.0, 0.5365, 0.2019, 0.1391, 0.8088, 0.0155, 50.7748, 1.625, 0.4893
6.1933, 14.5691, 0.2049, 1.0, 0.0, 0.0, 1.1353, 0.7247, 0.4419, 1.323, 0.5839, 31.006, 4.125, 0.4582
4.0096, 13.9144, 0.2481, 0.0, 0.0, 0.0, 1.3657, 1.2899, 0.6362, 1.4988, 0.7374, 22.7366, 3.0, 0.4238
3.836, 9.8371, 0.3827, 0.0, 0.0, 0.0, 1.2386, 1.1553, 0.5923, 1.7462, 0.7129, 26.5564, 2.125, 0.3945
6.5514, 12.8657, 0.2526, 1.0, 0.3516, 0.0, 1.0812, 0.544, 0.3573, 0.8326, 0.5753, 23.663, 3.375, 0.4475
4.8929, 15.0825, 0.2495, 0.0, 0.0, 0.0, 0.9426, 0.5829, 0.3564, 0.85, 0.6315, 32.0423, 4.5, 0.4835
4.2408, 14.3478, 0.5276, 0.0, 0.0, 0.0, 2.3759, 0.9041, 0.6536, 1.1161, 0.6294, 38.654, 3.125, 0.4635
3.3977, 13.6539, 0.3263, 0.0, 0.0, 0.0, 1.7226, 0.9728, 0.6215, 1.0309, 0.6987, 28.5431, 2.25, 0.4206
3.0507, 7.7796, 0.3057, 0.0, 0.0, 0.0, 1.5962, 1.2942, 0.7144, 1.1639, 0.706, 26.9441, 2.75, 0.4473
3.9356, 10.6307, 0.3416, 0.0, 0.0, 0.0, 1.0806, 0.8518, 0.4763, 1.5354, 0.7119, 20.5339, 2.5, 0.3813
2.9748, 7.7272, 0.3012, 0.0, 0.0, 0.0, 1.5158, 0.4986, 0.3751, 0.6021, 0.7173, 17.8615, 1.5, 0.4067
4.1145, 7.1728, 0.3724, 2.0, 0.6641, 0.0, 1.0475, 0.883, 0.4787, 1.1365, 0.4945, 22.712, 2.625, 0.3771
5.3011, 6.2213, 0.4566, 0.0, 0.0, 0.0, 0.7258, 0.6943, 0.3548, 0.9881, 0.709, 19.391, 2.125, 0.3955
4.2525, 8.114, 0.2962, 0.0, 0.0, 0.0, 1.1614, 0.7781, 0.4649, 1.226, 0.69, 22.9735, 2.25, 0.4238
3.8362, 10.2581, 0.4372, 0.0, 0.0, 0.0, 1.3683, 1.2177, 0.6413, 1.6119, 0.7395, 22.1121, 2.375, 0.3973
4.578, 8.0241, 0.5479, 0.0, 0.0, 0.0, 1.3303, 0.7766, 0.481, 0.9304, 0.7497, 24.8972, 2.875, 0.4664
2.8461, 7.6696, 0.3902, 1.0, 0.5273, 0.0, 1.8226, 0.9924, 0.6351, 1.0852, 0.5077, 26.0018, 2.25, 0.4005
4.4456, 9.7275, 0.3342, 0.0, 0.0, 0.0, 0.864, 0.4276, 0.2859, 0.7206, 0.7122, 21.0586, 2.75, 0.4533
4.5844, 7.0605, 0.3261, 0.0, 0.0, 0.0, 1.1728, 0.9352, 0.5155, 1.5013, 0.716, 22.1756, 3.0, 0.4249
4.1557, 9.3443, 0.2695, 0.0, 0.0, 0.0, 1.177, 0.7379, 0.453, 1.4834, 0.7504, 16.5172, 1.75, 0.3803
5.4604, 10.1186, 0.3359, 0.0, 0.0, 0.0, 0.9851, 0.8592, 0.4589, 1.3587, 0.7079, 18.7567, 4.125, 0.4245
4.459, 8.8959, 0.2867, 0.0, 0.0, 0.0, 1.0673, 0.4468, 0.3135, 0.6714, 0.7297, 25.8187, 3.375, 0.4372
4.4243, 8.008, 0.3531, 0.0, 0.0, 0.0, 1.3552, 1.088, 0.6029, 1.4775, 0.728, 21.384, 3.5, 0.4091
3.9096, 5.316, 0.4762, 0.0, 0.0, 0.0, 1.0082, 0.5938, 0.3645, 0.6294, 0.7073, 23.0137, 2.125, 0.4439
4.5811, 7.1398, 0.2821, 0.0, 0.0, 0.0, 1.0343, 0.7082, 0.4203, 0.9096, 0.74, 16.4604, 3.0, 0.4201
