Question Generated, Question Reported, Arithmetic Question, Answer (1 = Correct, 0 = Incorrect)
2022-03-16T12:46:27.695428, 2022-03-16T12:46:32.300839, 20 * 5 = 100, 1
2022-03-16T12:46:32.300974, 2022-03-16T12:46:37.333673, 78 / 3 = 26.0, 1
2022-03-16T12:46:37.333779, 2022-03-16T12:46:40.683597, 20 - 73 = -53, 1
2022-03-16T12:46:40.683640, 2022-03-16T12:46:46.567984, 19 + 67 = 86, 1
2022-03-16T12:46:46.568098, 2022-03-16T12:46:49.151385, 52 + 5 = 57, 1
2022-03-16T12:46:49.151467, 2022-03-16T12:46:52.834880, 63 + 95 = 158, 1
2022-03-16T12:46:52.834986, 2022-03-16T12:46:56.001133, 21 * 5 = 105, 1
2022-03-16T12:46:56.001181, 2022-03-16T12:47:00.585176, 13 + 94 = 107, 1
2022-03-16T12:47:00.585282, 2022-03-16T12:47:06.368095, 37 + 66 = 103, 1
2022-03-16T12:47:06.368166, 2022-03-16T12:47:12.702004, 55 / 8 = 6.9, 1
2022-03-16T12:47:12.702041, 2022-03-16T12:47:19.168247, 25 + 76 = 101, 1
2022-03-16T12:47:19.168322, 2022-03-16T12:47:25.052567, 38 * 3 = 114, 1
2022-03-16T12:47:25.052671, 2022-03-16T12:47:26.769271, 98 + 2 = 100, 1
2022-03-16T12:47:26.769376, 2022-03-16T12:47:29.836112, 40 + 48 = 88, 1
2022-03-16T12:47:29.836239, 2022-03-16T12:47:31.969456, 11 * 3 = 33, 1
2022-03-16T12:47:31.969564, 2022-03-16T12:47:34.902912, 54 + 7 = 61, 1
2022-03-16T12:47:34.903204, 2022-03-16T12:47:41.686022, 47 / 5 = 9.5, 1
2022-03-16T12:47:41.686130, 2022-03-16T12:47:45.818964, 95 + 65 = 160, 1
2022-03-16T12:47:45.819064, 2022-03-16T12:47:51.486564, 37 / 5 = 7.5, 1
2022-03-16T12:47:51.486632, 2022-03-16T12:47:58.353448, 63 / 4 = 15.8, 1
2022-03-16T12:47:58.353554, 2022-03-16T12:48:05.103957, 79 * 8 = 632, 1
2022-03-16T12:48:05.104119, 2022-03-16T12:48:12.087525, 67 / 8 = 8.4, 1
2022-03-16T12:48:12.087630, 2022-03-16T12:48:14.120857, 99 - 90 = 9, 1
2022-03-16T12:48:14.120964, 2022-03-16T12:48:21.404211, 52 - 75 = -23, 1
2022-03-16T12:48:21.404276, 2022-03-16T12:48:23.953889, 30 / 5 = 6.0, 1
2022-03-16T12:48:23.953992, 2022-03-16T12:48:28.471382, 72 - 55 = 17, 1
