alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
15296.0, 12634.0, 0.0018, 0.0, 0.0, 0.0, 0.0256, 0.0019, 0.0018, 0.0453, 0.0095, 132.4957, 2.125, 0.5961
8.9047, 20.2207, 0.0792, 3.0, 0.3353, 0.0, 1.3816, 0.6294, 0.4321, 0.8082, 0.3389, 239.1075, 5.375, 0.4776
9.4743, 6.8251, 0.5107, 0.0, 0.0, 0.0, 1.1182, 1.1921, 0.4721, 0.2966, 0.3869, 34.468, 3.125, 0.4094
5.582, 13.0754, 0.323, 0.0, 0.0, 0.0, 1.6576, 1.3568, 0.746, 1.3856, 0.5386, 11.0466, 3.5, 0.3881
20.6194, 13.763, 0.3562, 1.0, 0.1562, 0.0, 0.802, 0.8618, 0.4153, 1.5364, 0.5524, 10.9583, 3.625, 0.4586
10.6767, 12.5956, 0.6181, 1.0, 0.2539, 0.0, 0.7273, 0.6994, 0.3565, 1.3684, 0.5846, 11.4425, 2.625, 0.4416
22.8725, 11.9479, 0.4013, 1.0, 0.4883, 0.0, 0.6426, 0.3469, 0.225, 0.7924, 0.4158, 94.9143, 3.5, 0.4177
8.188, 12.0696, 0.228, 1.0, 0.2148, 0.0, 1.1248, 0.27, 0.2146, 0.2677, 0.4082, 16.8371, 2.0, 0.393
7.3969, 10.0368, 0.3729, 0.0, 0.0, 0.0, 1.5241, 1.5765, 0.7735, 1.9613, 0.5113, 15.3783, 1.75, 0.4065
9.5145, 7.7617, 0.4289, 0.0, 0.0, 0.0, 0.9536, 1.0322, 0.4957, 2.0757, 0.6792, 10.9261, 1.0, 0.4086
5.4415, 7.7645, 0.3649, 0.0, 0.0, 0.0, 1.5925, 1.3651, 0.73, 1.1318, 0.6056, 12.2533, 2.75, 0.4083
9.0416, 13.7553, 0.4252, 1.0, 0.2734, 0.0, 1.022, 1.503, 0.607, 2.264, 0.4196, 22.5381, 2.5, 0.4204
22.2033, 22.511, 0.5987, 0.0, 0.0, 0.0, 0.5034, 1.9364, 0.3996, 3.5681, 0.7407, 10.7287, 2.0, 0.4595
17.4533, 15.5099, 0.268, 1.0, 0.4102, 0.0, 1.1615, 1.0565, 0.552, 2.1721, 0.3395, 31.4329, 4.125, 0.4619
11.2172, 16.1948, 0.2467, 1.0, 0.2539, 0.0, 1.0035, 0.2353, 0.1902, 0.5295, 0.338, 61.8835, 3.25, 0.42
20.6397, 28.0531, 0.1222, 1.0, 0.1562, 0.0, 0.6542, 0.2953, 0.2016, 0.5381, 0.389, 143.314, 3.125, 0.4259
21.9774, 20.5027, 0.4931, 1.0, 0.293, 0.0, 0.4365, 0.364, 0.1976, 1.2065, 0.3432, 20.6001, 2.625, 0.4388
18.8516, 25.4204, 0.4357, 1.0, 0.0, 0.0, 1.7314, 1.2386, 0.722, 1.6686, 0.3403, 279.4562, 2.25, 0.4249
7.4294, 9.6934, 0.5237, 2.0, 0.2441, 0.0, 1.1638, 1.0018, 0.5349, 1.7024, 0.4749, 13.6787, 2.0, 0.4215
6.5831, 9.3487, 0.5089, 0.0, 0.0, 0.0, 1.3812, 0.7782, 0.4959, 1.046, 0.627, 11.8213, 1.75, 0.3907
8.5952, 7.1836, 0.3983, 1.0, 0.0, 0.0, 1.3934, 0.489, 0.359, 0.6795, 0.5315, 9.4369, 1.5, 0.3666
4.3755, 12.8152, 0.4536, 2.0, 0.3418, 0.0, 1.8382, 2.2797, 1.0146, 1.91, 0.492, 17.8001, 1.375, 0.3859
6.8838, 8.4333, 0.451, 0.0, 0.0, 0.0, 1.3007, 1.3868, 0.6701, 2.1739, 0.6724, 8.838, 2.125, 0.3631
14.8088, 28.4235, 0.0753, 2.0, 0.3613, 0.0, 0.9023, 0.2812, 0.2143, 0.436, 0.2607, 753.0754, 2.75, 0.3951
29.0275, 209.7505, 0.0152, 2.0, 0.4824, 0.0, 0.8267, 0.3291, 0.2335, 0.9528, 0.1024, 2976.7, 3.125, 0.4396
