Label, Score
Score, 3.2458942910690177E-181
Score, 82.0021233001509
Score, 60.868830171463486
Score, 98.36285883906216
Score, 96.39973407524381
Score, 2.2417175191359284
Score, 93.65653458483266
Score, 79.82085476060567
Score, 44.21197230662795
Score, 79.55265561724832
Score, 55.83067869697496
Score, 78.71404061682274
Score, 89.7839861343585
Score, 43.00655253711377
Score, 37.606975650897375
Score, 97.7254952248284
Score, 20.412974242699764
Score, 51.322214431864865
Score, 96.33373477993314
Score, 98.57049301424874
Score, 84.15849752558697
Score, 50.14149169979637
Score, 82.80460352377816
Score, 82.37016165651967
Score, 58.400667909315686
Concentration Duration (Seconds) out of 125, 110
Average Score (0-100), 66.5719939527644
Sustain Rate (%), 88.0
Game Score, 8230.880477048207
