alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
592.1601, 9232.7, 0.0019, 0.0, 0.0, 0.0, 0.0775, 0.0055, 0.0051, 0.0449, 0.0106, 204.1843, 1.75, 0.5107
22.8343, 30.8268, 0.5847, 2.0, 0.7324, 0.0, 1.2848, 1.3627, 0.6468, 2.6195, 0.4691, 22.6604, 3.25, 0.4459
77.4992, 76.0688, 0.5448, 2.0, 0.3125, 0.0, 1.2989, 1.1691, 0.6152, 1.7858, 0.4171, 1376.4, 3.375, 0.4781
28.4436, 46.6091, 0.4128, 2.0, 0.6934, 0.0, 1.118, 0.7109, 0.4344, 1.0379, 0.4509, 17.0408, 2.625, 0.3639
17.2051, 62.8005, 0.3261, 0.0, 0.0, 0.0, 2.0788, 1.9638, 1.0096, 2.3695, 0.7373, 16.3331, 2.375, 0.3943
15.8572, 30.0484, 0.6549, 0.0, 0.0, 0.0, 2.3304, 6.6381, 1.7206, 7.3601, 0.7966, 16.4857, 3.125, 0.4033
22.4136, 60.6801, 0.387, 1.0, 0.1758, 0.0, 1.3579, 2.1426, 0.8287, 2.186, 0.7017, 19.5082, 2.5, 0.3381
10.0011, 36.8453, 0.4175, 1.0, 0.1953, 0.0, 3.815, 2.6358, 1.5519, 2.2868, 0.7363, 13.1392, 1.625, 0.3262
21.9159, 35.9506, 0.4498, 0.0, 0.0, 0.0, 1.5544, 2.2197, 0.9109, 2.613, 0.6185, 22.8042, 1.625, 0.4306
38.8177, 27.5589, 0.3182, 3.0, 0.2018, 0.0, 1.2819, 0.5492, 0.3703, 1.3952, 0.3919, 20.735, 1.25, 0.4377
35.9255, 35.6132, 0.3457, 2.0, 0.1855, 0.0, 1.1736, 0.5538, 0.3745, 0.7993, 0.4416, 17.2104, 4.375, 0.4295
10.3329, 16.4228, 0.8602, 0.0, 0.0, 0.0, 2.0927, 2.1186, 1.0476, 3.2201, 0.6906, 13.6679, 1.5, 0.3858
28.7338, 27.7961, 0.4746, 1.0, 0.0, 0.0, 1.5671, 0.7079, 0.4794, 1.2562, 0.3824, 55.7904, 2.125, 0.4118
27.0853, 40.356, 0.4011, 2.0, 0.4492, 0.0, 1.6736, 0.9619, 0.6082, 1.4277, 0.385, 15.1792, 2.25, 0.3818
18.6797, 27.1181, 0.5078, 0.0, 0.0, 0.0, 1.2662, 1.4948, 0.6834, 1.375, 0.6634, 13.0385, 4.0, 0.4452
13.2523, 24.5127, 0.536, 0.0, 0.0, 0.0, 1.9431, 2.691, 1.0849, 3.5308, 0.7515, 12.1405, 1.75, 0.3701
173.9821, 44.7195, 0.4805, 0.0, 0.0, 0.0, 1.9162, 1.5911, 0.865, 2.4144, 0.6452, 15.2031, 2.25, 0.4229
17.1977, 65.0192, 0.2947, 0.0, 0.0, 0.0, 1.7046, 2.0977, 0.9398, 1.9425, 0.6841, 14.0611, 2.5, 0.3561
36.2355, 124.4693, 0.1949, 0.0, 0.0, 0.0, 1.1444, 2.8592, 0.8172, 2.6154, 0.7466, 17.7798, 2.25, 0.3377
32.382, 123.8609, 0.1562, 0.0, 0.0, 0.0, 1.182, 1.3672, 0.5851, 1.9835, 0.6719, 14.7063, 2.0, 0.3318
31.5488, 88.7893, 0.1906, 1.0, 0.1562, 0.0, 1.2789, 2.2668, 0.7938, 3.9002, 0.7106, 15.5958, 2.75, 0.3794
16.6462, 29.791, 0.5116, 2.0, 0.2344, 0.0, 2.3146, 2.2657, 1.1448, 2.5447, 0.6427, 14.494, 1.875, 0.3571
25.6687, 42.5443, 0.3378, 2.0, 0.2344, 0.0, 1.732, 3.552, 1.1458, 7.2334, 0.6328, 15.0336, 1.625, 0.4129
18.6869, 21.0511, 0.4599, 0.0, 0.0, 0.0, 2.4233, 3.8028, 1.4162, 4.3278, 0.7414, 15.5692, 2.125, 0.3045
60.5016, 31.472, 0.2414, 1.0, 0.0, 0.0, 1.4765, 0.6372, 0.4362, 1.0365, 0.531, 13.4527, 1.625, 0.3571
