Label, Score
Score, 5.991355371179853E-269
Score, 8.470193334306792
Score, 13.606397611176787
Score, 58.323651811171295
Score, 45.67914498220161
Score, 21.59520468757938
Score, 41.784478787839845
Score, 10.031353395507521
Score, 42.686979036807166
Score, 66.58318077125543
Score, 97.1571074933167
Score, 79.70903411473738
Score, 81.9846830635769
Score, 94.85465400145763
Score, 85.34657180030798
Score, 66.74274988788753
Score, 94.02659831524619
Score, 97.38812084616909
Score, 27.194623926026136
Score, 96.68389440875956
Score, 94.47256731598122
Score, 96.46313381960606
Score, 76.62036266032234
Score, 62.01727459327192
Score, 18.474199480771876
Concentration Duration (Seconds) out of 125, 90
Average Score (0-100), 59.11584640581137
Sustain Rate (%), 72.0
Game Score, 6991.992910984948
