alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
4960.2, 1222.2, 0.0024, 0.0, 0.0, 0.0, 0.027, 0.0021, 0.0019, 0.0455, 0.0111, 32.7459, 2.875, 0.5551
18.6143, 53.2881, 0.1874, 0.0, 0.0, 0.0, 0.6254, 0.9771, 0.3813, 1.4991, 0.569, 12.233, 1.625, 0.2926
24.8967, 61.0194, 0.1767, 0.0, 0.0, 0.0, 0.6114, 0.7661, 0.3136, 1.946, 0.3772, 9.4968, 2.75, 0.2942
24.2124, 61.4021, 0.1825, 0.0, 0.0, 0.0, 0.403, 1.2921, 0.3071, 1.6412, 0.6168, 10.2658, 1.75, 0.3417
16.225, 51.3428, 0.174, 0.0, 0.0, 0.0, 0.4233, 1.0592, 0.3022, 1.4951, 0.5669, 8.6671, 1.25, 0.3031
16.4906, 53.9465, 0.1281, 0.0, 0.0, 0.0, 0.4189, 0.7838, 0.2729, 1.1273, 0.5849, 7.0593, 3.375, 0.2998
15.7811, 49.8448, 0.1589, 0.0, 0.0, 0.0, 0.5051, 0.5722, 0.268, 0.9047, 0.5569, 7.8812, 3.25, 0.3103
16.4691, 67.9447, 0.1007, 0.0, 0.0, 0.0, 0.4413, 0.6874, 0.2681, 1.1744, 0.5358, 8.0233, 1.75, 0.257
13.5602, 78.4297, 0.0397, 1.0, 1.1133, 0.0, 0.4499, 0.3515, 0.1967, 0.6792, 0.1594, 68.0518, 2.25, 0.4064
15.9118, 84.4228, 0.1257, 0.0, 0.0, 0.0, 0.4111, 0.5412, 0.2335, 1.2686, 0.4646, 7.6834, 1.625, 0.2835
18.9881, 55.1188, 0.1526, 0.0, 0.0, 0.0, 0.3473, 0.717, 0.2338, 1.4477, 0.3823, 12.2829, 1.625, 0.3097
19.2302, 60.3137, 0.1025, 0.0, 0.0, 0.0, 0.4384, 1.23, 0.3161, 2.2384, 0.4929, 10.3768, 1.625, 0.304
23.4435, 102.0627, 0.1396, 0.0, 0.0, 0.0, 0.3343, 0.9943, 0.2498, 2.1405, 0.3689, 247.6484, 0.625, 0.3149
25.0181, 68.1697, 0.2196, 0.0, 0.0, 0.0, 0.3325, 0.7149, 0.2269, 1.215, 0.3688, 12.8288, 2.75, 0.3291
18.2308, 49.9667, 0.143, 0.0, 0.0, 0.0, 0.377, 1.0761, 0.2785, 1.8598, 0.5019, 11.4959, 1.625, 0.2839
26.1285, 77.5316, 0.1226, 0.0, 0.0, 0.0, 0.2903, 0.938, 0.2201, 1.4486, 0.4126, 12.1977, 2.625, 0.3469
17.0502, 37.7606, 0.2389, 0.0, 0.0, 0.0, 0.4087, 0.6235, 0.2463, 1.0484, 0.4669, 403.285, 2.25, 0.3473
20.518, 62.5397, 0.1574, 0.0, 0.0, 0.0, 0.3522, 0.3802, 0.1825, 0.6174, 0.3533, 15.322, 2.25, 0.3594
18.4121, 53.985, 0.1603, 0.0, 0.0, 0.0, 0.4977, 1.1046, 0.3431, 1.9758, 0.5267, 9.111, 0.875, 0.3031
23.3618, 123.9946, 0.0909, 0.0, 0.0, 0.0, 0.277, 2.0687, 0.2442, 2.9155, 0.4806, 8.1443, 4.375, 0.2792
20.0092, 62.7193, 0.2258, 0.0, 0.0, 0.0, 0.4331, 0.7089, 0.2651, 1.0395, 0.459, 13.2459, 2.5, 0.2824
16.0679, 55.7278, 0.1234, 0.0, 0.0, 0.0, 0.6117, 1.2676, 0.4124, 1.7824, 0.5444, 13.4401, 3.0, 0.3936
24.294, 104.4939, 0.0962, 0.0, 0.0, 0.0, 0.3677, 0.7168, 0.243, 1.3422, 0.3789, 16.4705, 1.25, 0.3006
16.2959, 64.5572, 0.1399, 0.0, 0.0, 0.0, 0.4352, 0.5101, 0.2348, 0.6795, 0.3393, 18.6148, 2.0, 0.2852
27.1754, 44.2096, 0.1571, 0.0, 0.0, 0.0, 0.2527, 0.4513, 0.1619, 0.852, 0.4988, 12.7918, 1.875, 0.2574
15.114, 57.6252, 0.1322, 0.0, 0.0, 0.0, 0.5151, 0.5561, 0.267, 1.0268, 0.4936, 10.8457, 1.25, 0.2588
12.2001, 53.6117, 0.1181, 0.0, 0.0, 0.0, 0.5413, 0.602, 0.2849, 0.9568, 0.4389, 10.8665, 2.25, 0.2981
14.412, 75.3668, 0.1168, 0.0, 0.0, 0.0, 0.6087, 0.8175, 0.3484, 1.1526, 0.4219, 14.9019, 2.125, 0.3503
23.9991, 106.5796, 0.0909, 0.0, 0.0, 0.0, 0.2922, 0.6162, 0.1981, 0.7202, 0.5568, 11.2686, 1.0, 0.2805
12.9981, 73.3052, 0.1596, 0.0, 0.0, 0.0, 0.7199, 0.8837, 0.3958, 1.2943, 0.3836, 16.0323, 3.25, 0.3678
25.3939, 129.898, 0.0743, 0.0, 0.0, 0.0, 0.2552, 0.3401, 0.1455, 0.7673, 0.3171, 14.2795, 2.0, 0.3217
18.08, 83.9112, 0.1415, 0.0, 0.0, 0.0, 0.505, 0.6822, 0.2897, 0.8116, 0.4201, 12.7692, 2.5, 0.2566
24.3214, 81.8422, 0.102, 0.0, 0.0, 0.0, 0.3543, 0.7851, 0.2441, 0.8687, 0.587, 13.1858, 1.875, 0.2413
23.4066, 117.9503, 0.1141, 0.0, 0.0, 0.0, 0.3962, 0.8741, 0.2711, 1.4326, 0.4274, 17.6416, 1.375, 0.2962
28.6768, 97.944, 0.1165, 0.0, 0.0, 0.0, 0.3028, 1.3977, 0.2482, 2.2177, 0.4221, 20.8088, 2.375, 0.2835
24.0922, 87.6362, 0.1133, 0.0, 0.0, 0.0, 0.2349, 0.3953, 0.1461, 0.6847, 0.4718, 14.3831, 1.875, 0.2829
22.0915, 85.2183, 0.0879, 0.0, 0.0, 0.0, 0.346, 0.6173, 0.2204, 1.3495, 0.52, 12.8249, 2.0, 0.2882
25.0546, 58.7161, 0.1381, 0.0, 0.0, 0.0, 0.2775, 0.521, 0.1811, 0.8669, 0.5927, 12.7912, 2.5, 0.2705
