alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
5159.8, 1009.1, 0.0031, 1.0, 0.2148, 0.0, 0.0568, 0.0045, 0.0042, 0.0539, 0.0091, 111.967, 2.375, 0.581
19.5398, 18.7464, 0.372, 1.0, 0.625, 0.0, 1.6213, 1.9753, 0.8869, 1.5635, 0.5368, 32.6436, 3.0, 0.4093
10.7625, 15.1187, 0.5521, 0.0, 0.0, 0.0, 2.0017, 1.6559, 0.9051, 2.1443, 0.6167, 19.7967, 2.125, 0.3767
12.2646, 23.47, 0.4268, 0.0, 0.0, 0.0, 2.6822, 2.7066, 1.3469, 2.5906, 0.6496, 33.2161, 4.5, 0.4077
8.7741, 10.711, 0.3936, 0.0, 0.0, 0.0, 2.3422, 1.1533, 0.7641, 1.4807, 0.4974, 23.633, 2.375, 0.419
10.5671, 13.1527, 0.6431, 1.0, 0.3711, 0.0, 1.8821, 2.296, 1.0199, 2.9114, 0.6866, 23.5848, 1.75, 0.4554
5.3502, 13.1259, 0.5526, 1.0, 0.4102, 0.0, 3.2414, 4.3092, 1.8495, 4.6062, 0.6521, 22.0352, 1.75, 0.4233
14.3537, 16.2405, 0.6214, 0.0, 0.0, 0.0, 1.1478, 2.5077, 0.7872, 3.04, 0.7287, 21.2852, 3.375, 0.4011
9.3201, 11.5146, 0.6528, 0.0, 0.0, 0.0, 1.1286, 1.7709, 0.6315, 1.7881, 0.5488, 20.0855, 2.0, 0.3905
7.7517, 9.9608, 0.7535, 1.0, 0.4297, 0.0, 2.1521, 3.4089, 1.3181, 3.3239, 0.6653, 21.8076, 2.25, 0.3605
13.9768, 13.6156, 0.4699, 1.0, 0.3711, 0.0, 1.2168, 2.1102, 0.7713, 2.6202, 0.6661, 19.7842, 3.875, 0.44
8.905, 15.8677, 0.8035, 0.0, 0.0, 0.0, 2.1412, 3.3828, 1.3053, 3.5293, 0.7184, 21.9863, 2.25, 0.3902
10.2209, 18.4673, 0.3414, 0.0, 0.0, 0.0, 1.4651, 1.5984, 0.7644, 2.0765, 0.6144, 18.9154, 1.75, 0.3906
12.8384, 13.6113, 0.6062, 0.0, 0.0, 0.0, 1.7267, 3.5541, 1.1581, 3.6193, 0.7298, 25.8528, 1.875, 0.3648
10.8412, 11.0742, 0.5445, 0.0, 0.0, 0.0, 1.2171, 1.4468, 0.6585, 1.9341, 0.6819, 16.0912, 1.75, 0.4079
7.6428, 10.7973, 0.8835, 0.0, 0.0, 0.0, 2.4862, 2.8998, 1.3385, 2.8842, 0.7866, 25.9991, 1.625, 0.4166
12.7099, 15.64, 0.4613, 1.0, 0.625, 0.0, 1.0244, 1.241, 0.5611, 2.5362, 0.5992, 18.0631, 4.0, 0.4649
12.4691, 23.4343, 0.3724, 0.0, 0.0, 0.0, 1.4573, 1.984, 0.8326, 2.5045, 0.6394, 19.9842, 2.5, 0.4082
8.87, 11.1162, 0.7094, 0.0, 0.0, 0.0, 1.9594, 2.8502, 1.1362, 3.3541, 0.7787, 19.2265, 2.375, 0.4274
15.9928, 15.8699, 0.424, 0.0, 0.0, 0.0, 1.1997, 1.1693, 0.5919, 1.7629, 0.7038, 23.5143, 2.875, 0.3925
8.1029, 13.4797, 0.5879, 0.0, 0.0, 0.0, 2.0463, 1.7535, 0.9339, 2.3257, 0.4242, 18.6605, 4.375, 0.4044
11.6162, 13.7368, 0.7275, 0.0, 0.0, 0.0, 1.5976, 2.1898, 0.919, 2.6876, 0.4904, 19.5075, 3.125, 0.4355
5.6085, 54.378, 0.2763, 0.0, 0.0, 0.0, 2.7002, 1.8248, 1.0884, 1.8539, 0.453, 20.1813, 2.5, 0.4117
10.9876, 15.3934, 0.4393, 0.0, 0.0, 0.0, 1.6575, 0.7052, 0.4916, 1.0723, 0.5383, 17.7547, 1.625, 0.4121
8.6421, 8.565, 0.7931, 0.0, 0.0, 0.0, 2.0819, 2.8604, 1.1906, 2.5618, 0.6939, 18.8287, 3.0, 0.4412
