alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
257.8534, 17956.0, 0.0018, 0.0, 0.0, 0.0, 0.0498, 0.004, 0.0037, 0.0508, 0.0091, 23.7419, 2.625, 0.5788
6.9574, 13.4566, 0.5075, 0.0, 0.0, 0.0, 0.999, 0.7002, 0.4113, 1.2558, 0.6406, 12.9828, 2.625, 0.429
4.7122, 15.0748, 0.5084, 0.0, 0.0, 0.0, 1.3742, 1.3183, 0.6719, 2.7255, 0.6307, 5.8587, 2.75, 0.4475
4.9427, 18.9102, 0.5847, 0.0, 0.0, 0.0, 1.2701, 0.7965, 0.4852, 1.4311, 0.6402, 6.8554, 3.125, 0.4426
8.0753, 15.7253, 0.6958, 0.0, 0.0, 0.0, 0.6358, 0.7226, 0.3171, 2.7854, 0.6359, 9.7989, 2.25, 0.4111
7.0251, 1076.7, 0.0081, 2.0, 0.6348, 0.0, 1.2773, 0.6485, 0.4222, 1.5847, 0.2442, 11.4902, 0.875, 0.432
7.1315, 22.1192, 0.3689, 0.0, 0.0, 0.0, 0.7315, 1.0596, 0.4327, 2.1055, 0.6053, 11.4105, 2.625, 0.4495
4.2611, 19.1904, 0.6215, 0.0, 0.0, 0.0, 1.0824, 0.745, 0.4344, 2.2221, 0.5628, 6.8115, 3.625, 0.428
7.736, 15.4849, 0.2797, 0.0, 0.0, 0.0, 0.7032, 0.5709, 0.3138, 1.9388, 0.4502, 7.5799, 2.125, 0.4167
4.5201, 14.1466, 0.7635, 0.0, 0.0, 0.0, 1.33, 1.1477, 0.5966, 2.8861, 0.6344, 8.02, 2.75, 0.4328
9.0106, 16.355, 0.6691, 0.0, 0.0, 0.0, 0.7538, 0.9735, 0.4164, 1.5396, 0.6648, 10.7514, 3.125, 0.4018
9.2882, 15.5367, 0.6705, 0.0, 0.0, 0.0, 0.5254, 0.7524, 0.309, 2.225, 0.6345, 10.7939, 3.625, 0.4481
4.7395, 19.5885, 0.4857, 0.0, 0.0, 0.0, 1.1034, 0.7101, 0.432, 1.6068, 0.6251, 7.2774, 2.0, 0.4147
4.4071, 25.6395, 0.3617, 0.0, 0.0, 0.0, 1.1561, 0.9986, 0.5151, 2.4829, 0.6435, 7.2433, 2.75, 0.3742
4.5796, 16.9753, 0.6308, 0.0, 0.0, 0.0, 0.9311, 0.8046, 0.4289, 1.7957, 0.6051, 4.1672, 2.125, 0.4282
4.152, 14.7659, 0.5482, 0.0, 0.0, 0.0, 1.609, 1.1873, 0.6774, 1.6749, 0.6374, 6.6328, 2.625, 0.4589
4.2926, 17.1931, 0.6024, 0.0, 0.0, 0.0, 1.3804, 1.3212, 0.6748, 2.7717, 0.6623, 8.0218, 4.0, 0.4548
6.239, 16.6621, 0.414, 0.0, 0.0, 0.0, 0.8508, 1.1134, 0.4821, 1.7623, 0.6562, 8.259, 3.5, 0.4366
4.1685, 25.7377, 0.3234, 0.0, 0.0, 0.0, 1.4448, 1.4748, 0.7279, 2.3212, 0.6477, 8.4378, 4.125, 0.424
5.3643, 16.211, 0.5737, 0.0, 0.0, 0.0, 1.2794, 2.1733, 0.7898, 3.7844, 0.667, 12.8712, 3.5, 0.4815
3.3522, 29.5976, 0.0967, 0.0, 0.0, 0.0, 2.0329, 1.5378, 0.8606, 2.6799, 0.5505, 8.1268, 2.5, 0.4173
3.4409, 32.2797, 0.2029, 0.0, 0.0, 0.0, 1.2796, 0.6381, 0.4251, 1.4813, 0.6038, 5.6344, 3.125, 0.4018
7.789, 1765.9, 0.0222, 3.0, 0.2344, 0.0, 1.0012, 0.6025, 0.3697, 1.1788, 0.3103, 13.7993, 2.125, 0.462
4.7566, 126.7801, 0.0399, 0.0, 0.0, 0.0, 1.1793, 0.9252, 0.5077, 1.5072, 0.5928, 7.2145, 2.25, 0.4315
7.3446, 21.7921, 0.4936, 0.0, 0.0, 0.0, 0.8895, 1.1612, 0.4963, 2.385, 0.5929, 9.0759, 2.75, 0.4516
2.6603, 16.4954, 0.6744, 0.0, 0.0, 0.0, 1.9473, 0.7373, 0.5348, 1.0708, 0.6183, 8.9408, 2.625, 0.4401
