alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
655.47, 4417.7, 0.0021, 1.0, 0.0, 0.0, 0.0993, 0.0088, 0.008, 0.0542, 0.0238, 573.1791, 0.875, 0.4288
151.8256, 213.1156, 0.015, 1.0, 0.8691, 0.0, 0.2692, 0.0804, 0.0619, 0.2843, 0.1711, 3586.1, 2.0, 0.4077
65.7853, 47.6466, 0.1737, 0.0, 0.0, 0.0, 0.5961, 0.1212, 0.0986, 0.118, 0.1424, 720.8763, 2.0, 0.4605
101.5913, 95.3324, 0.0292, 1.0, 0.2969, 0.0, 0.7764, 0.174, 0.1421, 0.3369, 0.2132, 933.6002, 3.25, 0.4318
23.4266, 20.8767, 0.3858, 0.0, 0.0, 0.0, 1.8137, 0.7188, 0.5079, 0.4237, 0.4589, 66.3837, 3.875, 0.4197
2191.1, 77.736, 0.4533, 3.0, 0.5752, 0.0, 0.627, 0.4216, 0.2473, 0.1115, 0.2038, 4391.1, 1.75, 0.441
56.1678, 18.8309, 0.3767, 0.0, 0.0, 0.0, 0.8804, 0.2572, 0.1888, 0.2021, 0.2967, 181.7909, 1.125, 0.381
57.6346, 33.5882, 0.2027, 0.0, 0.0, 0.0, 0.7849, 0.6221, 0.33, 0.2463, 0.1956, 359.5008, 2.375, 0.3272
29.5826, 18.2896, 0.3647, 0.0, 0.0, 0.0, 1.3983, 0.4988, 0.3635, 0.5459, 0.3324, 30.8401, 2.375, 0.3899
34.0405, 16.2901, 0.601, 0.0, 0.0, 0.0, 1.3455, 0.1486, 0.133, 0.1181, 0.2448, 50.0069, 2.875, 0.4489
23.1611, 24.2955, 0.3182, 0.0, 0.0, 0.0, 1.2891, 0.7521, 0.4737, 0.8901, 0.512, 28.5063, 1.0, 0.3904
19.0287, 11.8425, 0.4996, 0.0, 0.0, 0.0, 1.7409, 0.858, 0.5656, 1.1253, 0.3879, 19.7698, 1.875, 0.4357
29.0927, 19.7051, 0.3225, 0.0, 0.0, 0.0, 1.1019, 0.2992, 0.2224, 0.2742, 0.408, 27.3096, 2.25, 0.3751
48.7053, 18.8684, 0.2918, 0.0, 0.0, 0.0, 0.9519, 0.201, 0.1625, 0.3158, 0.2757, 113.4576, 1.625, 0.4031
25.0627, 13.772, 0.2217, 0.0, 0.0, 0.0, 1.6655, 0.7111, 0.4787, 0.3318, 0.481, 27.367, 3.0, 0.435
14.1137, 21.6358, 0.2354, 0.0, 0.0, 0.0, 2.5074, 1.725, 0.8653, 0.3497, 0.5507, 22.798, 3.0, 0.4118
13.7123, 21.6134, 0.282, 0.0, 0.0, 0.0, 1.8497, 1.0328, 0.6111, 0.4556, 0.5895, 18.2755, 2.875, 0.3774
14.2261, 12.252, 0.3557, 0.0, 0.0, 0.0, 1.9473, 0.9249, 0.6228, 0.7153, 0.4843, 24.1659, 2.25, 0.3633
18.6497, 10.5974, 0.3971, 0.0, 0.0, 0.0, 1.1462, 0.5622, 0.3763, 0.7793, 0.4669, 18.5726, 2.0, 0.4255
39.1395, 31.4355, 0.2911, 1.0, 0.1953, 0.0, 1.297, 0.7723, 0.4839, 1.1432, 0.3343, 39.7629, 2.375, 0.3796
15.1823, 12.4619, 0.741, 0.0, 0.0, 0.0, 2.4151, 1.358, 0.8314, 0.7892, 0.5319, 27.4127, 3.875, 0.4415
18.4897, 17.76, 0.3532, 0.0, 0.0, 0.0, 2.1055, 0.7172, 0.5349, 0.8618, 0.4988, 24.754, 2.875, 0.4095
17.944, 43.1458, 0.185, 0.0, 0.0, 0.0, 1.7734, 1.5693, 0.8314, 1.3349, 0.5809, 21.2926, 1.25, 0.3484
13.5602, 39.2564, 0.2032, 1.0, 0.2344, 0.0, 2.7792, 3.5096, 1.5256, 1.696, 0.6353, 23.7058, 2.875, 0.3789
18.41, 45.7049, 0.1599, 0.0, 0.0, 0.0, 1.9569, 2.1293, 1.0194, 1.7596, 0.6558, 19.9679, 2.625, 0.4127
