alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
15967.0, 6566.3, 0.0018, 0.0, 0.0, 0.0, 0.0246, 0.0019, 0.0017, 0.0454, 0.0095, 124.1465, 4.875, 0.6169
4.0334, 7.3061, 0.3545, 0.0, 0.0, 0.0, 0.8407, 2.5575, 0.6313, 3.3191, 0.6579, 7.9107, 2.25, 0.4027
1.4324, 1.649, 0.6912, 0.0, 0.0, 1.0, 2.6646, 1.2271, 0.8273, 1.1503, 0.7124, 11.5611, 3.375, 0.4029
4.1183, 3.7098, 0.624, 1.0, 0.2148, 0.0, 0.9205, 1.1042, 0.501, 1.3848, 0.631, 9.846, 3.25, 0.4229
2.0964, 4.5713, 0.4062, 0.0, 0.0, 1.0, 2.049, 2.6921, 1.1632, 2.9209, 0.7035, 10.5617, 2.25, 0.4232
2.8012, 3.2955, 0.5791, 0.0, 0.0, 1.0, 1.6123, 2.1805, 0.9267, 2.5329, 0.6834, 7.6583, 2.875, 0.4314
2.2421, 2.9716, 0.8034, 0.0, 0.0, 0.0, 1.9435, 2.0804, 1.0044, 1.6241, 0.6577, 9.5909, 3.0, 0.373
3.8233, 5.7828, 0.4934, 1.0, 0.2344, 0.0, 1.5003, 1.5039, 0.7454, 2.4842, 0.5881, 8.1676, 1.5, 0.4298
2.8133, 4.4124, 0.5007, 1.0, 0.2148, 0.0, 1.525, 1.1138, 0.6433, 1.118, 0.619, 7.6906, 2.25, 0.3959
2.0524, 4.0669, 0.4931, 0.0, 0.0, 0.0, 1.6935, 1.3995, 0.7588, 1.6659, 0.6553, 7.7841, 1.625, 0.3813
2.8681, 7.9945, 0.3566, 0.0, 0.0, 0.0, 1.3993, 1.8193, 0.7907, 2.5983, 0.6658, 9.4244, 2.5, 0.4017
8.7322, 2.8149, 0.9698, 1.0, 0.2148, 0.0, 1.296, 0.8966, 0.5289, 0.9835, 0.6339, 9.0281, 1.625, 0.3819
6.5097, 6.2594, 0.6108, 2.0, 0.2637, 0.0, 0.885, 0.1396, 0.1198, 0.1719, 0.4367, 7.7778, 2.625, 0.4065
2.499, 2.9783, 0.5541, 0.0, 0.0, 0.0, 1.5364, 1.188, 0.6688, 1.4315, 0.6611, 7.5799, 2.75, 0.3743
2.8405, 2.7426, 0.8873, 0.0, 0.0, 0.0, 1.5835, 1.7599, 0.8335, 1.7646, 0.7048, 7.6576, 2.375, 0.4116
4.4396, 2.477, 0.6906, 1.0, 0.2539, 0.0, 1.0636, 0.5482, 0.3536, 0.4622, 0.556, 9.3627, 3.25, 0.4418
2.7695, 3.5584, 0.6084, 0.0, 0.0, 0.0, 1.4935, 1.9613, 0.8244, 2.7294, 0.7183, 6.5559, 1.875, 0.3739
2.5257, 2.4312, 0.8151, 1.0, 0.293, 0.0, 1.7418, 1.1232, 0.6783, 1.6374, 0.5985, 8.0595, 1.625, 0.3962
2.8053, 7.1482, 0.4184, 1.0, 0.2148, 0.0, 1.6798, 1.5558, 0.8076, 1.819, 0.6566, 8.4751, 2.25, 0.4328
2.8773, 9.8195, 0.2746, 0.0, 0.0, 0.0, 1.4826, 1.4589, 0.7347, 2.3126, 0.6654, 9.1542, 1.375, 0.3892
3.7903, 5.1424, 0.4755, 1.0, 0.2344, 0.0, 1.3135, 1.0881, 0.5924, 1.6438, 0.6198, 8.3677, 3.5, 0.4469
2.9512, 3.8456, 0.792, 0.0, 0.0, 0.0, 1.3574, 2.9734, 0.9304, 3.7892, 0.7297, 9.9533, 2.25, 0.3795
3.2737, 3.618, 0.8722, 0.0, 0.0, 0.0, 1.642, 0.2985, 0.2516, 0.2739, 0.5627, 10.1901, 2.0, 0.4093
4.816, 7.4394, 0.3134, 0.0, 0.0, 0.0, 0.8302, 1.3136, 0.4998, 1.674, 0.7101, 8.0496, 1.5, 0.4096
3.3198, 4.348, 0.6062, 1.0, 0.2344, 0.0, 1.1244, 1.2581, 0.5897, 1.347, 0.6593, 8.6572, 2.0, 0.4177
