alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
2776.4, 1696.1, 0.0023, 0.0, 0.0, 0.0, 0.0406, 0.0033, 0.0031, 0.0469, 0.0237, 74.6802, 0.75, 0.4939
5.6502, 12.9612, 0.3724, 0.0, 0.0, 0.0, 1.2671, 1.194, 0.6135, 1.5445, 0.6875, 25.605, 3.375, 0.4567
2.9903, 10.6114, 0.4049, 0.0, 0.0, 0.0, 1.6557, 1.1389, 0.6672, 1.5292, 0.7415, 26.2778, 2.75, 0.4214
5.9067, 5.7008, 0.4988, 0.0, 0.0, 0.0, 0.6797, 0.1354, 0.1126, 0.1936, 0.5546, 22.6964, 2.0, 0.474
3.1892, 14.8419, 0.3, 0.0, 0.0, 0.0, 1.8256, 1.0822, 0.6784, 1.4473, 0.746, 23.4572, 2.0, 0.4187
4.6765, 13.3884, 0.2194, 0.0, 0.0, 0.0, 0.8878, 0.7735, 0.4111, 1.3036, 0.7331, 17.4263, 1.625, 0.4182
3.7623, 6.4374, 0.4486, 0.0, 0.0, 0.0, 1.5458, 1.8023, 0.828, 2.4431, 0.7189, 27.4731, 1.875, 0.3754
1.9757, 9.3038, 0.4142, 0.0, 0.0, 0.0, 2.6664, 2.0277, 1.1515, 2.562, 0.7406, 29.0438, 2.75, 0.4468
2.6972, 10.2616, 0.4316, 0.0, 0.0, 0.0, 2.2008, 0.9236, 0.6501, 1.0463, 0.7085, 32.1423, 3.125, 0.3905
5.73, 9.308, 0.5086, 2.0, 0.293, 0.0, 1.6234, 1.1113, 0.6344, 2.014, 0.6687, 32.659, 2.0, 0.4161
4.016, 12.3071, 0.452, 0.0, 0.0, 0.0, 1.5215, 1.6868, 0.7852, 2.3813, 0.7482, 26.7542, 1.625, 0.4198
3.3111, 8.4104, 0.5232, 0.0, 0.0, 0.0, 1.503, 1.2892, 0.6922, 1.6853, 0.7629, 26.7296, 1.875, 0.406
2.7971, 6.6697, 0.4571, 0.0, 0.0, 0.0, 1.8602, 0.8754, 0.5952, 1.1089, 0.6332, 25.8249, 1.875, 0.4281
3.9328, 5.904, 0.3324, 1.0, 0.2344, 0.0, 1.6623, 1.0001, 0.6204, 1.3052, 0.6677, 22.9966, 4.0, 0.4501
3.6894, 5.7823, 0.4509, 0.0, 0.0, 0.0, 1.6661, 0.9887, 0.6186, 1.0355, 0.7228, 27.2592, 2.25, 0.3907
4.5658, 11.3214, 0.3151, 0.0, 0.0, 0.0, 1.4111, 1.2118, 0.6474, 1.6317, 0.7318, 29.9857, 1.75, 0.3633
3.6852, 9.0891, 0.3887, 0.0, 0.0, 0.0, 1.4075, 0.7898, 0.5023, 1.1283, 0.7276, 26.0714, 2.625, 0.3833
3.6725, 11.6218, 0.5759, 0.0, 0.0, 0.0, 2.3435, 2.4877, 1.1837, 3.3394, 0.692, 29.4179, 2.875, 0.4332
1.895, 10.9559, 0.3981, 0.0, 0.0, 0.0, 3.3429, 2.2096, 1.3294, 3.0122, 0.7372, 26.2958, 2.25, 0.4493
3.8108, 7.3613, 0.486, 0.0, 0.0, 0.0, 1.237, 0.5021, 0.3567, 0.8328, 0.7108, 26.0377, 2.625, 0.4232
3.4416, 12.3317, 0.4016, 0.0, 0.0, 0.0, 1.8735, 1.2166, 0.7375, 1.7142, 0.726, 24.3373, 5.625, 0.4109
2.2199, 6.178, 0.4169, 0.0, 0.0, 0.0, 1.8952, 0.8974, 0.6081, 1.2026, 0.7462, 26.5042, 2.0, 0.3759
2.2655, 9.1165, 0.4552, 0.0, 0.0, 0.0, 2.5445, 1.1695, 0.7996, 1.5162, 0.7509, 27.6123, 4.625, 0.3676
4.2996, 11.6171, 0.4897, 0.0, 0.0, 0.0, 1.3383, 1.5553, 0.7172, 2.1348, 0.7349, 33.8928, 2.75, 0.414
3.1959, 5.0404, 0.7417, 1.0, 0.3516, 0.0, 1.8905, 1.2044, 0.7336, 1.9187, 0.6496, 26.0378, 2.25, 0.4216
