Label, Score
Score, 0.0
Score, 9.743616223054642E-4
Score, 96.22452853343421
Score, 93.24495732834825
Score, 86.73611356787349
Score, 95.88195915379768
Score, 87.04119352863071
Score, 87.96901908333183
Score, 78.48942423461762
Score, 90.01554934765004
Score, 95.58502651818807
Score, 97.90605471852074
Score, 96.47382104461735
Score, 0.4194905158024976
Score, 27.818261164747604
Score, 2.981039496267834E-4
Score, 0.004411864520344796
Score, 14.096858024153494
Score, 73.71443076498727
Score, 94.50776994077856
Score, 97.89627675114893
Score, 96.30579405726941
Score, 89.85227308826451
Score, 88.65772454517234
Score, 84.44749507278316
Concentration Duration (Seconds) out of 125, 90
Average Score (0-100), 66.93158821256843
Sustain Rate (%), 72.0
Game Score, 8197.087350431868
