Label, Score
Score, 0.0
Score, 57.36048409609469
Score, 37.8280849323351
Score, 13.270522895436548
Score, 13.415792783172332
Score, 0.004667669073609717
Score, 4.936237709867212
Score, 0.016957151544957916
Score, 57.439990143568856
Score, 5.584215940252527
Score, 81.37609903093582
Score, 6.6725889476697136
Score, 9.94254146986973
Score, 3.9845968097200224
Score, 14.941616942929265
Score, 45.30597703628361
Score, 0.07942121929770805
Score, 87.78489085886396
Score, 68.47321783411809
Score, 46.04009153945711
Score, 59.7732140032993
Score, 44.66906652544
Score, 3.5930905307751475
Score, 13.369713063629373
Score, 20.647760354487875
Concentration Duration (Seconds) out of 125, 50
Average Score (0-100), 27.860433579524905
Sustain Rate (%), 40.0
Game Score, 3040.715303489708
