alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
630.7184, 1732.2, 0.0024, 2.0, 0.4199, 0.0, 0.0848, 0.0068, 0.0063, 0.0566, 0.0109, 30.4471, 1.375, 0.4324
6.1703, 6.2248, 1.2931, 1.0, 0.2539, 0.0, 1.9101, 1.4304, 0.8179, 1.7491, 0.7367, 18.4146, 3.0, 0.408
11.5846, 10.2386, 0.8614, 2.0, 0.2539, 0.0, 1.034, 0.6201, 0.3542, 2.0599, 0.5956, 15.4141, 3.25, 0.4024
9.1926, 15.5149, 0.557, 1.0, 0.293, 0.0, 1.273, 1.3188, 0.6444, 2.4772, 0.6839, 17.1773, 1.875, 0.3575
6.345, 8.1548, 0.7476, 1.0, 0.293, 0.0, 2.1558, 1.9477, 1.0187, 1.6016, 0.7057, 16.6708, 2.75, 0.4176
7.7757, 10.1752, 0.584, 1.0, 0.3125, 0.0, 1.2274, 1.573, 0.6883, 2.8287, 0.7185, 14.4728, 2.875, 0.4341
7.6572, 11.0303, 0.5389, 1.0, 0.293, 0.0, 1.5936, 0.6904, 0.4817, 0.6513, 0.57, 13.4761, 2.875, 0.4112
8.3662, 6.8078, 0.7201, 2.0, 0.4199, 0.0, 1.2993, 1.0, 0.5333, 2.9034, 0.659, 13.5574, 1.125, 0.3997
13.1673, 9.5842, 0.8653, 1.0, 0.2734, 0.0, 1.1159, 0.8671, 0.4878, 1.461, 0.6537, 15.0954, 2.625, 0.3786
17.436, 12.2216, 0.6816, 2.0, 0.2539, 0.0, 0.9608, 1.3432, 0.5594, 2.3365, 0.6223, 13.0273, 3.375, 0.39
10.804, 15.3212, 1.1052, 3.0, 0.3385, 0.0, 1.3474, 2.0368, 0.8109, 2.5232, 0.5791, 18.6472, 1.875, 0.4405
8.9623, 13.9389, 0.6414, 1.0, 0.2539, 0.0, 1.0322, 1.7606, 0.6501, 3.2536, 0.7313, 13.3608, 2.875, 0.3868
4.8805, 8.3957, 0.5872, 1.0, 0.293, 0.0, 1.891, 1.137, 0.7057, 1.7818, 0.726, 11.4057, 1.25, 0.3949
9.3265, 8.5056, 0.6256, 1.0, 0.2539, 0.0, 0.9232, 1.5527, 0.5789, 3.0315, 0.7331, 13.3889, 2.75, 0.4304
8.4235, 19.5995, 0.428, 1.0, 0.293, 0.0, 1.1725, 1.7523, 0.7023, 2.7215, 0.7057, 12.3641, 2.125, 0.4163
5.4004, 20.0255, 0.4865, 1.0, 0.7031, 0.0, 1.6672, 2.5811, 1.0115, 3.703, 0.6778, 13.3354, 3.875, 0.3949
6.0992, 8.6716, 0.8446, 1.0, 0.293, 0.0, 1.6332, 2.3871, 0.9694, 2.711, 0.7395, 11.6574, 3.625, 0.4512
8.3726, 11.486, 0.5259, 1.0, 0.2734, 0.0, 1.1179, 1.8621, 0.6934, 2.5952, 0.7147, 12.1022, 1.875, 0.404
7.3184, 8.872, 0.619, 2.0, 0.2832, 0.0, 1.457, 1.9129, 0.8254, 2.7123, 0.6694, 12.6285, 2.75, 0.4469
5.4852, 7.9694, 0.7597, 1.0, 0.3125, 0.0, 1.745, 1.9339, 0.916, 2.431, 0.7009, 10.3818, 1.625, 0.39
6.5978, 11.6523, 0.8872, 0.0, 0.0, 0.0, 1.4769, 1.4524, 0.7301, 2.3984, 0.7749, 12.1108, 1.875, 0.3969
9.628, 19.3874, 0.4928, 1.0, 0.0, 0.0, 0.8441, 0.9429, 0.3742, 2.2688, 0.6606, 15.4168, 2.125, 0.3699
7.0262, 23.5077, 0.5042, 1.0, 0.2539, 0.0, 1.3941, 0.801, 0.5081, 1.0511, 0.626, 13.8547, 1.875, 0.3495
13.5624, 15.14, 0.5268, 1.0, 0.2539, 0.0, 1.1703, 1.8524, 0.7172, 2.5242, 0.6806, 12.7074, 1.375, 0.4159
10.5659, 18.6516, 0.3588, 1.0, 0.2539, 0.0, 0.7675, 1.4456, 0.5013, 2.2556, 0.7027, 11.4875, 3.125, 0.3776
