alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
6759.5, 3566.9, 0.0019, 0.0, 0.0, 0.0, 0.0262, 0.002, 0.0019, 0.0455, 0.0088, 76.6107, 1.5, 0.6431
21.0885, 3.99, 1.3589, 5.0, 0.2617, 0.0, 1.1015, 0.2113, 0.1773, 0.2599, 0.5524, 15.8299, 3.0, 0.4338
16.0701, 11.7527, 2.1919, 4.0, 0.249, 0.0, 1.0371, 0.6169, 0.3864, 1.075, 0.4896, 49.8353, 2.125, 0.4227
3.0979, 3.5206, 1.1189, 1.0, 0.2539, 0.0, 2.2012, 2.3605, 1.1196, 1.8017, 0.7345, 9.743, 2.0, 0.3435
7.6025, 6.8793, 0.6874, 1.0, 0.3516, 0.0, 1.2841, 1.8162, 0.732, 1.0848, 0.7177, 11.4692, 2.0, 0.3844
3.4681, 5.7738, 0.6731, 1.0, 0.2539, 0.0, 2.2469, 2.1215, 1.0909, 1.6372, 0.7165, 11.6261, 3.625, 0.415
4.6062, 4.5837, 0.7447, 1.0, 0.293, 0.0, 2.1993, 2.3276, 1.1308, 2.2945, 0.7277, 10.053, 3.125, 0.4089
7.1811, 14.988, 0.4562, 1.0, 0.2734, 0.0, 1.0811, 2.0252, 0.7004, 1.8386, 0.7493, 11.6653, 2.0, 0.3507
5.3476, 21.0234, 0.3132, 0.0, 0.0, 0.0, 1.4383, 2.2659, 0.874, 2.5578, 0.8106, 8.6522, 2.5, 0.3972
7.8779, 10.4205, 0.4261, 1.0, 0.2539, 0.0, 1.3946, 0.7126, 0.4094, 0.1371, 0.6353, 10.7584, 1.5, 0.3895
7.6322, 15.8888, 0.334, 2.0, 0.3027, 0.0, 1.1152, 1.0464, 0.5392, 1.3435, 0.6503, 11.9211, 2.125, 0.4235
4.1271, 4.6642, 0.9898, 1.0, 0.3516, 0.0, 1.7583, 2.077, 0.9485, 3.5436, 0.7699, 11.6859, 3.375, 0.4067
6.0921, 9.4553, 0.7337, 1.0, 0.2539, 0.0, 1.5924, 2.8261, 1.0176, 1.8893, 0.7782, 12.3939, 2.375, 0.4284
7.8282, 13.9837, 0.4127, 1.0, 0.2539, 0.0, 1.3089, 1.5377, 0.7059, 1.9074, 0.7661, 12.6643, 2.125, 0.3222
4.3018, 10.6938, 0.6385, 0.0, 0.0, 0.0, 1.8238, 3.8809, 1.2358, 3.4996, 0.8589, 11.9307, 4.125, 0.3679
5.1691, 9.9911, 0.5798, 2.0, 0.2539, 0.0, 1.7503, 1.5609, 0.825, 1.6333, 0.7459, 12.8473, 4.625, 0.3811
6.0182, 25.3468, 0.2125, 1.0, 0.293, 0.0, 1.6166, 2.1617, 0.9207, 2.8413, 0.7433, 11.0611, 2.5, 0.3527
9.7477, 13.4773, 0.582, 2.0, 0.2539, 0.0, 1.0477, 0.9698, 0.5036, 1.2549, 0.6987, 14.2972, 2.0, 0.3891
6.9768, 4.5152, 1.0945, 2.0, 0.3027, 0.0, 1.3925, 1.3953, 0.6967, 1.99, 0.6824, 14.8665, 3.375, 0.4331
6.0516, 4.0126, 0.9403, 1.0, 0.293, 0.0, 1.8105, 2.411, 1.0332, 3.3385, 0.7347, 8.498, 2.875, 0.4343
5.008, 23.7359, 0.3805, 1.0, 0.2734, 0.0, 1.8259, 3.0262, 1.1379, 2.799, 0.7733, 12.0538, 1.375, 0.3339
3.19, 11.7233, 0.5395, 0.0, 0.0, 0.0, 2.3346, 2.3226, 1.1613, 1.8855, 0.8635, 11.0504, 3.25, 0.4206
2.7445, 5.817, 1.0148, 0.0, 0.0, 1.0, 2.6589, 2.2103, 1.2037, 2.03, 0.8302, 13.6522, 2.5, 0.4313
4.6734, 8.4771, 0.7363, 0.0, 0.0, 0.0, 1.6879, 2.7152, 1.0392, 2.3687, 0.8336, 10.3865, 3.75, 0.4086
8.8972, 3.7176, 0.946, 4.0, 0.415, 0.0, 1.0166, 0.9059, 0.4787, 1.2378, 0.5799, 11.2738, 2.125, 0.4185
