Label, Score
Score, 6.332783229667773E-300
Score, 0.03658472978853232
Score, 2.9924634720623036E-18
Score, 1.3783948976568534E-4
Score, 2.0125317852926898E-34
Score, 5.892979774418604E-6
Score, 68.18401069450402
Score, 27.46288220554316
Score, 50.26157591612056
Score, 54.67852768784985
Score, 84.6434770141656
Score, 83.88662621141417
Score, 50.14061894011085
Score, 29.47246858771249
Score, 84.10602388843907
Score, 73.13830933305647
Score, 9.241372704649384
Score, 72.12844289664288
Score, 36.494823627694124
Score, 13.34218435469173
Score, 77.69636771031655
Score, 0.005313028755980564
Score, 42.38468461201871
Score, 36.586600169571966
Score, 64.93073144095689
Concentration Duration (Seconds) out of 125, 70
Average Score (0-100), 38.35287077945891
Sustain Rate (%), 56.00000000000001
Game Score, 4475.865050057919
