alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
4349.4, 4145.9, 0.0018, 0.0, 0.0, 0.0, 0.0261, 0.002, 0.0019, 0.0457, 0.0086, 171.0816, 0.375, 0.6533
3.7037, 4.2849, 0.6087, 1.0, 0.2539, 0.0, 1.3287, 1.1984, 0.6254, 1.5182, 0.6895, 15.7073, 2.25, 0.3896
19.9348, 2.9794, 0.7379, 1.0, 0.2539, 0.0, 0.3241, 0.0698, 0.0573, 0.1691, 0.4904, 13.0419, 2.375, 0.3963
3.3961, 3.1571, 0.3296, 1.0, 0.2539, 0.0, 0.802, 0.5932, 0.3392, 1.3805, 0.5689, 10.7024, 0.625, 0.4166
24.9086, 2.4451, 0.6331, 0.0, 0.0, 0.0, 0.2291, 0.0576, 0.046, 0.2216, 0.561, 12.3378, 2.75, 0.4176
2.9739, 2.3465, 0.4323, 1.0, 0.4492, 0.0, 1.2022, 0.965, 0.5351, 1.0693, 0.5796, 10.7768, 3.5, 0.4108
8.411, 4.441, 0.497, 1.0, 0.2344, 0.0, 0.7083, 0.2727, 0.1926, 0.3376, 0.5148, 10.9176, 3.25, 0.4059
5.3027, 4.5184, 0.6933, 0.0, 0.0, 0.0, 1.164, 1.1455, 0.5717, 1.9844, 0.7215, 13.3171, 2.25, 0.3702
3.0148, 3.7347, 0.42, 1.0, 0.332, 0.0, 1.1309, 1.4199, 0.6272, 2.2246, 0.6556, 8.5516, 1.25, 0.3913
3.1185, 2.8789, 0.5974, 0.0, 0.0, 0.0, 1.1204, 0.7724, 0.4567, 0.9338, 0.7676, 9.9325, 1.875, 0.4171
2.5837, 3.4686, 0.5465, 1.0, 0.2539, 0.0, 1.0792, 1.1514, 0.5469, 1.2618, 0.6238, 10.0601, 2.625, 0.4493
3.2031, 3.4358, 0.4075, 2.0, 0.5566, 0.0, 0.5973, 0.4819, 0.2667, 0.9328, 0.5983, 10.0647, 2.375, 0.429
3.3155, 5.5004, 0.2833, 0.0, 0.0, 0.0, 0.999, 0.4433, 0.3006, 0.4501, 0.7321, 10.8671, 4.25, 0.4248
3.6591, 5.2368, 0.467, 0.0, 0.0, 0.0, 0.9293, 1.1388, 0.5099, 1.2048, 0.7416, 11.502, 2.125, 0.446
2.5097, 3.8368, 0.4283, 1.0, 0.293, 0.0, 1.4303, 0.7819, 0.5029, 0.8881, 0.6584, 10.4166, 3.25, 0.4065
2.597, 3.957, 0.3581, 0.0, 0.0, 1.0, 1.4536, 0.9486, 0.574, 1.2418, 0.772, 8.9508, 4.0, 0.4188
2.8989, 4.0631, 0.6975, 0.0, 0.0, 0.0, 1.3463, 1.6993, 0.7501, 2.4454, 0.7702, 12.4024, 2.125, 0.4278
2.0848, 4.4435, 0.3313, 0.0, 0.0, 0.0, 1.1546, 0.7252, 0.4449, 1.1853, 0.7394, 8.9081, 2.375, 0.4007
2.0958, 2.4517, 0.4777, 2.0, 0.2734, 0.0, 1.7362, 1.4571, 0.7762, 1.6891, 0.605, 10.2919, 3.125, 0.4171
5.8302, 5.2632, 0.4744, 1.0, 0.2539, 0.0, 0.6318, 1.1376, 0.402, 2.3083, 0.6571, 11.0172, 2.875, 0.4138
7.0463, 1303.9, 0.1937, 1.0, 0.332, 0.0, 1.2983, 1.5397, 0.696, 2.1246, 0.0611, 1010.5, 2.75, 0.4039
4.1477, 3.598, 0.4246, 0.0, 0.0, 0.0, 0.6507, 0.4622, 0.2702, 0.8778, 0.6627, 8.7806, 2.125, 0.4252
3.7619, 4.8718, 0.3654, 1.0, 0.3516, 0.0, 0.9114, 0.695, 0.3924, 1.1117, 0.6421, 7.7134, 2.5, 0.3889
1.8817, 2.0379, 0.889, 0.0, 0.0, 1.0, 1.588, 0.929, 0.5764, 0.7799, 0.8188, 10.1772, 2.125, 0.4105
2.3529, 3.6943, 0.7944, 2.0, 0.293, 0.0, 1.761, 2.1596, 0.9696, 2.2736, 0.6612, 10.1583, 2.125, 0.4132
