alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
10408.0, 1117.0, 0.0023, 0.0, 0.0, 0.0, 0.0271, 0.002, 0.0019, 0.0453, 0.0091, 298.8821, 2.5, 0.5944
9.1031, 11.382, 0.3646, 0.0, 0.0, 0.0, 3.5247, 2.3026, 1.3693, 1.0475, 0.7512, 7.2309, 1.875, 0.3548
5.1747, 17.6795, 0.2355, 0.0, 0.0, 0.0, 7.1851, 5.4601, 3.0889, 3.8299, 0.785, 8.8633, 1.875, 0.403
6572.5, 6715.1, 0.0029, 0.0, 0.0, 0.0, 0.0644, 0.0031, 0.003, 0.0158, 0.0202, 481.1035, 1.125, 0.3814
15.9879, 26.3382, 0.159, 0.0, 0.0, 0.0, 1.8568, 0.7102, 0.5136, 0.7291, 0.5292, 18.3896, 2.75, 0.3458
5.4092, 8.1003, 0.2284, 0.0, 0.0, 0.0, 6.1391, 2.0193, 1.5138, 1.5535, 0.6521, 9.9195, 2.25, 0.4289
8.9107, 11.6806, 0.2644, 0.0, 0.0, 0.0, 3.3268, 3.3839, 1.6677, 2.3697, 0.7161, 9.9051, 2.375, 0.3405
7.9218, 10.9887, 0.3516, 0.0, 0.0, 0.0, 4.2852, 4.4607, 2.1738, 2.3423, 0.7553, 9.087, 1.125, 0.3697
11.8174, 30.5412, 0.1192, 0.0, 0.0, 0.0, 2.8444, 2.0803, 1.2011, 1.0176, 0.7249, 9.1533, 1.5, 0.331
6.4029, 20.4182, 0.232, 0.0, 0.0, 0.0, 4.9788, 3.9639, 2.2069, 1.9237, 0.6708, 13.7036, 2.125, 0.4011
5.1742, 10.7683, 0.3123, 0.0, 0.0, 0.0, 6.623, 4.0898, 2.5284, 2.1871, 0.7783, 9.1842, 2.25, 0.4252
6.6038, 10.1738, 0.3082, 1.0, 0.1758, 0.0, 5.245, 3.7881, 2.1878, 2.1525, 0.7062, 9.2951, 2.625, 0.4212
7.4673, 14.2684, 0.1934, 0.0, 0.0, 0.0, 3.7419, 1.9385, 1.2647, 1.5069, 0.7652, 8.7917, 1.5, 0.3912
6.886, 7.8259, 0.3999, 0.0, 0.0, 0.0, 4.5588, 4.1219, 2.1642, 2.3528, 0.7539, 9.1955, 3.75, 0.4254
6.7042, 10.0024, 0.2921, 0.0, 0.0, 0.0, 4.9112, 3.2433, 1.9508, 2.5661, 0.7369, 8.1003, 2.5, 0.3936
5.3592, 10.6872, 0.3028, 0.0, 0.0, 0.0, 6.6544, 5.308, 2.9379, 3.3174, 0.7725, 8.6149, 2.0, 0.3506
17.5339, 4.0946, 0.4743, 2.0, 0.1465, 0.0, 2.3911, 1.659, 0.9647, 1.8937, 0.7119, 9.1242, 2.5, 0.3706
7.5806, 8.913, 0.3828, 1.0, 0.2734, 0.0, 5.5872, 4.1125, 2.3646, 2.0543, 0.7004, 9.6986, 2.25, 0.3668
6.3643, 19.0399, 0.2757, 0.0, 0.0, 0.0, 6.3334, 3.4814, 2.2242, 1.8541, 0.7795, 10.3165, 2.5, 0.391
6.0186, 7.7654, 0.4626, 2.0, 0.1953, 0.0, 6.0652, 5.8038, 2.9634, 3.167, 0.7475, 9.4913, 2.375, 0.4029
7.3413, 19.2792, 0.246, 0.0, 0.0, 0.0, 5.6508, 4.2608, 2.4284, 1.5392, 0.796, 11.0277, 3.5, 0.3843
12.4503, 9.2174, 0.387, 2.0, 0.1562, 0.0, 3.915, 3.5097, 1.8506, 2.124, 0.7336, 9.723, 1.125, 0.4031
5.7885, 21.2908, 0.1809, 0.0, 0.0, 0.0, 8.4136, 4.728, 3.0261, 2.0842, 0.7789, 8.3273, 2.375, 0.3794
7.3522, 12.2584, 0.2089, 0.0, 0.0, 0.0, 5.1825, 2.8656, 1.8147, 1.0795, 0.7524, 8.8778, 1.625, 0.3879
5.1433, 7.3984, 0.2603, 0.0, 0.0, 0.0, 6.9822, 3.5895, 2.3361, 2.5357, 0.7867, 11.1781, 3.25, 0.4385
