alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
35188.0, 7035.6, 0.0018, 0.0, 0.0, 0.0, 0.0251, 0.0019, 0.0018, 0.0455, 0.0086, 98.6666, 4.25, 0.634
21.9604, 29.5586, 0.2435, 0.0, 0.0, 0.0, 0.7376, 1.8225, 0.4898, 3.2445, 0.7036, 10.8146, 3.5, 0.4101
32.6724, 57.6049, 0.1604, 0.0, 0.0, 0.0, 0.4751, 1.0387, 0.2993, 2.0403, 0.7029, 13.7827, 2.125, 0.3648
14.9246, 90.3439, 0.1089, 0.0, 0.0, 0.0, 1.0237, 1.2227, 0.5568, 1.4743, 0.7958, 12.7517, 2.25, 0.3703
21.5699, 56.0514, 0.1644, 0.0, 0.0, 0.0, 0.6951, 1.6378, 0.4574, 3.0863, 0.7229, 9.8159, 2.5, 0.3802
22.9839, 56.496, 0.1202, 0.0, 0.0, 0.0, 0.5108, 1.13, 0.3404, 2.0357, 0.6918, 8.971, 2.25, 0.327
21.0302, 59.884, 0.1479, 0.0, 0.0, 0.0, 0.663, 2.1972, 0.5048, 2.0991, 0.7362, 11.5957, 2.875, 0.347
25.4816, 19.856, 0.5118, 0.0, 0.0, 0.0, 0.4936, 1.7349, 0.3748, 2.3456, 0.7379, 14.2651, 2.625, 0.3344
31.4191, 51.3823, 0.1331, 0.0, 0.0, 0.0, 0.3522, 0.773, 0.2412, 1.2009, 0.7104, 9.9706, 1.375, 0.3428
16.7224, 71.7981, 0.1484, 0.0, 0.0, 0.0, 0.7902, 1.7494, 0.5268, 2.5384, 0.777, 14.0704, 0.625, 0.319
42.5731, 129.348, 0.1754, 1.0, 0.0, 0.0, 0.7288, 0.4642, 0.2831, 0.7556, 0.4534, 53.9952, 2.5, 0.3701
4281.4, 7623.8, 0.4995, 0.0, 0.0, 0.0, 0.8959, 1.1363, 0.4894, 1.5783, 0.0851, 9313.0, 2.875, 0.4419
23.5773, 57.6106, 0.16, 0.0, 0.0, 0.0, 0.6238, 2.2418, 0.4873, 2.6023, 0.7269, 12.6093, 2.375, 0.3729
19.9765, 24.9423, 0.3276, 0.0, 0.0, 0.0, 0.5541, 1.7907, 0.4025, 3.1249, 0.7513, 12.7261, 4.625, 0.3719
12.1249, 28.1385, 0.2656, 0.0, 0.0, 0.0, 1.205, 2.5435, 0.8141, 3.3685, 0.7744, 10.6963, 1.75, 0.3736
18.3228, 43.0626, 0.2218, 0.0, 0.0, 0.0, 0.6559, 1.117, 0.4065, 1.5387, 0.73, 12.7928, 1.5, 0.3157
17.3513, 64.1168, 0.1826, 0.0, 0.0, 0.0, 0.8545, 2.3098, 0.5687, 3.2726, 0.7539, 11.7724, 0.875, 0.3156
42.879, 20621.0, 0.5935, 2.0, 0.293, 0.0, 1.4268, 2.3441, 0.8605, 2.3918, 0.139, 21397.0, 2.125, 0.3757
12.3264, 35.245, 0.1923, 0.0, 0.0, 0.0, 1.1966, 2.062, 0.7569, 1.8325, 0.7603, 8.5223, 3.0, 0.3637
21.8701, 49.9923, 0.15, 0.0, 0.0, 0.0, 0.6236, 2.9723, 0.4637, 5.2267, 0.7345, 11.1306, 2.5, 0.3907
20.0845, 41.3992, 0.2111, 0.0, 0.0, 0.0, 0.5646, 2.1971, 0.4218, 4.2441, 0.7873, 11.5334, 3.25, 0.4158
18.4092, 57.3524, 0.1537, 0.0, 0.0, 0.0, 0.75, 1.1415, 0.4524, 1.3906, 0.7446, 11.2562, 3.0, 0.3624
19.3697, 32.8956, 0.2182, 0.0, 0.0, 0.0, 0.552, 2.1232, 0.4236, 4.3328, 0.7469, 8.9173, 3.25, 0.3771
31.9311, 63.4606, 1.0234, 0.0, 0.0, 0.0, 1.6329, 7.1402, 1.2375, 13.4702, 0.5733, 86.5953, 2.875, 0.3919
75.5778, 24648.0, 0.8815, 10.0, 0.6211, 0.0, 3.1475, 9.9511, 2.3905, 10.1929, 0.0922, 63274.0, 5.75, 0.4514
57.8837, 3117.3, 2.062, 4.0, 0.2539, 0.0, 2.0692, 7.4026, 1.5589, 13.4666, 0.1551, 10251.0, 2.0, 0.3833
15.318, 44.1233, 0.1752, 0.0, 0.0, 0.0, 0.6978, 1.3384, 0.4401, 1.9716, 0.7674, 10.6841, 3.0, 0.3534
8.9794, 41.7984, 0.1944, 0.0, 0.0, 0.0, 1.416, 1.8992, 0.7923, 3.3254, 0.7386, 10.1664, 2.5, 0.3747
17.1209, 31.3146, 0.3864, 0.0, 0.0, 0.0, 0.7965, 3.2052, 0.5999, 4.5676, 0.7412, 15.0996, 4.25, 0.4787
27.9037, 54.0321, 0.192, 0.0, 0.0, 0.0, 0.5763, 2.3137, 0.4471, 3.217, 0.7591, 11.3365, 2.0, 0.3712
20.6366, 15.2911, 0.7136, 0.0, 0.0, 0.0, 0.8555, 3.1429, 0.6308, 3.8518, 0.8266, 15.1702, 0.625, 0.3595
13.7315, 49.7546, 0.1691, 0.0, 0.0, 0.0, 0.8294, 2.0046, 0.5358, 3.3358, 0.7901, 10.2773, 2.125, 0.3661
14.2589, 35.162, 0.2269, 0.0, 0.0, 0.0, 1.2192, 3.0819, 0.8731, 3.222, 0.8332, 10.6959, 3.125, 0.4158
18.2557, 60.7188, 0.1345, 0.0, 0.0, 0.0, 0.6027, 1.7766, 0.4462, 2.5922, 0.7463, 12.6742, 1.875, 0.3415
18.709, 48.2643, 0.1632, 0.0, 0.0, 0.0, 0.6143, 1.8183, 0.446, 2.583, 0.7127, 8.1907, 1.875, 0.3382
17.0677, 80.6873, 0.1289, 0.0, 0.0, 0.0, 0.7851, 1.7847, 0.4932, 2.5428, 0.6988, 12.7511, 2.0, 0.3543
19.4125, 49.5231, 0.1583, 0.0, 0.0, 0.0, 0.7338, 2.6146, 0.5477, 3.1759, 0.7643, 10.6503, 2.375, 0.3989
28.6484, 41.796, 0.2414, 0.0, 0.0, 0.0, 0.4133, 1.7088, 0.3192, 2.7698, 0.7605, 13.635, 2.25, 0.3589
16.9303, 42.1724, 0.2361, 0.0, 0.0, 0.0, 0.9862, 3.36, 0.7553, 2.5638, 0.7684, 11.6854, 2.5, 0.3327
