alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
750.0908, 20.5524, 0.0355, 1.0, 0.2539, 0.0, 0.0347, 0.0027, 0.0025, 0.0463, 0.0098, 34.9434, 1.375, 0.5812
3.1533, 6.6351, 0.4466, 1.0, 0.2148, 0.0, 1.8508, 1.4064, 0.7991, 1.7241, 0.5925, 7.5275, 2.375, 0.4029
3.6068, 4.4972, 0.8206, 0.0, 0.0, 0.0, 1.7218, 1.7793, 0.8603, 1.3386, 0.6339, 7.225, 3.125, 0.458
19.1038, 5.1721, 0.4431, 0.0, 0.0, 0.0, 0.2439, 1.3247, 0.2049, 1.581, 0.7085, 7.2267, 4.75, 0.4225
19.6566, 30.5676, 0.2954, 0.0, 0.0, 0.0, 0.3502, 1.6479, 0.2888, 2.0684, 0.7725, 11.7013, 1.125, 0.2873
17.8181, 26.9561, 0.3112, 0.0, 0.0, 0.0, 0.4038, 2.8039, 0.352, 3.0193, 0.7263, 10.8285, 3.875, 0.2953
10.0501, 36.6854, 0.1702, 0.0, 0.0, 0.0, 0.7907, 1.9071, 0.5577, 1.5862, 0.6995, 10.2052, 1.0, 0.2805
13.718, 19.2925, 0.2764, 0.0, 0.0, 0.0, 0.3981, 1.3444, 0.3069, 1.4043, 0.6874, 8.7329, 1.75, 0.2994
11.6201, 22.7117, 0.3599, 0.0, 0.0, 0.0, 0.6266, 2.1383, 0.4846, 2.2096, 0.7336, 11.0056, 2.0, 0.3342
9.7084, 35.3718, 0.2115, 0.0, 0.0, 0.0, 0.8146, 1.1508, 0.4769, 1.0744, 0.7253, 9.5262, 0.75, 0.2863
20.1304, 30.5542, 0.2175, 0.0, 0.0, 0.0, 0.3671, 2.1382, 0.3133, 2.3233, 0.7403, 9.2587, 1.75, 0.2688
15.3412, 34.0593, 0.6195, 0.0, 0.0, 0.0, 1.5209, 4.3096, 1.1241, 3.2475, 0.8678, 14.7591, 1.125, 0.289
50.8927, 67.1707, 0.1195, 0.0, 0.0, 0.0, 0.3444, 0.2669, 0.1503, 0.5224, 0.4258, 19.1225, 3.0, 0.3102
152.9569, 592.5291, 0.3257, 4.0, 0.7031, 0.0, 1.1221, 3.4635, 0.8473, 8.881, 0.3963, 247.2646, 5.625, 0.4883
198.3798, 193.9143, 0.2561, 0.0, 0.0, 0.0, 0.2473, 4.2492, 0.2337, 8.3809, 0.4337, 52.4771, 1.875, 0.319
23.692, 26.1621, 0.2559, 0.0, 0.0, 0.0, 0.3303, 1.6208, 0.2744, 1.6241, 0.7249, 10.3458, 3.375, 0.3682
9.4436, 29.4412, 0.175, 0.0, 0.0, 0.0, 0.7439, 1.9712, 0.5388, 2.7155, 0.7667, 7.889, 1.5, 0.3235
14.2912, 32.4681, 0.2964, 0.0, 0.0, 0.0, 0.5911, 1.5115, 0.4234, 1.5752, 0.7803, 11.2204, 2.875, 0.268
22.2882, 32.3887, 0.2008, 0.0, 0.0, 0.0, 0.2701, 2.2347, 0.2403, 3.2119, 0.7019, 9.5884, 1.875, 0.3089
12.2289, 27.3755, 0.1972, 0.0, 0.0, 0.0, 0.5882, 1.1228, 0.3857, 1.1267, 0.7274, 8.6757, 2.25, 0.3481
14.3892, 29.154, 0.2501, 0.0, 0.0, 0.0, 0.5754, 2.971, 0.4805, 2.8168, 0.7639, 10.7405, 2.0, 0.3181
14.0069, 10.5689, 0.3932, 0.0, 0.0, 0.0, 0.5176, 2.3127, 0.4212, 2.6181, 0.7405, 9.9007, 1.5, 0.293
14.1233, 44.9826, 0.145, 0.0, 0.0, 0.0, 0.5373, 2.06, 0.4259, 1.8199, 0.683, 8.7337, 2.0, 0.3179
14.2883, 20.3468, 0.2668, 0.0, 0.0, 0.0, 0.572, 1.7789, 0.4328, 1.6481, 0.7659, 8.7403, 1.625, 0.3298
12.6394, 46.2637, 0.2014, 0.0, 0.0, 0.0, 0.633, 1.6093, 0.4538, 1.7338, 0.7105, 11.3898, 3.25, 0.3362
