alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
587.3181, 826.7125, 0.0023, 0.0, 0.0, 0.0, 0.0581, 0.0045, 0.0041, 0.0509, 0.0212, 197.2223, 1.25, 0.579
4.4191, 4.9329, 0.6304, 1.0, 0.4492, 0.0, 1.3229, 1.4529, 0.6866, 1.89, 0.5415, 10.5162, 5.625, 0.4493
4.5759, 5.638, 0.403, 0.0, 0.0, 0.0, 1.1691, 0.4215, 0.309, 0.4788, 0.4464, 16.3767, 3.75, 0.4169
7.3312, 9.9467, 0.5442, 0.0, 0.0, 0.0, 0.9371, 1.1167, 0.4605, 0.5158, 0.6714, 11.8685, 1.875, 0.4321
5.0837, 7.7558, 0.3881, 0.0, 0.0, 0.0, 0.9869, 0.5866, 0.353, 0.6637, 0.4862, 12.7659, 2.25, 0.3801
15.5014, 6.6914, 0.5386, 2.0, 0.4622, 0.0, 0.9812, 0.8048, 0.4419, 1.3024, 0.4283, 11.7581, 2.0, 0.3843
8.4339, 6.3913, 0.5785, 0.0, 0.0, 0.0, 0.6592, 0.2685, 0.172, 0.2435, 0.4607, 13.8383, 2.75, 0.4177
96.959, 5.4501, 0.6052, 0.0, 0.0, 0.0, 0.8364, 0.2174, 0.1725, 0.5065, 0.4634, 12.1442, 2.75, 0.4002
10.5746, 7.8458, 0.6077, 2.0, 0.5957, 0.0, 1.0133, 0.8228, 0.4457, 1.1105, 0.4865, 15.1212, 1.5, 0.4389
7.8397, 10.451, 0.2988, 0.0, 0.0, 0.0, 0.6819, 0.5315, 0.2677, 0.2382, 0.5878, 12.1906, 2.5, 0.3962
3.3989, 6.9228, 0.4129, 0.0, 0.0, 0.0, 1.2598, 0.592, 0.3849, 0.3897, 0.5787, 13.272, 2.625, 0.3718
4.2653, 5.6705, 0.3939, 0.0, 0.0, 0.0, 1.0211, 0.3238, 0.245, 0.6519, 0.5601, 12.9493, 2.75, 0.4259
63.7883, 10.9604, 0.3217, 0.0, 0.0, 0.0, 0.4091, 0.1664, 0.1164, 0.5933, 0.5555, 10.7367, 3.125, 0.4008
20.2457, 8.9874, 0.4731, 1.0, 0.918, 0.0, 0.6073, 0.4918, 0.2705, 1.38, 0.3914, 14.8163, 2.375, 0.3954
9.5099, 8.9611, 0.647, 3.0, 0.3255, 0.0, 0.8804, 0.7025, 0.3684, 1.5946, 0.4951, 19.2594, 2.375, 0.4067
4.1992, 7.9945, 0.434, 0.0, 0.0, 0.0, 1.1868, 0.4117, 0.3005, 0.3354, 0.5942, 14.5147, 2.5, 0.3572
5.8132, 5.7608, 0.662, 1.0, 0.5273, 0.0, 0.8003, 1.0312, 0.4106, 0.7368, 0.6028, 13.1311, 1.875, 0.4226
5.8903, 5.8884, 0.5421, 0.0, 0.0, 0.0, 0.7633, 1.4168, 0.4956, 2.8202, 0.6954, 13.3343, 2.375, 0.404
4.5274, 10.0362, 0.3212, 0.0, 0.0, 0.0, 0.9603, 0.6098, 0.3684, 1.4517, 0.5503, 13.028, 2.25, 0.4317
10.7946, 5.9812, 0.4748, 1.0, 0.4102, 0.0, 0.6211, 0.7666, 0.343, 1.5089, 0.542, 14.6744, 2.875, 0.4067
10.332, 13.2842, 0.4057, 0.0, 0.0, 0.0, 0.5136, 0.5989, 0.2765, 1.3082, 0.483, 17.2631, 1.5, 0.3826
12.0349, 10.2427, 0.3997, 0.0, 0.0, 0.0, 0.4805, 0.6171, 0.2684, 1.2861, 0.562, 14.5343, 3.0, 0.4279
7.1977, 8.4348, 0.5609, 0.0, 0.0, 0.0, 0.7571, 0.9817, 0.4195, 1.3659, 0.6512, 13.2848, 2.875, 0.406
4.1108, 8.4337, 0.4674, 1.0, 0.3711, 0.0, 1.473, 1.634, 0.7642, 2.1826, 0.5858, 15.5508, 1.375, 0.3645
6.9976, 9.6313, 0.282, 2.0, 0.4883, 0.0, 0.6997, 0.409, 0.2581, 0.734, 0.4944, 18.2011, 2.75, 0.4731
