alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
8685.9, 193.1487, 0.0051, 0.0, 0.0, 0.0, 0.0427, 0.0033, 0.0031, 0.0456, 0.0091, 93.0869, 1.375, 0.6023
25.2108, 48.1817, 0.2061, 0.0, 0.0, 0.0, 0.3651, 0.9266, 0.2618, 1.0172, 0.6024, 20.2655, 2.0, 0.3307
15.1708, 17.6141, 0.39, 0.0, 0.0, 0.0, 0.5824, 1.0101, 0.3533, 0.5452, 0.6153, 10.9831, 5.125, 0.4
12.3598, 54.3459, 0.162, 0.0, 0.0, 0.0, 0.8276, 1.7343, 0.5578, 1.9985, 0.6409, 10.5372, 2.125, 0.3977
14.9281, 21.5546, 0.2855, 0.0, 0.0, 0.0, 0.5816, 0.7081, 0.3166, 0.6442, 0.6463, 10.1193, 5.625, 0.3689
11.6486, 37.93, 0.1992, 0.0, 0.0, 0.0, 0.7926, 2.1929, 0.5781, 1.9125, 0.606, 8.7062, 4.25, 0.3422
12.5306, 27.1493, 0.321, 0.0, 0.0, 0.0, 0.8099, 1.897, 0.5656, 1.6502, 0.601, 10.6184, 1.375, 0.3664
13.2721, 21.6911, 0.24, 0.0, 0.0, 0.0, 0.7396, 1.9688, 0.534, 2.0086, 0.6342, 7.7819, 3.125, 0.4574
11.9138, 39.6908, 0.1628, 0.0, 0.0, 0.0, 0.7815, 1.2019, 0.4735, 0.9903, 0.6878, 8.3425, 2.375, 0.3301
17.2301, 32.6091, 0.2308, 0.0, 0.0, 0.0, 0.4924, 2.0958, 0.3984, 2.135, 0.6294, 8.8835, 0.875, 0.3389
14.0086, 39.8025, 0.188, 0.0, 0.0, 0.0, 0.5389, 0.6073, 0.281, 0.6754, 0.6467, 11.041, 2.0, 0.2956
19.3326, 40.1973, 0.1859, 0.0, 0.0, 0.0, 0.5732, 0.9367, 0.2763, 0.2676, 0.5634, 8.5174, 1.25, 0.3505
19.3184, 24.0356, 0.2176, 0.0, 0.0, 0.0, 0.4047, 1.5172, 0.3193, 1.9323, 0.6848, 7.8834, 2.125, 0.3121
13.8276, 21.4658, 0.3596, 0.0, 0.0, 0.0, 0.6371, 1.1039, 0.4019, 1.6747, 0.7292, 9.9985, 3.0, 0.3117
10.3672, 28.9661, 0.289, 0.0, 0.0, 0.0, 0.8035, 2.2989, 0.5927, 2.4195, 0.6444, 9.8264, 2.125, 0.3674
13.817, 17.2388, 0.3213, 0.0, 0.0, 0.0, 0.783, 1.6578, 0.5148, 1.3561, 0.6472, 6.6343, 2.0, 0.3946
13.011, 39.0576, 0.2188, 0.0, 0.0, 0.0, 0.8015, 2.1426, 0.583, 2.4053, 0.5614, 11.781, 0.75, 0.3258
19.3933, 48.0286, 0.1809, 0.0, 0.0, 0.0, 0.5286, 1.2603, 0.3703, 1.2352, 0.5747, 9.0551, 2.875, 0.3426
23.69, 42.5296, 0.1689, 0.0, 0.0, 0.0, 0.3641, 2.3299, 0.3149, 3.4246, 0.6411, 7.5417, 3.75, 0.3441
22.0659, 35.3616, 0.2413, 0.0, 0.0, 0.0, 0.4378, 1.6578, 0.345, 2.0461, 0.6723, 10.4203, 2.5, 0.3221
14.2199, 65.8408, 0.1519, 0.0, 0.0, 0.0, 0.6734, 1.2189, 0.4119, 0.9515, 0.6575, 10.9406, 2.25, 0.2897
17.4687, 49.6691, 0.1908, 0.0, 0.0, 0.0, 0.6253, 1.1955, 0.3553, 0.4818, 0.6405, 10.1138, 1.5, 0.3494
15.2234, 27.1448, 0.3146, 0.0, 0.0, 0.0, 0.5745, 1.8589, 0.4327, 1.5139, 0.6908, 12.0003, 3.0, 0.3731
14.6611, 37.7014, 0.2649, 0.0, 0.0, 0.0, 0.6956, 1.7442, 0.4973, 2.1599, 0.7132, 12.0365, 1.125, 0.36
9.98, 47.7639, 0.2099, 0.0, 0.0, 0.0, 0.9179, 1.6416, 0.5884, 1.3212, 0.6304, 11.5427, 3.25, 0.3572
