Label, Score
Score, 2.134527255965883E-199
Score, 63.0565960658696
Score, 89.36957401289128
Score, 43.60922442985527
Score, 68.61137493998216
Score, 1.6686795942722053E-38
Score, 90.08515542944586
Score, 32.69707473854842
Score, 0.007558864480864999
Score, 0.1434442382462753
Score, 0.003736965987133308
Score, 1.7029182703412928
Score, 1.0515852968393955
Score, 7.935734512370887
Score, 37.105587103378866
Score, 46.82077244774874
Score, 95.78448345849854
Score, 94.73276226307665
Score, 63.87939715666151
Score, 88.31418389123066
Score, 19.764591036635213
Score, 91.78137531288392
Score, 70.99083009541592
Score, 80.18305571634775
Score, 29.03955584051162
Concentration Duration (Seconds) out of 125, 75
Average Score (0-100), 44.66682288348992
Sustain Rate (%), 60.0
Game Score, 5344.756360334588
