alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
7599.8, 1434.0, 0.0025, 0.0, 0.0, 0.0, 0.026, 0.002, 0.0018, 0.0455, 0.0088, 486.3083, 0.5, 0.6358
5.2668, 6.7463, 0.9584, 1.0, 0.293, 0.0, 3.0421, 1.8787, 1.1614, 1.56, 0.7561, 33.7888, 2.0, 0.4021
5.5962, 8.1584, 0.8895, 0.0, 0.0, 0.0, 1.9265, 1.3096, 0.7656, 2.1358, 0.7957, 20.2365, 2.75, 0.3624
7.8946, 8.2006, 0.7632, 0.0, 0.0, 0.0, 1.4269, 0.7536, 0.4929, 0.793, 0.5202, 20.6693, 2.875, 0.4016
5.384, 11.0859, 0.5531, 0.0, 0.0, 0.0, 2.0806, 2.0687, 1.0276, 2.2622, 0.7781, 14.3207, 3.5, 0.4831
7.1801, 5.8013, 0.4839, 0.0, 0.0, 0.0, 1.3071, 1.3166, 0.6558, 1.8309, 0.7791, 13.1795, 3.25, 0.4069
10.2975, 14.3426, 0.6275, 0.0, 0.0, 0.0, 0.9809, 2.0108, 0.6593, 2.809, 0.8039, 14.6454, 2.0, 0.4406
13.8141, 14.9873, 0.5088, 0.0, 0.0, 0.0, 0.7024, 3.3384, 0.5614, 7.1671, 0.7834, 15.7824, 3.0, 0.4127
15.3773, 17.0878, 0.5298, 0.0, 0.0, 0.0, 0.6223, 1.259, 0.4164, 2.139, 0.7843, 15.8293, 2.875, 0.4474
6.5174, 14.2246, 0.5588, 0.0, 0.0, 0.0, 1.6945, 1.6195, 0.8184, 1.512, 0.8341, 15.3344, 2.25, 0.4377
13.6188, 22.6464, 0.388, 0.0, 0.0, 0.0, 1.0131, 3.1547, 0.7662, 3.911, 0.7217, 18.152, 3.125, 0.4445
15.4492, 28.4123, 0.2796, 0.0, 0.0, 0.0, 0.6557, 2.1427, 0.4954, 2.0265, 0.7689, 12.082, 1.625, 0.4125
13.2177, 5115.8, 2.5735, 1.0, 0.2734, 0.0, 0.7052, 1.714, 0.4971, 2.4612, 0.1793, 13221.0, 1.625, 0.4066
14.2158, 27.4254, 0.3579, 0.0, 0.0, 0.0, 0.8209, 2.4453, 0.6093, 3.5157, 0.7255, 17.7996, 2.375, 0.4488
9.4707, 10.2708, 0.8052, 0.0, 0.0, 0.0, 1.1543, 1.644, 0.6674, 2.0866, 0.7065, 19.8066, 1.625, 0.4452
11.4795, 18.2041, 0.4792, 0.0, 0.0, 0.0, 0.8231, 1.089, 0.4681, 1.3648, 0.7589, 22.9182, 3.125, 0.4813
7.9217, 21.8142, 0.5021, 0.0, 0.0, 0.0, 1.4525, 1.9566, 0.833, 2.1879, 0.8088, 16.7756, 1.625, 0.4096
12.1981, 15.3929, 0.4733, 0.0, 0.0, 0.0, 0.85, 2.0908, 0.5994, 3.5261, 0.7586, 17.2908, 2.0, 0.3851
12.066, 197850.0, 1.0699, 1.0, 0.5273, 0.0, 0.9681, 1.4584, 0.5818, 2.1173, 0.0328, 213280.0, 3.5, 0.4536
8.2164, 14.941, 0.6238, 0.0, 0.0, 0.0, 1.1207, 1.5949, 0.6499, 3.1994, 0.7599, 17.5167, 2.25, 0.3845
8.5157, 12.2658, 0.6155, 0.0, 0.0, 0.0, 1.518, 2.1138, 0.8778, 2.3162, 0.7623, 22.4576, 3.625, 0.4672
705.5101, 873.9786, 2.6501, 0.0, 0.0, 0.0, 3.0618, 7.0216, 2.1318, 6.6951, 0.0883, 2256.4, 3.0, 0.434
9.5871, 13.7927, 0.6555, 0.0, 0.0, 0.0, 1.2815, 2.914, 0.8711, 5.1621, 0.7372, 20.7665, 2.625, 0.4302
266660.0, 302820.0, 0.4001, 0.0, 0.0, 0.0, 0.5036, 0.5216, 0.2562, 0.9398, 0.0056, 138000.0, 1.375, 0.4285
10.0656, 215.8672, 2.3104, 1.0, 0.2148, 0.0, 1.0487, 1.6909, 0.644, 2.6549, 0.4066, 515.8487, 3.25, 0.4199
