Label, Score
Score, 3.971565280705937E-35
Score, 2.370790127074737E-5
Score, 0.9253729768202913
Score, 93.51534535608307
Score, 95.1806999717153
Score, 98.66646041605094
Score, 94.72683106946141
Score, 1.2140179305047727
Score, 95.53405486299934
Score, 78.78852175317257
Score, 74.52073841851377
Score, 89.30099843463786
Score, 92.34248359253442
Score, 73.46898475169193
Score, 86.70659611548453
Score, 88.82893857255395
Score, 96.637030917158
Score, 97.83257902760842
Score, 98.39832791300596
Score, 97.82155727237148
Score, 99.30643773226863
Score, 99.14581138908612
Score, 92.9881044705403
Score, 96.52446265784889
Score, 96.59910403991475
Concentration Duration (Seconds) out of 125, 105
Average Score (0-100), 77.55893933399712
Sustain Rate (%), 84.0
Game Score, 9686.309758288735
