Label, Score
Score, 3.8646416894317905E-25
Score, 68.5063645593494
Score, 20.124020939698966
Score, 2.4717159954811585
Score, 89.95227577117824
Score, 75.72230617505879
Score, 0.7259390620748404
Score, 1.4455253275522595
Score, 1.9276377299638707
Score, 36.901865360002795
Score, 15.732605734985249
Score, 0.03428013109865629
Score, 1.5875983557351543
Score, 0.6153860822491114
Score, 66.16849117397298
Score, 32.23403663158476
Score, 49.554851710412215
Score, 51.79531343354131
Score, 49.208854930582625
Score, 0.022054998240172742
Score, 0.5111288103566399
Score, 49.28874589144139
Score, 62.23445845693307
Score, 83.58241044331892
Score, 16.017380054889305
Concentration Duration (Seconds) out of 125, 60
Average Score (0-100), 31.05460991038808
Sustain Rate (%), 48.0
Game Score, 3636.9651459092074
