Label, Score
Score, 7.797576663338031E-28
Score, 13.53267683743013
Score, 61.770478499573166
Score, 4.6174548652590115
Score, 50.72067880835453
Score, 3.907732753282566
Score, 78.58228907840521
Score, 24.620889822461272
Score, 48.10138076612985
Score, 58.204216138838774
Score, 36.237920438157914
Score, 80.91566602159493
Score, 89.75878648839847
Score, 17.27498566020238
Score, 54.91389616173558
Score, 77.95866031390483
Score, 2.319053160954025
Score, 6.409093939344398
Score, 88.84046022838787
Score, 11.389295356950882
Score, 83.57012494864172
Score, 71.23356756920077
Score, 27.710601073373688
Score, 0.7240090419184511
Score, 79.74381790845737
Concentration Duration (Seconds) out of 125, 70
Average Score (0-100), 42.92230943523831
Sustain Rate (%), 56.00000000000001
Game Score, 4915.265509360081
