alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
20129.0, 133.8872, 0.0343, 0.0, 0.0, 0.0, 0.0257, 0.002, 0.0018, 0.0455, 0.0165, 261.4855, 1.75, 0.4952
39.314, 182.4773, 0.0771, 0.0, 0.0, 0.0, 0.6056, 1.3254, 0.4156, 1.6902, 0.658, 12.4955, 2.5, 0.3585
25.2928, 148.2484, 0.0978, 0.0, 0.0, 0.0, 1.0864, 3.3203, 0.8175, 3.993, 0.7066, 11.4857, 1.0, 0.3223
44.3902, 195.6707, 0.061, 0.0, 0.0, 0.0, 0.6393, 1.431, 0.4404, 1.808, 0.6811, 10.3645, 3.25, 0.3729
34.4546, 137.6815, 0.0829, 0.0, 0.0, 0.0, 1.0579, 1.869, 0.6744, 1.6819, 0.685, 10.3933, 1.125, 0.3295
22.4607, 153.2155, 0.0792, 0.0, 0.0, 0.0, 0.9087, 0.7539, 0.3957, 1.049, 0.6624, 10.6259, 1.875, 0.307
46.5247, 136.0333, 0.078, 0.0, 0.0, 0.0, 0.8001, 0.432, 0.2804, 0.4957, 0.5754, 11.8129, 1.0, 0.2733
37.2211, 159.604, 0.0789, 0.0, 0.0, 0.0, 0.6522, 1.3906, 0.4422, 1.4761, 0.6482, 10.2022, 1.875, 0.3908
40.0477, 113.4232, 0.0887, 0.0, 0.0, 0.0, 0.6479, 1.4999, 0.4502, 1.5036, 0.6824, 9.627, 2.5, 0.3378
23.5728, 115.8741, 0.0955, 0.0, 0.0, 0.0, 2.1577, 1.7559, 0.9676, 1.0195, 0.7376, 8.6962, 2.0, 0.3396
42.8709, 149.5209, 0.0887, 0.0, 0.0, 0.0, 1.3268, 2.123, 0.8152, 1.5432, 0.6909, 10.8248, 1.75, 0.3472
36.2876, 157.056, 0.0949, 0.0, 0.0, 0.0, 1.647, 1.7581, 0.8487, 1.3144, 0.6835, 10.3497, 2.375, 0.3408
31.2823, 131.6227, 0.0682, 0.0, 0.0, 0.0, 1.0468, 1.8527, 0.6684, 1.8989, 0.686, 8.0084, 1.375, 0.3157
29.1076, 138.1269, 0.096, 0.0, 0.0, 0.0, 1.3886, 2.6669, 0.9118, 2.0326, 0.725, 10.1916, 2.5, 0.3258
26.1681, 155.1319, 0.0681, 0.0, 0.0, 0.0, 1.669, 2.2529, 0.9301, 3.3983, 0.7076, 10.4267, 1.375, 0.3383
26.9802, 160.3893, 0.0667, 0.0, 0.0, 0.0, 1.6753, 1.6729, 0.835, 1.4936, 0.6883, 9.4166, 1.5, 0.3118
29.9107, 174.6161, 0.0538, 0.0, 0.0, 0.0, 2.0357, 2.9182, 1.1986, 1.2378, 0.6536, 8.8459, 2.625, 0.3632
25.7921, 111.0823, 0.0762, 0.0, 0.0, 0.0, 1.7553, 1.0742, 0.6649, 0.6096, 0.5378, 8.3904, 2.25, 0.3659
46.9648, 168.0081, 0.0747, 0.0, 0.0, 0.0, 1.3235, 2.1318, 0.8023, 1.4208, 0.6527, 9.1345, 1.25, 0.2791
40.3837, 121.7695, 0.0698, 0.0, 0.0, 0.0, 0.9961, 1.577, 0.6013, 1.4433, 0.6685, 6.2659, 2.25, 0.3367
24.0317, 132.0009, 0.0888, 0.0, 0.0, 0.0, 1.5405, 1.3819, 0.7271, 1.1855, 0.7018, 7.179, 3.625, 0.3525
33.2007, 118.7829, 0.1002, 0.0, 0.0, 0.0, 1.3887, 2.839, 0.9026, 1.1518, 0.6879, 10.7719, 1.375, 0.3169
39.5121, 160.2151, 0.0731, 0.0, 0.0, 0.0, 1.0317, 1.5813, 0.6239, 1.6438, 0.6982, 9.3564, 2.25, 0.3842
30.21, 115.3621, 0.1026, 0.0, 0.0, 0.0, 1.6557, 2.8078, 1.03, 2.2581, 0.7009, 7.7944, 2.25, 0.295
28.5462, 114.5678, 0.1113, 0.0, 0.0, 0.0, 1.7229, 1.4449, 0.7823, 1.2071, 0.6294, 9.5926, 1.0, 0.297
59.0187, 177.766, 0.0684, 0.0, 0.0, 0.0, 0.736, 0.9826, 0.4207, 0.9777, 0.6297, 8.5592, 1.625, 0.2822
35.7521, 175.4536, 0.0665, 0.0, 0.0, 0.0, 1.1542, 2.1691, 0.7459, 1.0466, 0.7168, 9.6408, 2.625, 0.354
