Start Index, End Index, Length
0, 1252, 1253
1253, 2504, 1252
2505, 3756, 1252
3757, 5010, 1254
5011, 6262, 1252
6263, 7513, 1251
7514, 8765, 1252
8766, 10019, 1254
10020, 11269, 1250
11270, 12521, 1252
12522, 13773, 1252
13774, 15026, 1253
15027, 16278, 1252
16279, 17530, 1252
17531, 18782, 1252
18783, 20034, 1252
20035, 21286, 1252
21287, 22537, 1251
22538, 23789, 1252
23790, 25039, 1250
25040, 26293, 1254
26294, 27545, 1252
27546, 28797, 1252
28798, 30049, 1252
30050, 31301, 1252
31302, 32553, 1252
32554, 33807, 1254
33808, 35059, 1252
35060, 36310, 1251
36311, 37562, 1252
37563, 38816, 1254
38817, 40068, 1252
40069, 41320, 1252
41321, 42572, 1252
42573, 43823, 1251
43824, 45075, 1252
45076, 46327, 1252
46328, 47579, 1252
47580, 48831, 1252
48832, 50082, 1251
50083, 51334, 1252
51335, 52588, 1254
52589, 53838, 1250
53839, 55090, 1252
55091, 56342, 1252
56343, 57596, 1254
57597, 58847, 1251
58848, 60099, 1252
60100, 61349, 1250
61350, 62601, 1252
62602, 63853, 1252
63854, 65106, 1253
65107, 66358, 1252
66359, 67610, 1252
67611, 68862, 1252
68863, 70116, 1254
70117, 71366, 1250
71367, 72618, 1252
72619, 73869, 1251
73870, 75123, 1254
75124, 76377, 1254
76378, 77629, 1252
77630, 78881, 1252
78882, 80135, 1254
80136, 81387, 1252
81388, 82641, 1254
82642, 83895, 1254
83896, 85148, 1253
85149, 86402, 1254
86403, 87654, 1252
87655, 88906, 1252
88907, 90158, 1252
90159, 91412, 1254
91413, 92664, 1252
92665, 93916, 1252
93917, 95168, 1252
95169, 96421, 1253
96422, 97673, 1252
97674, 98925, 1252
98926, 100179, 1254
100180, 101433, 1254
101434, 102685, 1252
102686, 103939, 1254
103940, 105191, 1252
105192, 106443, 1252
106444, 107696, 1253
107697, 108948, 1252
108949, 110202, 1254
110203, 111454, 1252
111455, 112706, 1252
112707, 113958, 1252
113959, 115212, 1254
115213, 116463, 1251
116464, 117717, 1254
117718, 118971, 1254
118972, 120222, 1251
120223, 121476, 1254
121477, 122728, 1252
122729, 123978, 1250
123979, 125230, 1252
125231, 126482, 1252
126483, 127736, 1254
127737, 128990, 1254
128991, 130244, 1254
130245, 131494, 1250
131495, 132748, 1254
132749, 134002, 1254
134003, 135255, 1253
135256, 136505, 1250
136506, 137757, 1252
137758, 139009, 1252
139010, 140261, 1252
140262, 141515, 1254
141516, 142767, 1252
142768, 144020, 1253
144021, 145274, 1254
145275, 146525, 1251
146526, 147777, 1252
147778, 149031, 1254
149032, 150283, 1252
