alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
554.395, 9625.1, 0.0018, 0.0, 0.0, 0.0, 0.0415, 0.0035, 0.0033, 0.0499, 0.0137, 79.6291, 1.625, 0.5127
13.0577, 19.6614, 0.0093, 2.0, 0.8105, 0.0, 0.2871, 0.0663, 0.0536, 0.1226, 0.0963, 4.9062, 3.75, 0.4435
6.8399, 7.0114, 0.9006, 2.0, 0.4785, 0.0, 1.8202, 0.9967, 0.644, 1.3236, 0.4122, 23.5155, 1.625, 0.4081
6.1146, 12.0174, 0.8904, 1.0, 0.2539, 0.0, 1.7938, 1.5827, 0.8133, 2.723, 0.5853, 26.4729, 2.0, 0.3529
13.1434, 8.9433, 0.7289, 1.0, 0.332, 0.0, 1.1298, 0.6732, 0.4195, 0.8839, 0.6368, 28.7019, 3.75, 0.4443
19.7604, 15.1641, 0.772, 2.0, 0.2539, 0.0, 1.0102, 1.0934, 0.524, 1.3153, 0.6637, 31.9073, 1.875, 0.386
11.0962, 18.6121, 0.4252, 1.0, 0.2539, 0.0, 0.9587, 1.1732, 0.5275, 1.775, 0.5907, 22.0942, 1.375, 0.4027
4.6048, 3.8361, 0.719, 1.0, 0.293, 0.0, 2.1393, 1.9865, 1.0264, 2.7223, 0.5638, 15.194, 2.375, 0.404
12.3794, 8.2174, 0.6414, 3.0, 0.2344, 0.0, 1.021, 0.9426, 0.4901, 1.2081, 0.6012, 20.1051, 3.75, 0.4118
10.0466, 8.1877, 0.6575, 2.0, 0.2637, 0.0, 1.3387, 1.1512, 0.6148, 1.8713, 0.6876, 19.6059, 3.125, 0.4628
8.4743, 6.9854, 1.1377, 1.0, 0.2734, 0.0, 1.4157, 1.5996, 0.7497, 1.8617, 0.5854, 23.3963, 2.75, 0.4477
10.6014, 7.8536, 0.6624, 1.0, 0.2539, 0.0, 1.2921, 0.8186, 0.5001, 1.0994, 0.601, 20.7321, 3.0, 0.3732
84.1731, 10.5483, 1.0402, 8.0, 0.2686, 0.0, 0.6484, 0.4188, 0.2535, 0.8148, 0.5849, 38.5072, 2.5, 0.4261
7.3785, 16.7118, 0.3841, 2.0, 0.3711, 0.0, 1.4092, 1.3784, 0.6832, 1.9155, 0.4792, 18.8462, 3.25, 0.4143
9.9441, 6.7458, 0.7777, 1.0, 0.2539, 0.0, 0.8591, 0.4992, 0.3155, 0.8533, 0.5738, 22.0506, 3.625, 0.4447
7.413, 8.8123, 0.4195, 0.0, 0.0, 0.0, 1.0624, 0.1394, 0.1232, 0.1916, 0.5488, 13.9389, 2.5, 0.3538
5.3348, 10.02, 0.5317, 0.0, 0.0, 0.0, 1.6628, 0.5645, 0.4198, 0.6249, 0.5853, 14.1644, 1.125, 0.3723
8.5715, 7.7949, 0.5543, 1.0, 0.2734, 0.0, 1.1981, 0.9019, 0.5143, 1.2771, 0.502, 18.2319, 1.625, 0.4041
11.8509, 8.5637, 0.5707, 3.0, 0.319, 0.0, 0.793, 0.9913, 0.4341, 1.333, 0.5762, 15.6935, 2.375, 0.4216
8.2659, 14.5839, 0.4281, 0.0, 0.0, 0.0, 0.8486, 0.5874, 0.3456, 0.9213, 0.5178, 17.5137, 2.125, 0.3667
16.6164, 9.1287, 1.1194, 5.0, 0.4883, 0.0, 1.0761, 0.7933, 0.4549, 1.2502, 0.4937, 32.5555, 1.875, 0.4285
17.0501, 16.8583, 0.371, 6.0, 0.3792, 0.0, 1.0666, 0.6512, 0.4043, 0.8794, 0.4631, 25.2492, 5.125, 0.4623
11.866, 8.4581, 0.5629, 1.0, 0.3125, 0.0, 0.9882, 0.9841, 0.4923, 1.476, 0.6026, 21.8201, 2.125, 0.4042
7.0419, 8.6384, 0.4805, 1.0, 0.7031, 0.0, 0.8701, 0.6238, 0.3574, 1.3647, 0.6383, 14.9332, 1.875, 0.3652
7.2469, 5.5368, 0.6683, 1.0, 0.293, 0.0, 1.1639, 0.7932, 0.4691, 0.9646, 0.6483, 14.6855, 2.875, 0.4178
