alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
3309.6, 1530.3, 0.0018, 0.0, 0.0, 0.0, 0.025, 0.0019, 0.0018, 0.0458, 0.009, 101.494, 1.25, 0.5413
7.4747, 103.5849, 0.0471, 0.0, 0.0, 0.0, 0.5117, 1.0334, 0.3417, 1.5153, 0.6111, 6.1362, 4.0, 0.425
24.6378, 159.9514, 0.0449, 0.0, 0.0, 0.0, 0.1393, 0.5898, 0.1125, 1.7915, 0.627, 7.0844, 2.375, 0.4888
26.251, 111.1344, 0.0495, 0.0, 0.0, 0.0, 0.1689, 1.5213, 0.1506, 5.3157, 0.5932, 8.229, 1.625, 0.4217
32.3127, 108.8193, 0.0922, 0.0, 0.0, 0.0, 0.1039, 0.8008, 0.0918, 2.0496, 0.4295, 8.0882, 3.75, 0.473
24.9017, 98.1736, 0.0588, 0.0, 0.0, 0.0, 0.1265, 0.9504, 0.1116, 2.4395, 0.4061, 8.2702, 2.5, 0.4235
23.2069, 59.972, 0.0721, 0.0, 0.0, 0.0, 0.2109, 0.8025, 0.1645, 1.9292, 0.5619, 7.3686, 3.25, 0.4496
28.6251, 74.8324, 0.0496, 0.0, 0.0, 0.0, 0.1346, 1.572, 0.1233, 5.1588, 0.6216, 5.8517, 1.75, 0.4645
9.5914, 16.355, 0.257, 0.0, 0.0, 0.0, 0.346, 0.307, 0.1625, 0.5382, 0.5692, 6.7841, 2.5, 0.5041
7.9816, 50.3461, 0.0772, 0.0, 0.0, 0.0, 0.3804, 0.3101, 0.1679, 0.4218, 0.5401, 9.5381, 3.375, 0.4546
23.3916, 37.9122, 0.145, 0.0, 0.0, 0.0, 0.1127, 0.2703, 0.0793, 1.394, 0.5589, 7.7977, 1.75, 0.3579
18.9871, 56.3075, 0.1098, 0.0, 0.0, 0.0, 0.1938, 0.5716, 0.1417, 1.5327, 0.5417, 6.957, 2.375, 0.4522
26.8327, 98.9523, 0.0443, 0.0, 0.0, 0.0, 0.1445, 0.8208, 0.1219, 2.8632, 0.5611, 5.7575, 1.375, 0.4152
19.9885, 70.4494, 0.0827, 0.0, 0.0, 0.0, 0.1601, 0.5508, 0.1233, 1.1035, 0.5738, 7.1547, 3.125, 0.5207
38.0681, 111.978, 0.07, 0.0, 0.0, 0.0, 0.1264, 0.8825, 0.1103, 2.2351, 0.5353, 11.3951, 2.125, 0.4727
47.4192, 73.1612, 0.0698, 1.0, 0.0, 0.0, 0.2222, 0.4819, 0.1172, 0.2268, 0.4082, 8.1036, 2.625, 0.4768
14.1136, 20.4353, 0.1585, 0.0, 0.0, 0.0, 0.1949, 0.2629, 0.1119, 0.5556, 0.529, 5.638, 2.625, 0.4523
17.3038, 98.4522, 0.0741, 0.0, 0.0, 0.0, 0.1907, 0.9176, 0.1578, 2.4614, 0.5727, 8.8496, 2.0, 0.4638
20.8968, 85.6576, 0.0563, 0.0, 0.0, 0.0, 0.1471, 0.8886, 0.1257, 2.6516, 0.6357, 8.0973, 2.75, 0.4342
36.7232, 107.7555, 0.048, 0.0, 0.0, 0.0, 0.1035, 0.8931, 0.0927, 2.8308, 0.6099, 6.9791, 2.125, 0.3767
17.3306, 98.2705, 0.0516, 0.0, 0.0, 0.0, 0.2105, 0.7252, 0.163, 1.5877, 0.5768, 6.9076, 2.125, 0.4536
17.2278, 100.4891, 0.0448, 0.0, 0.0, 0.0, 0.2157, 0.6561, 0.1617, 1.3913, 0.6338, 5.9696, 4.125, 0.4668
10.8052, 28.7012, 0.1483, 1.0, 0.2344, 0.0, 0.4293, 0.2632, 0.1621, 0.415, 0.5632, 12.7079, 3.0, 0.4268
13.9607, 33.3573, 0.2023, 0.0, 0.0, 0.0, 0.5128, 0.8298, 0.3169, 1.0836, 0.5652, 17.1594, 2.0, 0.4694
18.843, 78.8147, 0.1096, 0.0, 0.0, 0.0, 0.2303, 0.5087, 0.1577, 0.9246, 0.5788, 13.0348, 1.625, 0.4269
6.7104, 73.6547, 0.067, 1.0, 0.2344, 0.0, 0.5885, 0.3876, 0.2333, 0.5657, 0.581, 7.4385, 2.0, 0.4314
22.4372, 47.9981, 0.1664, 0.0, 0.0, 0.0, 0.1677, 0.4199, 0.1195, 1.1028, 0.6506, 11.6787, 2.25, 0.4032
36.3207, 57.3188, 0.1373, 0.0, 0.0, 0.0, 0.1397, 0.6907, 0.1162, 1.8679, 0.6026, 20.4554, 3.625, 0.4653
21.9322, 61.0124, 0.0971, 0.0, 0.0, 0.0, 0.1995, 0.9685, 0.1639, 2.3162, 0.5926, 12.322, 2.625, 0.4456
29.8216, 122.8819, 0.0657, 0.0, 0.0, 0.0, 0.151, 1.0598, 0.1319, 2.913, 0.6112, 12.9147, 2.5, 0.4382
36.7368, 66.2794, 0.0666, 0.0, 0.0, 0.0, 0.1742, 1.0669, 0.1489, 2.5727, 0.5745, 9.5785, 1.375, 0.4025
18.4996, 86.839, 0.0864, 1.0, 0.0, 0.0, 0.2055, 0.6546, 0.1516, 1.9572, 0.5975, 11.4363, 2.625, 0.4452
17.4912, 84.6043, 0.0933, 0.0, 0.0, 0.0, 0.2033, 0.5946, 0.1515, 1.2523, 0.5962, 10.3371, 1.625, 0.447
12.992, 114.5385, 0.0698, 0.0, 0.0, 0.0, 0.3553, 0.4422, 0.1965, 0.7519, 0.5691, 13.1343, 2.75, 0.4854
30.2139, 31.1078, 0.1492, 0.0, 0.0, 0.0, 0.1128, 0.742, 0.0959, 3.3267, 0.6069, 11.7977, 2.125, 0.446
9.5795, 23.9677, 0.1871, 0.0, 0.0, 0.0, 0.2786, 0.7119, 0.1968, 1.5605, 0.6153, 10.0946, 1.125, 0.3954
30.8097, 101.0526, 0.0978, 0.0, 0.0, 0.0, 0.1333, 0.6465, 0.1105, 1.7142, 0.5268, 13.7757, 2.0, 0.4373
16.4624, 47.3639, 0.0948, 0.0, 0.0, 0.0, 0.2194, 0.9907, 0.1776, 3.3451, 0.5262, 8.5233, 3.375, 0.4742
17.2237, 120.0943, 0.0392, 0.0, 0.0, 0.0, 0.1623, 0.5045, 0.1223, 1.7453, 0.6201, 8.2832, 1.875, 0.4551
15.529, 84.7538, 0.0611, 0.0, 0.0, 0.0, 0.2302, 0.4506, 0.1523, 1.1169, 0.5741, 10.2157, 3.125, 0.4431
28.7962, 33.0712, 0.1434, 0.0, 0.0, 0.0, 0.1161, 0.989, 0.1037, 3.2043, 0.589, 8.2474, 3.375, 0.4794
10.5635, 110.4014, 0.0389, 0.0, 0.0, 0.0, 0.3142, 0.6333, 0.2088, 1.3332, 0.628, 6.8487, 2.375, 0.477
27.9452, 90.1598, 0.0489, 0.0, 0.0, 0.0, 0.1389, 0.8597, 0.1194, 2.6872, 0.6515, 9.5916, 3.375, 0.4504
27.3549, 94.775, 0.0632, 0.0, 0.0, 0.0, 0.1383, 0.8894, 0.1197, 2.9937, 0.6291, 9.7167, 2.25, 0.4415
11.9611, 83.0625, 0.0496, 0.0, 0.0, 0.0, 0.2936, 1.1365, 0.2333, 1.9262, 0.6472, 9.9812, 4.375, 0.4534
18.8636, 133.846, 0.051, 0.0, 0.0, 0.0, 0.155, 0.5173, 0.1182, 1.7503, 0.5684, 11.1125, 2.75, 0.4574
16.3055, 79.5267, 0.0651, 0.0, 0.0, 0.0, 0.1941, 0.5023, 0.1364, 1.448, 0.5504, 10.3306, 1.375, 0.4423
36.0707, 79.6313, 0.0637, 0.0, 0.0, 0.0, 0.0917, 0.6395, 0.0799, 2.6864, 0.5773, 9.4977, 4.75, 0.4965
15.8334, 130.914, 0.0396, 0.0, 0.0, 0.0, 0.2002, 0.8884, 0.1628, 2.1946, 0.5261, 11.2621, 1.75, 0.4408
10.5479, 79.4341, 0.0635, 0.0, 0.0, 0.0, 0.3273, 0.7376, 0.2266, 1.5098, 0.5695, 8.7495, 1.875, 0.4025
18.6911, 113.4416, 0.0608, 0.0, 0.0, 0.0, 0.1684, 0.5167, 0.127, 1.3796, 0.5351, 12.5879, 3.625, 0.4333
20.4645, 68.7638, 0.0768, 0.0, 0.0, 0.0, 0.1758, 0.7885, 0.1421, 2.3129, 0.5594, 7.9308, 0.75, 0.4295
15.9894, 63.2497, 0.0844, 0.0, 0.0, 0.0, 0.2646, 0.5762, 0.1795, 1.239, 0.5841, 7.1225, 1.625, 0.4165
29.7626, 77.122, 0.0806, 0.0, 0.0, 0.0, 0.1027, 0.7752, 0.0906, 2.8527, 0.6158, 10.4904, 2.625, 0.4688
13.5185, 40.991, 0.0878, 0.0, 0.0, 0.0, 0.2367, 0.5963, 0.1694, 1.4574, 0.5802, 10.4537, 2.25, 0.4444
19.4477, 53.4607, 0.0663, 1.0, 0.1367, 0.0, 0.259, 0.4419, 0.1633, 1.0569, 0.5552, 10.9521, 2.375, 0.4313
19.9095, 72.8569, 0.0629, 0.0, 0.0, 0.0, 0.2979, 1.2435, 0.2402, 2.029, 0.5583, 10.5007, 2.375, 0.4198
24.7111, 77.7389, 0.1226, 0.0, 0.0, 0.0, 0.1328, 1.0034, 0.117, 3.7115, 0.5966, 12.7229, 1.625, 0.3819
32.141, 65.6521, 0.0931, 0.0, 0.0, 0.0, 0.1331, 0.715, 0.1112, 2.5544, 0.6264, 8.5018, 2.625, 0.4445
14.275, 45.0573, 0.1045, 0.0, 0.0, 0.0, 0.3147, 0.9665, 0.2371, 1.5501, 0.5621, 11.6646, 1.625, 0.4504
22.4018, 98.6557, 0.0645, 0.0, 0.0, 0.0, 0.1476, 0.9939, 0.1238, 4.3303, 0.5983, 7.0263, 2.25, 0.4887
10.5714, 19.905, 0.1425, 0.0, 0.0, 0.0, 0.2851, 0.3786, 0.1624, 0.9016, 0.5, 3.842, 3.25, 0.418
41.9522, 82.065, 0.0749, 0.0, 0.0, 0.0, 0.0965, 0.9883, 0.0861, 5.4229, 0.5972, 7.8174, 3.0, 0.5273
18.5952, 105.9703, 0.0609, 0.0, 0.0, 0.0, 0.1718, 0.5213, 0.1272, 1.7279, 0.5434, 5.8055, 3.0, 0.4549
26.6643, 81.7857, 0.0746, 0.0, 0.0, 0.0, 0.1424, 0.6937, 0.1163, 2.6115, 0.5768, 5.9674, 1.875, 0.4003
22.5486, 89.0742, 0.0659, 0.0, 0.0, 0.0, 0.1536, 1.1618, 0.1344, 3.694, 0.6056, 6.027, 1.875, 0.4337
31.5564, 70.0379, 0.0836, 0.0, 0.0, 0.0, 0.1688, 0.9237, 0.1403, 3.3612, 0.6058, 5.7917, 1.0, 0.4726
10.5204, 46.5348, 0.1032, 0.0, 0.0, 0.0, 0.5657, 1.1453, 0.3765, 2.1847, 0.6103, 10.7142, 2.125, 0.4265
8.2616, 13.0838, 0.1824, 0.0, 0.0, 0.0, 0.3827, 0.185, 0.1245, 0.2518, 0.5442, 8.3761, 3.0, 0.4507
13.7519, 9.1405, 0.4526, 0.0, 0.0, 0.0, 0.3774, 1.0662, 0.2714, 2.3785, 0.6298, 14.5719, 3.875, 0.469
9.4849, 22.3921, 0.1401, 1.0, 0.0, 0.0, 0.3366, 0.1699, 0.1105, 0.4088, 0.5731, 8.5011, 2.25, 0.4265
7.1816, 30.5987, 0.1133, 0.0, 0.0, 0.0, 0.5146, 0.4946, 0.2522, 0.7169, 0.5397, 9.9463, 3.125, 0.431
9.5268, 59.4637, 0.0774, 0.0, 0.0, 0.0, 0.294, 0.3134, 0.1501, 0.6286, 0.5459, 9.0088, 2.5, 0.4112
46.4641, 74.7681, 0.0817, 0.0, 0.0, 0.0, 0.098, 0.4476, 0.0804, 1.6317, 0.5289, 10.2911, 1.25, 0.4919
23.1877, 73.5612, 0.1245, 1.0, 0.1953, 0.0, 0.1274, 0.2537, 0.0848, 1.0518, 0.5469, 8.1979, 2.875, 0.5056
10.1776, 10.7993, 0.1858, 0.0, 0.0, 0.0, 0.2875, 0.457, 0.1764, 0.825, 0.5701, 5.7235, 1.875, 0.3999
29.4481, 104.8766, 0.0503, 0.0, 0.0, 0.0, 0.1483, 0.8726, 0.1267, 2.4369, 0.608, 7.3446, 4.125, 0.5219
19.9002, 95.1442, 0.0518, 0.0, 0.0, 0.0, 0.1745, 0.8649, 0.1446, 2.4829, 0.6203, 6.8983, 1.75, 0.4553
17.3381, 52.5033, 0.0846, 0.0, 0.0, 0.0, 0.2541, 0.7997, 0.1917, 1.8177, 0.5853, 7.5377, 2.375, 0.4712
36.2142, 110.0838, 0.0534, 0.0, 0.0, 0.0, 0.1075, 0.6251, 0.0917, 2.2434, 0.6283, 10.9043, 2.5, 0.4583
28.9014, 38.513, 0.127, 0.0, 0.0, 0.0, 0.1386, 0.487, 0.1072, 1.1701, 0.5893, 5.789, 3.75, 0.4756
18.4658, 55.5267, 0.0694, 0.0, 0.0, 0.0, 0.2311, 0.8878, 0.1788, 2.5542, 0.5629, 11.7315, 1.625, 0.4627
26.912, 55.0598, 0.1137, 0.0, 0.0, 0.0, 0.1117, 0.6715, 0.0954, 3.1695, 0.5663, 9.0007, 3.0, 0.4539
31.4693, 145.1021, 0.071, 0.0, 0.0, 0.0, 0.1569, 0.821, 0.1274, 3.5045, 0.5932, 11.4251, 1.375, 0.4188
39.1443, 129.9149, 0.0479, 0.0, 0.0, 0.0, 0.0927, 0.639, 0.0807, 2.9753, 0.5711, 11.6185, 2.125, 0.4567
10.3591, 23.3686, 0.1577, 0.0, 0.0, 0.0, 0.3104, 0.2615, 0.1388, 0.6336, 0.5276, 7.8881, 3.25, 0.5112
10.0363, 26.1954, 0.1432, 0.0, 0.0, 0.0, 0.2442, 0.7342, 0.1809, 2.3531, 0.5616, 7.213, 2.125, 0.4393
25.7412, 54.2768, 0.0843, 0.0, 0.0, 0.0, 0.1485, 1.2321, 0.1317, 4.4272, 0.6031, 6.6837, 2.625, 0.406
15.9781, 60.2064, 0.1103, 0.0, 0.0, 0.0, 0.265, 1.0332, 0.2107, 1.5927, 0.6445, 13.8699, 5.5, 0.4656
14.7817, 65.2389, 0.0652, 0.0, 0.0, 0.0, 0.2433, 0.6178, 0.1744, 1.1566, 0.5855, 8.2825, 2.375, 0.4868
20.1548, 30.8338, 0.1326, 0.0, 0.0, 0.0, 0.1761, 0.4912, 0.1287, 1.6536, 0.5937, 7.9275, 2.125, 0.4153
22.3437, 66.0469, 0.1045, 0.0, 0.0, 0.0, 0.1785, 0.2918, 0.1106, 0.6156, 0.5699, 8.0847, 1.25, 0.4463
23.5178, 118.3773, 0.0779, 1.0, 0.0, 0.0, 0.1977, 0.6448, 0.1502, 1.91, 0.5328, 8.6875, 2.375, 0.4809
33.2331, 75.9318, 0.0964, 0.0, 0.0, 0.0, 0.1357, 0.3237, 0.0954, 1.2395, 0.5656, 8.6559, 2.125, 0.503
6.8971, 35.7542, 0.0699, 1.0, 0.4297, 0.0, 0.5118, 0.2343, 0.1606, 0.2928, 0.5015, 4.3494, 3.125, 0.4604
22.0871, 58.6494, 0.0786, 0.0, 0.0, 0.0, 0.1961, 0.4396, 0.1354, 0.853, 0.5576, 4.6594, 2.625, 0.4172
37.9031, 65.8225, 0.0738, 0.0, 0.0, 0.0, 0.089, 0.362, 0.0714, 2.2155, 0.5215, 5.0508, 1.125, 0.499
18.706, 32.6247, 0.0963, 0.0, 0.0, 0.0, 0.1685, 0.317, 0.1095, 0.8619, 0.559, 3.1776, 2.625, 0.4159
46.1378, 141.5614, 0.0547, 0.0, 0.0, 0.0, 0.0875, 0.6578, 0.0772, 2.8379, 0.5925, 5.4578, 4.875, 0.5015
32.107, 78.4803, 0.0973, 0.0, 0.0, 0.0, 0.1553, 0.9699, 0.1339, 1.8967, 0.3602, 5.5106, 2.25, 0.4467
20.7557, 97.3225, 0.0661, 0.0, 0.0, 0.0, 0.2588, 2.159, 0.2274, 5.2554, 0.6007, 5.9872, 3.5, 0.5228
10.5767, 68.5504, 0.0907, 0.0, 0.0, 0.0, 0.3351, 0.846, 0.2361, 2.548, 0.5814, 6.3351, 2.875, 0.5168
41.9451, 141.7878, 0.0455, 0.0, 0.0, 0.0, 0.1105, 1.3849, 0.1012, 5.8294, 0.5587, 8.2595, 3.375, 0.4576
6.1495, 11.9699, 0.2172, 0.0, 0.0, 0.0, 0.4188, 0.5337, 0.2304, 1.2953, 0.5367, 2.472, 2.5, 0.4124
21.1205, 115.7917, 0.0672, 0.0, 0.0, 0.0, 0.1207, 0.7346, 0.1036, 2.8458, 0.6037, 4.27, 2.125, 0.5003
25.2662, 62.2721, 0.0985, 0.0, 0.0, 0.0, 0.1692, 1.0413, 0.1438, 3.8484, 0.5452, 5.8334, 2.75, 0.4536
16.1727, 127.8385, 0.0794, 0.0, 0.0, 0.0, 0.274, 1.3215, 0.2254, 4.1421, 0.5777, 7.6609, 1.0, 0.4633
29.3602, 130.0179, 0.0508, 0.0, 0.0, 0.0, 0.1229, 0.5523, 0.0993, 2.3933, 0.5442, 5.1719, 1.625, 0.4305
15.7769, 111.7011, 0.0508, 0.0, 0.0, 0.0, 0.2036, 0.7731, 0.1609, 1.5054, 0.5707, 3.1324, 1.625, 0.4004
29.1541, 125.3334, 0.0548, 0.0, 0.0, 0.0, 0.1334, 1.257, 0.1206, 4.719, 0.5965, 4.8622, 1.625, 0.4756
2.3259, 5.1002, 0.2519, 2.0, 0.3223, 0.0, 1.2594, 0.7742, 0.4792, 1.0348, 0.4587, 1.9974, 2.5, 0.4274
5.479, 15.4532, 0.1565, 1.0, 0.2148, 0.0, 0.5782, 0.4461, 0.2513, 0.7079, 0.4831, 2.0487, 3.25, 0.4352
3.2687, 7.6966, 0.2149, 0.0, 0.0, 0.0, 0.8447, 0.3707, 0.2552, 0.4347, 0.5423, 2.084, 3.125, 0.4173
5.8372, 9.0735, 0.2177, 0.0, 0.0, 0.0, 0.5424, 0.4569, 0.245, 0.5308, 0.4507, 2.5908, 3.5, 0.4412
