Label, Score
Score, 0.0
Score, 59.23355955521906
Score, 6.83084025745024E-31
Score, 82.31040834433851
Score, 26.282243974217543
Score, 37.71866725735062
Score, 63.57007508541651
Score, 28.33012146975659
Score, 73.56215524200303
Score, 44.611231144757355
Score, 80.8470947674359
Score, 51.23124191804632
Score, 60.37035723276468
Score, 67.20959173797432
Score, 27.936066567342532
Score, 64.4480630150262
Score, 77.26469103514046
Score, 90.5628008756559
Score, 67.84199990426735
Score, 24.90910863021167
Score, 9.908899068672532
Score, 42.50075716320035
Score, 0.6774596650595668
Score, 69.14442936543487
Score, 79.68897735749442
Concentration Duration (Seconds) out of 125, 85
Average Score (0-100), 49.20640001507146
Sustain Rate (%), 68.0
Game Score, 5678.62440438289
