alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
24450.0, 9785.0, 0.0018, 0.0, 0.0, 0.0, 0.0246, 0.0019, 0.0017, 0.0456, 0.0086, 359.285, 3.0, 0.6589
11.8698, 17.0591, 0.2763, 2.0, 0.0, 0.0, 0.7301, 0.1392, 0.1139, 0.3452, 0.4528, 27.1485, 1.625, 0.4002
15.4715, 21.6129, 0.1391, 3.0, 0.2148, 0.0, 0.6748, 0.1924, 0.147, 0.4695, 0.4012, 22.4241, 3.5, 0.4383
13.5785, 15.4548, 0.2507, 1.0, 0.1758, 0.0, 1.0535, 0.1808, 0.1524, 0.1873, 0.5508, 27.7041, 3.375, 0.4368
4.1017, 4.4165, 0.7835, 1.0, 0.1758, 0.0, 1.7038, 0.9121, 0.593, 1.1372, 0.5722, 15.0901, 3.25, 0.4284
3.2149, 3.3963, 0.6626, 0.0, 0.0, 0.0, 1.7639, 0.9219, 0.6042, 1.277, 0.6654, 10.1463, 2.375, 0.3777
3.303, 4.1822, 0.7987, 0.0, 0.0, 0.0, 2.4031, 2.0394, 1.1031, 1.5325, 0.7071, 11.2255, 2.0, 0.4546
3.7116, 8.9197, 0.4713, 0.0, 0.0, 0.0, 2.1039, 1.7755, 0.9625, 1.681, 0.6844, 13.7821, 2.625, 0.4202
6.3809, 6.6875, 0.598, 0.0, 0.0, 0.0, 1.2373, 1.016, 0.507, 0.3703, 0.624, 11.9566, 3.875, 0.4325
5.2545, 6.9023, 0.5532, 2.0, 0.2051, 0.0, 1.0993, 0.8613, 0.4794, 1.2998, 0.613, 10.2577, 1.375, 0.4089
4.9264, 6.021, 0.657, 0.0, 0.0, 0.0, 1.1146, 0.1568, 0.1374, 0.1875, 0.5503, 11.7882, 2.625, 0.405
38.4776, 548.9586, 0.0168, 2.0, 0.1628, 0.0, 0.6597, 0.5736, 0.299, 0.8539, 0.3732, 27.8373, 2.0, 0.3899
4.4172, 4.2449, 0.9242, 2.0, 0.1855, 0.0, 2.149, 1.12, 0.7346, 1.1327, 0.6353, 12.9677, 2.25, 0.4108
4.7729, 12.0976, 0.2973, 0.0, 0.0, 0.0, 1.5558, 1.0462, 0.6242, 1.3144, 0.637, 10.854, 2.125, 0.3971
3.0054, 5.779, 0.6966, 0.0, 0.0, 0.0, 2.2092, 1.6212, 0.9153, 2.1086, 0.7113, 9.4537, 3.0, 0.4346
12.0208, 10.1536, 0.4754, 3.0, 0.1673, 0.0, 1.2599, 0.8816, 0.4987, 1.0199, 0.5507, 8.9184, 2.125, 0.3916
4.9721, 5.7758, 0.807, 1.0, 0.2539, 0.0, 1.7764, 1.8549, 0.8479, 1.4492, 0.6471, 11.3606, 1.25, 0.3902
3.0747, 3.9945, 0.9472, 0.0, 0.0, 0.0, 1.8448, 1.1438, 0.7049, 1.4296, 0.6406, 10.4685, 1.875, 0.4016
3.693, 3.1661, 1.3134, 0.0, 0.0, 0.0, 1.783, 0.911, 0.6028, 0.7704, 0.6958, 11.2894, 2.625, 0.4268
3.3325, 6.7495, 0.5742, 2.0, 0.2441, 0.0, 2.2827, 1.4546, 0.8882, 1.4834, 0.6255, 12.5711, 3.125, 0.3939
3.5828, 7.6719, 0.5621, 1.0, 0.1953, 0.0, 1.6308, 0.8939, 0.5616, 0.7792, 0.6028, 11.307, 1.5, 0.4111
4.9623, 9.9683, 0.5706, 1.0, 0.2344, 0.0, 1.8039, 0.8468, 0.5755, 0.9035, 0.5214, 13.9348, 2.375, 0.3865
7.0259, 10.2228, 0.5365, 1.0, 0.2539, 0.0, 1.2373, 0.9013, 0.4228, 0.1146, 0.5985, 10.2816, 2.5, 0.398
5.6879, 5.567, 0.707, 1.0, 0.1758, 0.0, 1.5167, 0.9436, 0.5813, 1.0214, 0.6884, 9.9371, 2.875, 0.4191
3.7519, 4.5, 0.8758, 0.0, 0.0, 0.0, 1.6581, 2.0425, 0.8369, 1.4044, 0.6643, 10.1019, 1.875, 0.3913
