alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
2287.0, 3739.3, 0.0019, 1.0, 0.0, 0.0, 0.1452, 0.0132, 0.0121, 0.077, 0.0093, 157.6463, 1.875, 0.5757
37.0289, 10.9745, 0.4565, 2.0, 0.3027, 0.0, 0.4704, 0.1777, 0.1288, 0.4295, 0.4958, 9.8279, 3.375, 0.3958
73.8561, 15.0691, 0.3823, 2.0, 0.5742, 0.0, 1.1217, 0.5727, 0.3782, 0.4816, 0.385, 18.407, 1.625, 0.3748
29.4146, 7.576, 0.3235, 6.0, 0.3809, 0.0, 0.7397, 0.4526, 0.2605, 1.4975, 0.3977, 10.8768, 2.125, 0.4463
18.0758, 5.737, 0.8374, 2.0, 0.3125, 0.0, 0.6649, 0.3385, 0.2159, 1.1185, 0.4875, 9.5679, 1.625, 0.459
54.9434, 36.6065, 0.1786, 5.0, 0.4062, 0.0, 0.7235, 0.5189, 0.3007, 0.8885, 0.3625, 7.9282, 3.5, 0.4159
10.1495, 7.5188, 0.4162, 1.0, 0.2539, 0.0, 0.7605, 0.342, 0.2354, 0.6934, 0.5166, 6.3599, 2.375, 0.4699
17.7149, 6.2941, 0.4421, 2.0, 0.2734, 0.0, 0.736, 0.3127, 0.2153, 0.9252, 0.336, 10.5434, 2.625, 0.4033
8.6676, 6.0523, 0.5488, 1.0, 0.2539, 0.0, 0.71, 0.4598, 0.2788, 0.7268, 0.5091, 8.4856, 2.5, 0.3845
29.4799, 7.1974, 0.3671, 1.0, 0.2148, 0.0, 0.5589, 0.3267, 0.2062, 0.6477, 0.3862, 8.2806, 3.375, 0.3992
35.2425, 6.4636, 0.2553, 2.0, 0.2832, 0.0, 0.7639, 0.5006, 0.3013, 0.7192, 0.3624, 41.9308, 3.25, 0.424
18.3961, 6.6813, 0.2606, 2.0, 0.5469, 0.0, 0.6998, 0.3487, 0.2319, 0.7458, 0.4262, 16.2275, 2.75, 0.4548
15.9778, 13.201, 0.3584, 1.0, 0.293, 0.0, 0.8704, 0.5443, 0.3341, 0.9923, 0.5515, 7.8253, 3.75, 0.4392
11.5805, 10.2333, 0.2867, 1.0, 0.2734, 0.0, 1.1544, 0.3588, 0.2737, 0.6252, 0.3471, 6.9888, 2.625, 0.4233
554.8998, 24.4086, 0.1883, 3.0, 0.3092, 0.0, 0.2459, 0.0395, 0.0311, 0.1153, 0.239, 9.6482, 2.75, 0.4668
569.8272, 43.0072, 0.4002, 0.0, 0.0, 0.0, 0.159, 0.0102, 0.0095, 0.0435, 0.2702, 35.4654, 2.0, 0.4319
20.7881, 13.8306, 0.3519, 2.0, 0.2734, 0.0, 0.677, 0.643, 0.3297, 1.3392, 0.4705, 8.0967, 0.625, 0.4053
16.2954, 33.1776, 0.2006, 1.0, 0.2539, 0.0, 0.5948, 1.0066, 0.3734, 2.1987, 0.5521, 8.1904, 2.375, 0.4469
25.1351, 37.7251, 0.1578, 0.0, 0.0, 0.0, 0.2486, 0.3453, 0.1439, 0.8541, 0.4453, 8.4702, 2.0, 0.3951
21.1223, 40.7306, 0.2365, 1.0, 0.2539, 0.0, 0.3173, 0.6094, 0.2074, 1.8834, 0.4823, 10.1863, 3.375, 0.4564
3.3371, 7.6788, 0.4546, 0.0, 0.0, 0.0, 1.4128, 1.6039, 0.7014, 1.526, 0.688, 5.1149, 2.5, 0.413
6.1857, 11.9925, 0.1651, 2.0, 0.3516, 0.0, 0.7451, 0.537, 0.3119, 1.3261, 0.5062, 5.7562, 3.875, 0.4445
8.6657, 11.1509, 0.3205, 3.0, 0.4883, 0.0, 1.2763, 0.6232, 0.4186, 0.8781, 0.4877, 6.1028, 2.5, 0.4398
42.0509, 38.3898, 0.1294, 0.0, 0.0, 0.0, 0.3201, 0.1254, 0.0814, 0.0633, 0.3097, 11.637, 1.875, 0.4402
16.3335, 8.7187, 0.4139, 1.0, 0.2832, 0.0, 0.7628, 0.4239, 0.2725, 0.8142, 0.373, 8.0701, 2.375, 0.3912
