alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
865.0066, 6.207, 0.595, 0.0, 0.0, 0.0, 0.0712, 0.0058, 0.0054, 0.0456, 0.0647, 39.5252, 2.0, 0.5123
8.0881, 13.0558, 0.4572, 0.0, 0.0, 0.0, 0.6443, 1.0458, 0.3983, 1.6051, 0.5165, 50.2896, 1.75, 0.372
3.412, 13.8133, 0.524, 0.0, 0.0, 0.0, 1.2482, 1.1376, 0.5848, 1.5328, 0.5862, 50.0485, 2.0, 0.4087
6.7225, 11.955, 0.4844, 0.0, 0.0, 0.0, 0.6159, 0.7814, 0.3444, 1.4381, 0.599, 38.6968, 1.5, 0.4107
2.5643, 14.0444, 0.4023, 1.0, 0.293, 0.0, 1.5666, 0.8385, 0.5454, 1.0026, 0.5471, 48.4315, 2.75, 0.4107
3.0618, 14.4189, 0.513, 0.0, 0.0, 0.0, 1.009, 0.3856, 0.2789, 0.7757, 0.5685, 58.5746, 3.125, 0.461
3.8281, 12.0235, 0.3479, 0.0, 0.0, 0.0, 1.3619, 0.7696, 0.4839, 0.865, 0.5693, 37.206, 1.5, 0.4195
5.2001, 13.361, 0.5598, 0.0, 0.0, 0.0, 0.7239, 0.7448, 0.3671, 1.5218, 0.6133, 62.5404, 3.25, 0.3957
4.6138, 18.369, 0.3694, 1.0, 0.4102, 0.0, 1.0431, 0.468, 0.322, 0.8497, 0.5663, 49.3524, 2.5, 0.4273
5.1591, 16.3341, 0.3936, 0.0, 0.0, 0.0, 1.0522, 1.0053, 0.514, 1.3717, 0.6259, 34.355, 2.625, 0.4715
4.1759, 18.9908, 0.4363, 0.0, 0.0, 0.0, 0.9807, 1.0099, 0.495, 1.9457, 0.657, 48.4262, 3.5, 0.4391
4.4595, 12.6788, 0.4216, 0.0, 0.0, 0.0, 1.2937, 0.6355, 0.4259, 0.9689, 0.6151, 39.8548, 1.625, 0.415
6.7125, 9.0249, 0.5929, 0.0, 0.0, 0.0, 0.6029, 0.5868, 0.2974, 1.0345, 0.6219, 37.2293, 2.375, 0.4531
3.6484, 15.299, 0.3566, 0.0, 0.0, 0.0, 1.2522, 0.9178, 0.5215, 1.5363, 0.6234, 37.8314, 3.125, 0.4628
4.204, 13.006, 0.3396, 0.0, 0.0, 0.0, 0.9131, 0.538, 0.3383, 1.0275, 0.6489, 25.1768, 1.875, 0.4025
7.0881, 14.1631, 0.3219, 1.0, 0.2734, 0.0, 0.9972, 0.7753, 0.4362, 1.2394, 0.576, 25.2278, 2.125, 0.4303
4.3675, 16.3107, 0.2533, 0.0, 0.0, 0.0, 0.8826, 1.1699, 0.4999, 2.2605, 0.62, 27.5508, 1.125, 0.399
4.9561, 16.353, 0.2511, 0.0, 0.0, 0.0, 0.9834, 0.985, 0.4914, 1.4271, 0.6328, 29.1926, 3.25, 0.3988
6.0478, 10.8033, 0.3206, 0.0, 0.0, 0.0, 0.9288, 1.2819, 0.5377, 2.1994, 0.6009, 29.6272, 3.0, 0.4078
4.052, 10.0153, 0.4641, 0.0, 0.0, 0.0, 1.2919, 1.0072, 0.5658, 1.3131, 0.6258, 25.5626, 1.25, 0.4292
2.8571, 13.3638, 0.2977, 0.0, 0.0, 0.0, 1.9271, 0.9565, 0.6382, 1.1159, 0.6048, 30.753, 3.125, 0.427
7.4909, 7.6229, 0.4554, 1.0, 0.3516, 1.0, 0.9494, 0.8804, 0.4525, 1.1516, 0.5864, 20.0493, 1.625, 0.4241
5.5575, 11.3911, 0.4507, 1.0, 0.332, 0.0, 1.2485, 0.9704, 0.5438, 2.2062, 0.5645, 31.1667, 1.125, 0.4585
5.2203, 15.9163, 0.2796, 1.0, 0.332, 0.0, 1.075, 1.1508, 0.5499, 1.8879, 0.5613, 34.5015, 2.375, 0.4749
4.2056, 12.3586, 0.427, 0.0, 0.0, 0.0, 1.3572, 1.1999, 0.6, 2.4569, 0.5837, 39.0028, 2.5, 0.3999
